,awareness,chance,confidence,correctness,model,score,sub,window
0,2.660368536360088,False,0.4875473775675271,0.1066140006529109,LogisticRegression,0.7888598402323892,tj,1
1,0.38323345907242456,False,0.31287010807911714,0.3038964328484582,RandomForestClassifier,0.7939143064633261,tj,1
2,-0.06645484324538872,True,0.06883663386934916,-0.0772319966738336,LogisticRegression,0.40746187363834424,tj,1
3,0.3292573505030761,True,0.3425375575087163,0.32820509198820785,RandomForestClassifier,0.4644045025417574,tj,1
4,1.792337010227034,False,0.4221810412885961,0.24799675050342804,LogisticRegression,0.7292032762472077,tj,2
5,0.36464169574180416,False,0.32232198529058154,0.31303631896761447,RandomForestClassifier,0.7352122114668653,tj,2
6,-0.003374309294272614,True,0.14638553651440925,0.10584813020963715,LogisticRegression,0.48051005212211456,tj,2
7,0.3308920372322083,True,0.3373590647011614,0.33174889806663044,RandomForestClassifier,0.4808749069247953,tj,2
8,1.227334993809107,False,0.4174213193551701,0.7842468853000297,LogisticRegression,0.6769824293353705,tj,3
9,0.34958763765022616,False,0.3262386210714676,0.3241737412783064,RandomForestClassifier,0.6810771581359816,tj,3
10,-0.17480841791378168,True,0.027164103888266306,-0.028103032276896384,LogisticRegression,0.42927807486631026,tj,3
11,0.3326530073312983,True,0.334580134644556,0.33276685802414596,RandomForestClassifier,0.4252979373567609,tj,3
12,1.153012421132983,False,0.2518467863168164,-0.20052707966915015,LogisticRegression,0.6125137254901961,tj,4
13,0.3518981214894135,False,0.3270118843503298,0.3210899941602569,RandomForestClassifier,0.6093450980392158,tj,4
14,0.30087329147809255,True,0.03405915008021432,0.35556872415973606,LogisticRegression,0.4987843137254901,tj,4
15,0.3359187939727248,True,0.3306589404530858,0.3334222655741893,RandomForestClassifier,0.5047686274509804,tj,4
