,awareness,chance,confidence,correctness,model,score,sub,window
0,0.31808541480214836,False,0.1091515971922982,-0.30063534519138857,LogisticRegression,0.5422598584428716,pr,1
1,0.33698597629777743,False,0.33126195542968906,0.3317520682725334,RandomForestClassifier,0.5380889787664307,pr,1
2,-0.13801787452926137,True,0.20505392301172481,-0.4179622781128136,LogisticRegression,0.5153690596562184,pr,1
3,0.3289360266945135,True,0.3326597104604807,0.33840426284500597,RandomForestClassifier,0.5105813953488372,pr,1
4,0.35322147832733086,False,0.07657651323844245,0.04272946967223164,LogisticRegression,0.5298095238095238,pr,2
5,0.3406478877799243,False,0.33022006142797344,0.329132050792102,RandomForestClassifier,0.5465026455026455,pr,2
6,0.22277240251831074,True,-0.2358615803367479,0.08932680915359768,LogisticRegression,0.4832592592592593,pr,2
7,0.33231851492606823,True,0.3362608622271732,0.33142062284675844,RandomForestClassifier,0.44968783068783075,pr,2
8,0.39628482978075946,False,0.11818082454698318,-0.4014734952083778,LogisticRegression,0.5510227272727274,pr,3
9,0.33830270926146655,False,0.3291389323402308,0.33255835839830294,RandomForestClassifier,0.5492433481152994,pr,3
10,0.4002993593571981,True,-0.1383034269325887,-0.2903399904285287,LogisticRegression,0.5230570953436807,pr,3
11,0.3343351167085799,True,0.3319657765114791,0.3336991067799409,RandomForestClassifier,0.5112555432372504,pr,3
12,0.488338674685549,False,-0.23397021919147348,0.1555742389694526,LogisticRegression,0.5319331395348837,pr,4
13,0.3397567508468003,False,0.3299485768733301,0.33029467227986975,RandomForestClassifier,0.5193691860465116,pr,4
14,-0.0799797067453346,True,-0.23727925997066765,0.22962091394357514,LogisticRegression,0.5023284883720932,pr,4
15,0.33217474937998664,True,0.3362804544699323,0.3315447961500809,RandomForestClassifier,0.5092761627906977,pr,4
