,awareness,chance,confidence,correctness,model,score,sub,window
0,0.9634040523476483,False,-0.3567334226027413,0.21772090178047987,LogisticRegression,0.609951550387597,fd,1
1,0.35119930103722863,False,0.3325724125195654,0.316228286443206,RandomForestClassifier,0.5926065891472869,fd,1
2,0.3758121469482528,True,0.330408525844075,0.048711684126004524,LogisticRegression,0.5500484496124031,fd,1
3,0.33088648829366485,True,0.3433203918632449,0.3257931198430902,RandomForestClassifier,0.5620058139534884,fd,1
4,0.6201692481136151,False,-0.14112236023471691,-0.5392172496522772,LogisticRegression,0.5633333333333334,fd,2
5,0.3386341420171487,False,0.3281372100863526,0.3332286478964987,RandomForestClassifier,0.5484199134199134,fd,2
6,-0.29154328721570566,True,0.05898411680477766,-1.01026164170154,LogisticRegression,0.5533225108225108,fd,2
7,0.32639969984102907,True,0.3269642570414323,0.3466360431175385,RandomForestClassifier,0.5383008658008659,fd,2
8,-0.22424268658904342,False,-0.5658065683164153,-0.19337455654529812,LogisticRegression,0.6033863636363637,fd,3
9,0.3239047442604924,False,0.3507018632994256,0.325393392440082,RandomForestClassifier,0.6008181818181818,fd,3
10,0.13810368167136888,True,0.18548554898945643,0.18262555994873597,LogisticRegression,0.494215909090909,fd,3
11,0.3271025922186317,True,0.3420168577748142,0.33088055000655386,RandomForestClassifier,0.5204431818181819,fd,3
12,0.4514742077138206,False,-0.4777810315687367,0.26296739858619556,LogisticRegression,0.5627870813397129,fd,4
13,0.33006032731526214,False,0.34825132231157385,0.3216883503731639,RandomForestClassifier,0.5429306220095694,fd,4
14,0.03325770944679264,True,-0.3047974680439214,-0.027437228999348043,LogisticRegression,0.5029784688995216,fd,4
15,0.3274393260062511,True,0.3442600455675737,0.328300628426175,RandomForestClassifier,0.49843301435406695,fd,4
