,awareness,chance,confidence,correctness,model,score,sub,window
0,0.6475375014641033,False,0.4350829867805531,-0.16372331819404923,LogisticRegression,0.6369345238095238,ack,1
1,0.34385903756401043,False,0.335912357963891,0.32022860447209844,RandomForestClassifier,0.6387976190476191,ack,1
2,0.3336686171621175,True,-0.13498345912655052,-0.26559519940812254,LogisticRegression,0.5419642857142857,ack,1
3,0.33456952037247467,True,0.33103542822498633,0.33439505140253883,RandomForestClassifier,0.5382202380952381,ack,1
4,0.1040636131035572,False,0.33352932010833336,-0.1655092398642826,LogisticRegression,0.5638798498122654,ack,2
5,0.3293659560480301,False,0.34295000222949407,0.32768404172247584,RandomForestClassifier,0.5587672090112641,ack,2
6,-0.14358189219895795,True,-0.07338839024309006,-0.14554616513921614,LogisticRegression,0.48991864831038806,ack,2
7,0.33108465138797866,True,0.33812454549878285,0.33079080311323866,RandomForestClassifier,0.5120337922403003,ack,2
8,0.07241760021469246,False,0.46323383069793345,0.024267959585069714,LogisticRegression,0.5915810276679843,ack,3
9,0.32509433246779956,False,0.3510074031633296,0.3238982643688707,RandomForestClassifier,0.5906587615283269,ack,3
10,-0.08894280532518466,True,-0.04837541858113895,0.04625107347051739,LogisticRegression,0.4428129117259553,ack,3
11,0.33041951158373484,True,0.33993155297649047,0.3296489354397747,RandomForestClassifier,0.48113965744400516,ack,3
12,-0.06709610145479852,False,0.1556740054736139,0.009325916999307259,LogisticRegression,0.4858715277777778,ack,4
13,0.32963856280020537,False,0.34087542033527357,0.32948601686452106,RandomForestClassifier,0.4861145833333333,ack,4
14,-0.1064921834184641,True,-0.018290200318936384,-0.17718519426972912,LogisticRegression,0.45492013888888894,ack,4
15,0.3302984613629679,True,0.3368998261157898,0.3328017125212426,RandomForestClassifier,0.48259374999999993,ack,4
