,awareness,chance,confidence,correctness,model,score,sub,window
0,0.5242501466648871,False,-0.3302278135440491,-0.4078088462472273,LogisticRegression,0.5831132075471699,mimi,1
1,0.3308108668677295,False,0.33795671990778914,0.33123241322448144,RandomForestClassifier,0.5806673654786862,mimi,1
2,-0.09954454819030206,True,0.023872181178740067,-0.3247264792533311,LogisticRegression,0.4857651991614256,mimi,1
3,0.3310984239838768,True,0.3320333097414061,0.33686826627471717,RandomForestClassifier,0.48389238294898673,mimi,1
4,0.777793243455865,False,-0.15909928361811412,-0.15212404318727585,LogisticRegression,0.5741457100591717,mimi,2
5,0.34889547859298736,False,0.32825295904124935,0.322851562365763,RandomForestClassifier,0.5516826923076923,mimi,2
6,0.13752583902465376,True,-0.04586609345466045,0.06633386932827663,LogisticRegression,0.4524778106508876,mimi,2
7,0.33388770772300874,True,0.3327261285555911,0.3333861637214002,RandomForestClassifier,0.4448002958579882,mimi,2
8,0.11524200930471469,False,-0.15786835524211884,-0.06305939252328295,LogisticRegression,0.47513333333333335,mimi,3
9,0.3294044570180427,False,0.34007416309629157,0.33052137988566593,RandomForestClassifier,0.4613843137254902,mimi,3
10,-0.29436459464269904,True,0.22690089137226432,-0.1532003743886844,LogisticRegression,0.5108196078431373,mimi,3
11,0.3335127822133327,True,0.33676904602644564,0.3297181717602217,RandomForestClassifier,0.4843176470588236,mimi,3
12,0.579238784769959,False,-0.29069090650635043,0.38930249518965776,LogisticRegression,0.5824250000000001,mimi,4
13,0.34060796080868827,False,0.32736272777538533,0.3320293114159263,RandomForestClassifier,0.5772583333333333,mimi,4
14,0.04553839606266706,True,0.33475510166754646,-0.18903152744400664,LogisticRegression,0.5337500000000001,mimi,4
15,0.3262602308561667,True,0.34580799596635214,0.3279317731774816,RandomForestClassifier,0.5317666666666666,mimi,4
