sub,model,score,window,chance,feature
PC,LogisticRegression,0.5399504662004664,1,False,all
PC,LogisticRegression,0.5388987379807691,2,False,all
PC,LogisticRegression,0.5302609108159393,3,False,all
PC,LogisticRegression,0.5333885245901638,4,False,all
