sub,model,score,window,chance,feature
SO,LogisticRegression,0.46691764705882355,1,False,confidence
SO,LogisticRegression,0.5092939393939394,2,False,confidence
SO,LogisticRegression,0.46546875,3,False,confidence
SO,LogisticRegression,0.4758234126984127,4,False,confidence
