awareness,confidence,correct,model,score,sub,window,permutation
-0.0556610546066966,-0.03721369978857235,0.12506921191599704,LogisticRegression,0.49223346421020836,MC,0,0
0.21736132928974267,0.4113697399238426,0.3712689307864144,DecisionTreeClassifier,0.4798293566898218,MC,0,0
0.19405887920392517,-0.08613972863331909,-0.1963524334840925,LogisticRegression,0.5359953488372092,MC,1,0
0.3153397475712326,0.3375960721544286,0.3470641802743386,DecisionTreeClassifier,0.5113767441860465,MC,1,0
-0.035922022743529236,0.07144722711099982,0.007393923164679266,LogisticRegression,0.4665444015444016,MC,2,0
0.31235789040991774,0.2716444972732932,0.4159976123167891,DecisionTreeClassifier,0.4967744530244531,MC,2,0
0.04112597227060509,0.018675426891921955,-0.034331253915941516,LogisticRegression,0.4634112466124661,MC,3,0
0.1972826408561942,0.3331295085928957,0.46958785055091007,DecisionTreeClassifier,0.5342530487804877,MC,3,0
0.1319189523675096,-0.008774362715857735,0.05092777749820244,LogisticRegression,0.5486219512195122,MC,4,0
0.5379459264052151,0.19292807017504454,0.2691260034197402,DecisionTreeClassifier,0.524315331010453,MC,4,0
0.019088421586758966,0.03994635915152043,0.09810462045705398,LogisticRegression,0.5318097361575622,MC,5,0
0.20263554670803421,0.30822451671920964,0.4891399365727562,DecisionTreeClassifier,0.5169918246005204,MC,5,0
-0.13154453798834767,-0.058732091164817646,0.19432783210620436,LogisticRegression,0.53402411021814,MC,6,0
0.35739590049557163,0.23974493167335362,0.4028591678310747,DecisionTreeClassifier,0.5125794106391122,MC,6,0
0.08276838184449599,0.0032414883226665643,0.05760291464033793,LogisticRegression,0.5373345295055821,MC,7,0
0.4386041463382086,0.1989645489387061,0.36243130472308527,DecisionTreeClassifier,0.5219059011164273,MC,7,0
0.1635157122189092,-0.13916208908350375,-0.1878117867422939,LogisticRegression,0.528939014202172,MC,8,0
0.5122767733307151,0.2825609936134694,0.20516223305581563,DecisionTreeClassifier,0.5780973266499583,MC,8,0
-0.03754332623007351,-0.05396830714756869,0.0627359614781791,LogisticRegression,0.48013731473408894,MC,9,0
0.35367036283633013,0.31764991031643797,0.3286797268472319,DecisionTreeClassifier,0.5101525719267656,MC,9,0
-0.07539372141366282,0.006995505607463479,0.04506642873051794,LogisticRegression,0.46235416666666673,MC,10,0
0.3789184383811056,0.23442126130171473,0.3866603003171798,DecisionTreeClassifier,0.4597476851851852,MC,10,0
-0.018064079462943576,-0.042059573000811395,-0.10501193711949741,LogisticRegression,0.529371790999698,MC,0,1
0.31157361583685406,0.3189549303378528,0.36947145382529306,DecisionTreeClassifier,0.51596647538508,MC,0,1
-0.03538476977078624,0.07948728368691155,-0.08037948158474084,LogisticRegression,0.47235348837209296,MC,1,1
0.3470118234522135,0.3202316910111378,0.3327564855366485,DecisionTreeClassifier,0.4330124031007751,MC,1,1
0.04981994501094398,0.10311148885520252,-0.1276092113785306,LogisticRegression,0.5145109395109395,MC,2,1
0.26833762519157855,0.3644847639518867,0.36717761085653494,DecisionTreeClassifier,0.4908397683397683,MC,2,1
-0.0198287101410552,-0.11819236659818395,0.11574883943959727,LogisticRegression,0.5416565040650407,MC,3,1
0.09138596127496569,0.4144709109546686,0.494143127770366,DecisionTreeClassifier,0.4860636856368564,MC,3,1
-0.0012375135125057748,-0.003299666260932731,0.0759738504251825,LogisticRegression,0.4861968641114982,MC,4,1
0.19185819089280978,0.5067149706884857,0.3014268384187045,DecisionTreeClassifier,0.488595818815331,MC,4,1
-0.05339788328425424,0.18152622768403665,-0.02503810489970264,LogisticRegression,0.4918246005202528,MC,5,1
0.2381373773664831,0.5215464150413598,0.2403162075921573,DecisionTreeClassifier,0.4580694908955778,MC,5,1
0.10930150028669379,-0.011853218226959632,-0.007180234475020228,LogisticRegression,0.50867202449292,MC,6,1
0.5755240731473417,0.22662573859722543,0.19785018825543293,DecisionTreeClassifier,0.48468427095292776,MC,6,1
0.0062760823519174246,-0.10944910330773952,-0.07510499036310236,LogisticRegression,0.5298405103668261,MC,7,1
0.1725035315608446,0.4555312839278157,0.3719651845113395,DecisionTreeClassifier,0.5061822169059012,MC,7,1
-0.002356173434511929,-0.06200913921405874,-0.01094190901137177,LogisticRegression,0.5052067669172932,MC,8,1
0.33111879724886856,0.3889901945895567,0.279891008161575,DecisionTreeClassifier,0.47326649958228906,MC,8,1
0.1396950726544558,0.0007145987027549688,-0.04036663818900479,LogisticRegression,0.5040257192676547,MC,9,1
0.49990117655939753,0.3107113367020507,0.18938748673855174,DecisionTreeClassifier,0.4742632955536181,MC,9,1
-0.1025317067776421,0.18250908779923025,0.0517198940533838,LogisticRegression,0.4975138888888888,MC,10,1
0.48362863825332353,0.2299385444376378,0.28643281730903875,DecisionTreeClassifier,0.5487893518518518,MC,10,1
0.009795737517825163,0.02176885310288265,-0.05026258001717631,LogisticRegression,0.4570099667774087,MC,0,2
0.3557527448962681,0.3225324069807625,0.32171484812296947,DecisionTreeClassifier,0.473905164602839,MC,0,2
0.007466186866396242,0.03526885762989601,0.0037913163803779382,LogisticRegression,0.48335038759689936,MC,1,2
0.28998595206747757,0.32686665113161184,0.38314739680091037,DecisionTreeClassifier,0.4612790697674419,MC,1,2
