awareness,confidence,correct,model,score,sub,window,permutation
0.09593650228288773,-0.07280166971320616,-0.061894903371059504,LogisticRegression,0.4990712682379349,TJ,0,0
0.2378546390734901,0.3679932578787815,0.3941521030477282,DecisionTreeClassifier,0.5068911335578001,TJ,0,0
-0.05499905656512303,-0.05042101356358198,0.0010191304506458486,LogisticRegression,0.5251596516690856,TJ,1,0
0.43182358760654127,0.3882086530415422,0.17996775935191656,DecisionTreeClassifier,0.5100275761973875,TJ,1,0
0.005281141389830903,-0.02572042896336349,0.05273615000794992,LogisticRegression,0.45318059299191377,TJ,2,0
0.30052407583992885,0.3602556969651388,0.33922022719493233,DecisionTreeClassifier,0.4612758310871518,TJ,2,0
0.014716777175754495,0.0033652626354727334,0.01650031212052707,LogisticRegression,0.43113965952080713,TJ,3,0
0.27496086436515677,0.33844884870328995,0.38659028693155323,DecisionTreeClassifier,0.4307676544766709,TJ,3,0
0.016117447863417844,-0.008471730492144761,0.12533360727668916,LogisticRegression,0.4839509803921567,TJ,4,0
0.2478108495116661,0.41439502903432496,0.3377941214540088,DecisionTreeClassifier,0.4752826797385621,TJ,4,0
-0.0003821875133455398,-0.09894362354074734,-0.04193332266376916,LogisticRegression,0.5307851954341058,TJ,5,0
0.15015632411965052,0.5349478164231728,0.31489585945717696,DecisionTreeClassifier,0.5349048772051193,TJ,5,0
0.0007652443892468979,-0.033524818692341515,-0.13950398059226402,LogisticRegression,0.5036458333333333,TJ,6,0
0.188890288196775,0.2086709709772995,0.6024387408259253,DecisionTreeClassifier,0.47365122126436787,TJ,6,0
-0.025045320862586807,-0.11240299185227404,-0.18206120960654865,LogisticRegression,0.526013437849944,TJ,7,0
0.20319385660598485,0.35003575042112445,0.4467703929728906,DecisionTreeClassifier,0.5069260918253079,TJ,7,0
-0.05820286399827686,0.06415390775466169,-0.06650579642767379,LogisticRegression,0.5339881422924901,TJ,8,0
0.3296399924403823,0.3456286223573576,0.32473138520226014,DecisionTreeClassifier,0.4974584980237154,TJ,8,0
0.061021339591674904,0.12123662636544431,-0.2875229682929696,LogisticRegression,0.505761316872428,TJ,9,0
0.4991044099450786,0.21277779700439775,0.28811779305052376,DecisionTreeClassifier,0.5364465020576131,TJ,9,0
0.2991442062084463,0.024035090971465677,-0.6223204430336703,LogisticRegression,0.5563024475524474,TJ,10,0
0.3478769422224778,0.140642798099863,0.5114802596776592,DecisionTreeClassifier,0.5417373251748251,TJ,10,0
0.008209907739121785,0.10732636058720604,-0.06480934537927803,LogisticRegression,0.4823667227833896,TJ,0,1
0.5450015762142907,0.17282801897435007,0.28217040481135924,DecisionTreeClassifier,0.5507239057239057,TJ,0,1
-0.033928238209535826,0.13491681909008993,0.05508850692394521,LogisticRegression,0.5086676342525399,TJ,1,1
0.27754324386815593,0.39241275070742704,0.3300440054244168,DecisionTreeClassifier,0.5253933236574746,TJ,1,1
0.060942391711079465,-0.009747094480246795,0.14889013130201106,LogisticRegression,0.5211096136567835,TJ,2,1
0.22320640858838187,0.2749610998425994,0.5018324915690183,DecisionTreeClassifier,0.5198637316561844,TJ,2,1
0.19382173729412785,-0.03151338681795931,-0.16159413983747103,LogisticRegression,0.5196941992433795,TJ,3,1
0.42406678276257914,0.23698163082118748,0.3389515864162332,DecisionTreeClassifier,0.5139013240857504,TJ,3,1
0.2548123094081448,0.10694170503254372,-0.19730758973998047,LogisticRegression,0.5400294117647058,TJ,4,1
0.5356527793316892,0.17605416647243957,0.2882930541958715,DecisionTreeClassifier,0.5196715686274509,TJ,4,1
0.11648969306440785,0.032474651256789985,-0.26278767263539177,LogisticRegression,0.4826772742995504,TJ,5,1
0.4875862986047853,0.1878186653469537,0.3245950360482611,DecisionTreeClassifier,0.4714372189553787,TJ,5,1
-0.02126499452667726,0.18718340766595568,0.021221171375982714,LogisticRegression,0.5360739942528736,TJ,6,1
0.10351179163489034,0.816416842331868,0.08007136603324122,DecisionTreeClassifier,0.5169504310344828,TJ,6,1
0.007097547390907709,-0.16747083218925315,0.05347013522382269,LogisticRegression,0.5264557670772676,TJ,7,1
0.12345370724268441,0.6594707953672544,0.21707549739006105,DecisionTreeClassifier,0.5048954833893244,TJ,7,1
0.04945372851048445,0.010436282796758851,0.011825043194218988,LogisticRegression,0.4998833992094861,TJ,8,1
0.48928344000653995,0.16251833223752155,0.34819822775593856,DecisionTreeClassifier,0.4861719367588933,TJ,8,1
-0.06407575039025548,-0.03347630381457074,0.02968192777909253,LogisticRegression,0.4933724279835392,TJ,9,1
0.4814201952916384,0.2863092527297785,0.23227055197858348,DecisionTreeClassifier,0.45815637860082303,TJ,9,1
-0.05086803149001306,0.13272747064742693,-0.04856840189311631,LogisticRegression,0.5378452797202796,TJ,10,1
0.23920189303886613,0.45696128921672774,0.30383681774440613,DecisionTreeClassifier,0.5253583916083916,TJ,10,1
-0.051997091453363654,0.06608349320200538,-0.06845474265784289,LogisticRegression,0.5218097643097643,TJ,0,2
0.4188242191197657,0.40035563098640176,0.18082014989383272,DecisionTreeClassifier,0.4983978675645343,TJ,0,2
