awareness,confidence,correct,model,score,sub,window,permutation
0.00805916205525279,-0.1670274953682339,0.2016340100562189,LogisticRegression,0.5142254082039028,CL,0,0
0.3631355140886251,0.32342139772189676,0.3134430881894779,DecisionTreeClassifier,0.4803126244524094,CL,0,0
0.14109369329185908,-0.34562251105809877,0.17512245897173415,LogisticRegression,0.5668896321070234,CL,1,0
0.29015799273906073,0.4394480212530956,0.2703939860078433,DecisionTreeClassifier,0.5413963210702342,CL,1,0
-0.050726588626736645,0.10780251107693797,-0.17903729300390128,LogisticRegression,0.5093782051282052,CL,2,0
0.40461083343151144,0.2617850125879344,0.3336041539805541,DecisionTreeClassifier,0.5187863247863248,CL,2,0
0.036468139505759466,-0.14076223396602638,0.24813096045883146,LogisticRegression,0.49586610486891386,CL,3,0
0.30164361622251096,0.40396704960061663,0.294389334176872,DecisionTreeClassifier,0.49971676029962553,CL,3,0
0.011061669465881201,-0.11194032372826994,-0.10261244415652783,LogisticRegression,0.5250191570881226,CL,4,0
0.3149832576498532,0.3115264775998293,0.37349026475031755,DecisionTreeClassifier,0.5449712643678161,CL,4,0
-0.07724199926130564,0.11387880882796651,-0.06963798694184589,LogisticRegression,0.457264799154334,CL,5,0
0.3943671653983045,0.35032701361719154,0.255305820984504,DecisionTreeClassifier,0.42747885835095145,CL,5,0
0.36451528526978594,-0.1646316906216385,-0.05954578840835939,LogisticRegression,0.5738823529411765,CL,6,0
0.381869185473871,0.27356787365765806,0.34456294086847095,DecisionTreeClassifier,0.5613809523809522,CL,6,0
-0.03393705522052219,-0.14315392517548509,0.09604323041565492,LogisticRegression,0.4901549053356283,CL,7,0
0.23241908129942704,0.4118409860674327,0.3557399326331405,DecisionTreeClassifier,0.4499168100975329,CL,7,0
0.09871960941711491,-0.37717408752867093,-0.13385113971814547,LogisticRegression,0.573070987654321,CL,8,0
0.2781914223793946,0.5255705208726831,0.19623805674792208,DecisionTreeClassifier,0.5468240740740742,CL,8,0
-0.026723867707850797,0.030133742830431895,0.03388931855050831,LogisticRegression,0.44150328947368417,CL,9,0
0.34720757386001383,0.29760562653897193,0.3551867996010142,DecisionTreeClassifier,0.49094078947368414,CL,9,0
-0.06645829911256536,-0.02893185331147519,0.027486573180305677,LogisticRegression,0.4661823361823362,CL,10,0
0.2780956378464575,0.38441178452289376,0.33749257763064877,DecisionTreeClassifier,0.5214743589743589,CL,10,0
-0.08281162659941266,0.13686868161211285,-0.17425227167171012,LogisticRegression,0.4980764635603345,CL,0,1
0.4126764468823821,0.39239019728027075,0.19493335583734747,DecisionTreeClassifier,0.5532775786539227,CL,0,1
-0.20152127042145643,0.035245545029655975,-0.12576301560223696,LogisticRegression,0.5444816053511707,CL,1,1
0.5690734496383838,0.16556588702175037,0.2653606633398659,DecisionTreeClassifier,0.5254494147157192,CL,1,1
-0.06601276828496293,0.1119161034547171,-0.04388766479510524,LogisticRegression,0.4604636752136752,CL,2,1
0.34524027795641393,0.34175930797077847,0.3130004140728075,DecisionTreeClassifier,0.4713867521367522,CL,2,1
0.19882276606383878,-0.1763354024486067,0.3288897491440527,LogisticRegression,0.5609035580524345,CL,3,1
0.2717178229350032,0.287613042429478,0.440669134635519,DecisionTreeClassifier,0.5307958801498127,CL,3,1
0.011935864147644049,0.026886640256026814,0.05079826800678002,LogisticRegression,0.5120474137931034,CL,4,1
0.3349768419680199,0.37319409106694273,0.2918290669650372,DecisionTreeClassifier,0.5233285440613027,CL,4,1
-0.16748996946087882,0.1875398476004368,0.019923650840408928,LogisticRegression,0.4833588794926004,CL,5,1
0.31056648240461365,0.28661870104121656,0.4028148165541699,DecisionTreeClassifier,0.49497885835095135,CL,5,1
0.04432955488241059,-0.04714442418818636,0.05830286924908822,LogisticRegression,0.4364201680672269,CL,6,1
0.34674901557520166,0.40274157180167486,0.25050941262312326,DecisionTreeClassifier,0.4693501400560223,CL,6,1
0.0035880586674248718,-0.2676121333647801,0.08607838382353894,LogisticRegression,0.5230091795754447,CL,7,1
0.4246900692083153,0.3131492302828806,0.26216070050880413,DecisionTreeClassifier,0.5152839931153184,CL,7,1
0.04114077296698601,-0.018789089014670794,-0.08417361460744313,LogisticRegression,0.4370246913580246,CL,8,1
0.3387828977389713,0.2803388139839304,0.3808782882770982,DecisionTreeClassifier,0.4087407407407408,CL,8,1
0.1836747789447944,-0.1754283707392235,0.00841070515016528,LogisticRegression,0.4935723684210527,CL,9,1
0.28503659756259075,0.2538228802117588,0.4611405222256507,DecisionTreeClassifier,0.5268717105263158,CL,9,1
0.005239931906624624,0.13174599703058837,-0.02444627489826455,LogisticRegression,0.47047720797720793,CL,10,1
0.31924234831985715,0.29622605483189857,0.38453159684824434,DecisionTreeClassifier,0.4821545584045584,CL,10,1
0.019399572942383814,-0.028727307044479386,-0.12021543285041629,LogisticRegression,0.49643767423337315,CL,0,2
0.3519586594747458,0.28306242009464383,0.36497892043061064,DecisionTreeClassifier,0.5010434090003982,CL,0,2
0.19239576711119888,-0.06378047410512835,-0.031164608323957493,LogisticRegression,0.5008632943143814,CL,1,2
0.5252899280225274,0.21857786064995288,0.2561322113275196,DecisionTreeClassifier,0.47950041806020066,CL,1,2
-0.016922997202454867,0.05056189543725638,-0.05167937315797798,LogisticRegression,0.4278226495726495,CL,2,2
0.3708168748482029,0.3181307357482946,0.3110523894035026,DecisionTreeClassifier,0.4945641025641025,CL,2,2
-0.05349596687644323,-0.07953028367112473,0.15948574924429532,LogisticRegression,0.49344803370786505,CL,3,2
0.3042158771635076,0.36123877487626727,0.3345453479602253,DecisionTreeClassifier,0.489627808988764,CL,3,2
-0.18748908260434213,0.2980373173192583,-0.1723124632381223,LogisticRegression,0.5284865900383142,CL,4,2
0.3607026828436941,0.34080003068523174,0.29849728647107404,DecisionTreeClassifier,0.5357686781609197,CL,4,2
-0.19909138629167505,0.20648668772839168,-0.02411392195656963,LogisticRegression,0.5154122621564481,CL,5,2
