awareness,confidence,correct,model,score,sub,window,permutation
-0.09869832325090781,0.0329742316785128,0.05787012645195919,LogisticRegression,0.4784403280542987,KK,0,0
0.370524665365349,0.48020252348088854,0.14927281115376245,DecisionTreeClassifier,0.47007918552036204,KK,0,0
-0.121794467753087,0.14501232739090145,-0.200613333894628,LogisticRegression,0.4984460052677789,KK,1,0
0.3763341859576167,0.3485700280947205,0.2750957859476631,DecisionTreeClassifier,0.5231109160081943,KK,1,0
-0.03445030484967157,0.0032495585294003283,0.06521651455094105,LogisticRegression,0.4470666666666668,KK,2,0
0.3678958399604359,0.3147738402938682,0.31733031974569587,DecisionTreeClassifier,0.43820757575757574,KK,2,0
-0.22762809027511377,0.15965835238201503,0.01760174431909453,LogisticRegression,0.531772435897436,KK,3,0
0.4692013031175666,0.4873312344182584,0.04346746246417507,DecisionTreeClassifier,0.5313012820512821,KK,3,0
-0.0570646244764297,0.0854570864028775,0.1331990092349966,LogisticRegression,0.4972606382978723,KK,4,0
0.22027442873027459,0.341592673859151,0.43813289741057476,DecisionTreeClassifier,0.4900947473404256,KK,4,0
0.016729998645341373,0.05180874058269311,-0.25363081830346995,LogisticRegression,0.4686693548387097,KK,5,0
0.1680908217447079,0.231539030338897,0.6003701479163951,DecisionTreeClassifier,0.46841690042075745,KK,5,0
0.0007298021364700317,-0.02843477151642518,-0.02792740079466415,LogisticRegression,0.49054644808743175,KK,6,0
0.3068279034335383,0.45712993265743873,0.23604216390902322,DecisionTreeClassifier,0.4636593806921676,KK,6,0
-0.02432830766719339,-0.04282706810225237,0.0516402332514636,LogisticRegression,0.4695037878787878,KK,7,0
0.4256219149142031,0.4276875801200889,0.14669050496570823,DecisionTreeClassifier,0.46209848484848487,KK,7,0
0.06155965298705336,-0.002826395883069783,-0.22173846662149518,LogisticRegression,0.46435633575464086,KK,8,0
0.24232703031164543,0.18710007850007782,0.5705728911882768,DecisionTreeClassifier,0.4551190476190476,KK,8,0
0.23427166597605442,-0.13413589024465916,-0.07532558879386285,LogisticRegression,0.5383158116063921,KK,9,0
0.4822308455513462,0.418489926408067,0.09927922804058664,DecisionTreeClassifier,0.5342956265769555,KK,9,0
-0.06744539093275202,0.10712809856585503,-0.2116470523449664,LogisticRegression,0.48270758928571433,KK,10,0
0.5177067530470282,0.2516957122237252,0.23059753472924663,DecisionTreeClassifier,0.5412232142857143,KK,10,0
-0.06422009294764996,0.03415844312747238,0.19174129385757677,LogisticRegression,0.4790526018099548,KK,0,1
0.2047507615638992,0.1734282909595697,0.6218209474765312,DecisionTreeClassifier,0.4731829751131222,KK,0,1
0.017245927559816788,0.007554449259429902,-0.24595464353168853,LogisticRegression,0.4768949370793093,KK,1,1
0.1335148350371741,0.1385807913931769,0.7279043735696494,DecisionTreeClassifier,0.4742829967808019,KK,1,1
0.11758722840770944,-0.06394924272023564,0.16870634442248997,LogisticRegression,0.5141636363636364,KK,2,1
0.3250584951753987,0.3577787487332462,0.3171627560913549,DecisionTreeClassifier,0.5031651515151515,KK,2,1
-0.2537309891229849,-0.08631762998755324,0.4193340287517572,LogisticRegression,0.5341858974358975,KK,3,1
0.48618591500736535,0.11768769549355362,0.3961263894990809,DecisionTreeClassifier,0.5308189102564103,KK,3,1
-0.09141194256026333,-0.08426931934102383,0.09819156338328257,LogisticRegression,0.5273720079787234,KK,4,1
0.518968032247858,0.31552145887740723,0.16551050887473462,DecisionTreeClassifier,0.517421875,KK,4,1
-0.01602234269628299,0.06294423351494145,-0.03648947765514878,LogisticRegression,0.4706556802244039,KK,5,1
0.26102211916240514,0.5040313348703642,0.2349465459672303,DecisionTreeClassifier,0.4554154978962132,KK,5,1
-0.2030511272739265,-0.06146896830436366,0.3122719053424203,LogisticRegression,0.5366357012750455,KK,6,1
0.32691790137491494,0.4139009964318271,0.25918110219325774,DecisionTreeClassifier,0.5653424408014572,KK,6,1
-0.11468371888803501,0.056290091667015034,0.026948801729793605,LogisticRegression,0.47012310606060603,KK,7,1
0.5546698935643534,0.3003635406378292,0.14496656579781741,DecisionTreeClassifier,0.4680776515151514,KK,7,1
0.05646496456522215,0.08992752312080811,-0.11144389123422077,LogisticRegression,0.5209362389023406,KK,8,1
0.2837003353415826,0.48129904361534115,0.23500062104307617,DecisionTreeClassifier,0.5024495560936239,KK,8,1
-0.04784790990857827,0.02145193304416012,-0.009024042739235346,LogisticRegression,0.46602186711522287,KK,9,1
0.40110229979660955,0.3979729784253378,0.20092472177805276,DecisionTreeClassifier,0.44752733389402855,KK,9,1
-0.06072132407618974,0.0807529918625666,-0.0364814152337196,LogisticRegression,0.45353571428571426,KK,10,1
0.3972561636533982,0.42578306678354777,0.17696076956305432,DecisionTreeClassifier,0.4464464285714286,KK,10,1
-0.013997997169236259,0.02646100316683156,0.017996931767733208,LogisticRegression,0.45522624434389136,KK,0,2
0.34110047578818864,0.4205471624981403,0.23835236171367125,DecisionTreeClassifier,0.43706165158371035,KK,0,2
0.06817775100086618,0.04201088148877697,-0.08734122179524341,LogisticRegression,0.5106218905472637,KK,1,2
0.4787483837922224,0.3259230804540369,0.195328535753741,DecisionTreeClassifier,0.49497073456248164,KK,1,2
0.0022437000885489875,-0.014412177808361933,0.13521210202792916,LogisticRegression,0.4635560606060606,KK,2,2
0.1979404037457671,0.22316167121574207,0.5788979250384905,DecisionTreeClassifier,0.45060606060606057,KK,2,2
-0.20358879299877666,0.22530397322582535,-0.13372388812208796,LogisticRegression,0.5121682692307692,KK,3,2
0.41024172648672824,0.4165173366863651,0.17324093682690667,DecisionTreeClassifier,0.5148285256410257,KK,3,2
0.15750832018012634,-0.1737840349602061,-0.1728401164243801,LogisticRegression,0.5383228058510638,KK,4,2
0.49513424057091465,0.40846110482051096,0.09640465460857428,DecisionTreeClassifier,0.5156798537234043,KK,4,2
-0.05185226306166053,0.19120999693763444,-0.15221419494575258,LogisticRegression,0.49562938288920066,KK,5,2
0.28273923144145313,0.5761348740997001,0.14112589445884674,DecisionTreeClassifier,0.4831206171107995,KK,5,2
0.11488629062977761,-0.27866739168669785,0.22561342321020464,LogisticRegression,0.5157340619307833,KK,6,2
0.3435847810866817,0.415892611800934,0.24052260711238432,DecisionTreeClassifier,0.5208287795992713,KK,6,2
0.0019917696622734384,0.023780119125464586,-0.011980101715549836,LogisticRegression,0.45610416666666675,KK,7,2
0.4448776758027681,0.39700191886173447,0.1581204053354975,DecisionTreeClassifier,0.4417140151515151,KK,7,2
-0.022925106469869654,0.05334246010684871,0.14347465988578625,LogisticRegression,0.5100726392251816,KK,8,2
0.08595393453548791,0.14736058627576262,0.7666854791887494,DecisionTreeClassifier,0.4986400322841,KK,8,2
0.1661501117781553,0.08786365186951511,-0.4893430425186463,LogisticRegression,0.5185996635828427,KK,9,2
0.3030779724344169,0.16850889232677485,0.5284131352388081,DecisionTreeClassifier,0.5109650967199326,KK,9,2
0.26590309395619594,-0.161060950886253,-0.39992549535667693,LogisticRegression,0.5482053571428572,KK,10,2
0.3192230443674687,0.14759941619057154,0.5331775394419599,DecisionTreeClassifier,0.5455245535714286,KK,10,2
0.11373590967350675,-0.009200826185982787,-0.09631013977322683,LogisticRegression,0.49614677601809953,KK,0,3
0.361933534225294,0.5476728867342474,0.0903935790404585,DecisionTreeClassifier,0.4884587104072399,KK,0,3
-0.12060318291918364,-0.09036455043484742,0.1649040966719558,LogisticRegression,0.5126426690079016,KK,1,3
0.45008860863881145,0.37797951407562563,0.1719318772855629,DecisionTreeClassifier,0.5202311969563946,KK,1,3
0.025823097696313066,-0.056943674867622765,-0.0005028211373671276,LogisticRegression,0.4680348484848485,KK,2,3
0.39706140011486524,0.4181503585970275,0.18478824128810703,DecisionTreeClassifier,0.4597454545454546,KK,2,3
-0.18274592084702324,0.11729257296268386,0.2226982814782388,LogisticRegression,0.5191314102564103,KK,3,3
0.3196884147824875,0.3877762051182686,0.2925353800992438,DecisionTreeClassifier,0.5162676282051283,KK,3,3
0.02920431837774808,0.015917517142138488,-0.010933113920939992,LogisticRegression,0.4681765292553191,KK,4,3
0.4692891999256074,0.37720048411205853,0.1535103159623339,DecisionTreeClassifier,0.47048537234042553,KK,4,3
0.005824341310257896,-0.12205935880547711,0.03778164421267797,LogisticRegression,0.522554347826087,KK,5,3
0.22507752330353206,0.680308966414873,0.09461351028159483,DecisionTreeClassifier,0.5198194249649369,KK,5,3
0.03863780878262066,-0.12095724968892778,-0.22270564200831486,LogisticRegression,0.5246265938069217,KK,6,3
0.12036416454976098,0.35357182005793797,0.5260640153923011,DecisionTreeClassifier,0.5186848816029144,KK,6,3
-0.14497578086664697,-0.2533624936421719,0.39258932680385,LogisticRegression,0.5556325757575757,KK,7,3
0.20370779330580477,0.43905484690010227,0.3572373597940928,DecisionTreeClassifier,0.5479659090909091,KK,7,3
0.016785312646258602,-0.037949295614221196,-0.034197518890626936,LogisticRegression,0.45144673123486684,KK,8,3
0.40806399561834383,0.411559213123166,0.18037679125849046,DecisionTreeClassifier,0.46668079096045195,KK,8,3
0.055234351470952354,-0.04474910908358415,-0.11659169148419835,LogisticRegression,0.4757043734230445,KK,9,3
0.24544675596501014,0.3253931291693086,0.4291601148656813,DecisionTreeClassifier,0.4664486963835156,KK,9,3
0.015229993307215573,0.03528564212394164,-0.23341571137321013,LogisticRegression,0.4614910714285714,KK,10,3
0.4016667143589091,0.41688861731981125,0.18144466832127953,DecisionTreeClassifier,0.5328973214285714,KK,10,3
-0.021628256402083747,0.04400256044734301,-0.11869457154795825,LogisticRegression,0.46580882352941183,KK,0,4
0.38913862274232974,0.357779453869825,0.25308192338784524,DecisionTreeClassifier,0.4660025452488687,KK,0,4
-0.17757002242210584,0.21347900189689942,-0.42633762250801865,LogisticRegression,0.5364910740415568,KK,1,4
0.27584504001951865,0.2550280646293104,0.4691268953511711,DecisionTreeClassifier,0.5370339479075212,KK,1,4
-0.055454849014312184,-0.1106452190158661,0.04163866883241856,LogisticRegression,0.5406045454545455,KK,2,4
0.2762815555490805,0.5563022170625335,0.16741622738838596,DecisionTreeClassifier,0.523828787878788,KK,2,4
0.07246708549625894,-0.07667084027249835,-0.0021309464515798203,LogisticRegression,0.45637019230769227,KK,3,4
0.3980810508168628,0.3990653759377393,0.20285357324539824,DecisionTreeClassifier,0.454610576923077,KK,3,4
0.06742245588933561,0.1307025186523468,-0.21891422115908576,LogisticRegression,0.5085987367021276,KK,4,4
0.26977082430516064,0.4169519151300133,0.31327726056482597,DecisionTreeClassifier,0.5108726728723404,KK,4,4
-0.023800480783417562,0.05089875389757701,0.010299853856166014,LogisticRegression,0.46757187938288913,KK,5,4
0.2988958554274089,0.44758970761048844,0.25351443696210274,DecisionTreeClassifier,0.4689779102384293,KK,5,4
0.03782401228979313,-0.007391277851316922,-0.03547921761408784,LogisticRegression,0.4582313296903461,KK,6,4
0.35961396772602794,0.5515835321760555,0.08880250009791645,DecisionTreeClassifier,0.45728597449908925,KK,6,4
0.24195803220041867,-0.14677265104904957,0.41680730703652435,LogisticRegression,0.5441837121212122,KK,7,4
0.2257789334877793,0.2757890859298458,0.4984319805823749,DecisionTreeClassifier,0.5510549242424242,KK,7,4
-0.24296307651824434,0.044485029132240506,-0.001367172950135066,LogisticRegression,0.5379217110573044,KK,8,4
0.7689260401119058,0.19045478397438317,0.04061917591371098,DecisionTreeClassifier,0.5413801452784504,KK,8,4
-0.038207809572974656,-0.012867783634897633,0.049199328828101206,LogisticRegression,0.46615853658536577,KK,9,4
0.4424396528033237,0.34643857574579856,0.21112177145087777,DecisionTreeClassifier,0.4557968881412952,KK,9,4
0.07486021088887757,-0.04238002908219068,0.030775356006106907,LogisticRegression,0.4597566964285714,KK,10,4
0.4482430641790492,0.3298368731490385,0.2219200626719121,DecisionTreeClassifier,0.45559821428571434,KK,10,4
-0.017820113700212165,-0.0177482517016664,0.06410824939777174,LogisticRegression,0.46036481900452486,KK,0,5
0.3872133131869203,0.36716824993920355,0.24561843687387624,DecisionTreeClassifier,0.45345588235294115,KK,0,5
0.031220094239491254,-0.0793122855026007,-0.05287597919556136,LogisticRegression,0.4937942639742465,KK,1,5
0.20473595469899736,0.5641157010830493,0.23114834421795336,DecisionTreeClassifier,0.4812906057945567,KK,1,5
-0.09091907885093477,-0.015948306760018627,0.11010183595158911,LogisticRegression,0.47976969696969696,KK,2,5
0.42799040120556386,0.40657265835344175,0.16543694044099427,DecisionTreeClassifier,0.4877363636363636,KK,2,5
-0.3041755301161812,0.12111688634693303,-0.2676022948942954,LogisticRegression,0.5515528846153847,KK,3,5
0.44938588692161036,0.3752909454170477,0.17532316766134193,DecisionTreeClassifier,0.548849358974359,KK,3,5
0.0019352134062056157,0.05381214510142985,-0.05091306974932205,LogisticRegression,0.4578374335106384,KK,4,5
0.4523728484444975,0.34420769582186833,0.20341945573363443,DecisionTreeClassifier,0.5029138962765958,KK,4,5
-0.12668662441638706,0.24155910701334674,-0.04036493011415848,LogisticRegression,0.5265866058906031,KK,5,5
0.37265339996678876,0.5740994323721074,0.05324716766110403,DecisionTreeClassifier,0.5236623422159887,KK,5,5
0.09890984248110629,0.04069941886961116,-0.20398064615350608,LogisticRegression,0.4799016393442623,KK,6,5
0.4151980948481744,0.22299947443027981,0.36180243072154605,DecisionTreeClassifier,0.46881967213114756,KK,6,5
0.2646838849334602,-0.09414239189961107,-0.022851556140970612,LogisticRegression,0.5174659090909092,KK,7,5
