awareness,confidence,correct,model,score,sub,window,permutation
0.1906856715959161,-0.03477871018587821,-0.06307217800566338,LogisticRegression,0.5199181643132221,SD,0,0
0.4492544327461958,0.2880623795822665,0.26268318767153764,DecisionTreeClassifier,0.4981338254172015,SD,0,0
0.006731601422551831,0.020781798897536456,-0.08638530447946252,LogisticRegression,0.49801809210526315,SD,1,0
0.3525936653133784,0.2637084393337088,0.38369789535291277,DecisionTreeClassifier,0.489858552631579,SD,1,0
-0.10037373721947479,0.018038230850670633,0.21393609839404287,LogisticRegression,0.5027591515566199,SD,2,0
0.34922655388232987,0.31554313873965134,0.33523030737801884,DecisionTreeClassifier,0.501891891891892,SD,2,0
0.0013654400214498821,0.014604937727454678,0.023292207627909452,LogisticRegression,0.4365641025641026,SD,3,0
0.34433843268254427,0.3340110320393781,0.3216505352780778,DecisionTreeClassifier,0.47228754578754584,SD,3,0
-0.01949082678360277,0.005096321930624827,0.01561894227598017,LogisticRegression,0.42593421052631575,SD,4,0
0.3405853092509688,0.27345770209194364,0.38595698865708733,DecisionTreeClassifier,0.4564812030075188,SD,4,0
0.19687147392781523,-0.03151885164989293,-0.13443880581340803,LogisticRegression,0.5188096184419713,SD,5,0
0.24844977710307514,0.3745093547825282,0.37704086811439663,DecisionTreeClassifier,0.5452821939586644,SD,5,0
-0.14985296534789894,-0.07329434603608259,0.04591603451520785,LogisticRegression,0.48286560457516337,SD,6,0
0.32320026170350025,0.363117862879976,0.3136818754165238,DecisionTreeClassifier,0.4813582516339869,SD,6,0
-0.030643908721659657,0.055403729207820086,-0.021798228104708054,LogisticRegression,0.5113636363636364,SD,7,0
0.3162797086863948,0.23793145317754985,0.44578883813605535,DecisionTreeClassifier,0.5515727699530517,SD,7,0
0.09905768536949257,-0.031260954710822554,-0.05782571608685758,LogisticRegression,0.4777332427536232,SD,8,0
0.26208748359222406,0.38629449275613126,0.3516180236516449,DecisionTreeClassifier,0.46790081521739124,SD,8,0
0.05951133627735654,-0.005262028845708876,-0.17996708696460545,LogisticRegression,0.4808301707779886,SD,9,0
0.2687852817162266,0.26313284786808383,0.4680818704156893,DecisionTreeClassifier,0.4488614800759014,SD,9,0
0.060147426748530367,-0.029854681277005607,0.027057249415296587,LogisticRegression,0.4997525252525252,SD,10,0
0.24658920222546343,0.35384434055125225,0.3995664572232844,DecisionTreeClassifier,0.5440176767676768,SD,10,0
-0.1147261450381089,-0.05351619532918925,0.1725868495377744,LogisticRegression,0.4896566110397946,SD,0,1
0.39449719913901654,0.3119685880826498,0.2935342127783336,DecisionTreeClassifier,0.49024550706033376,SD,0,1
0.004681438588470982,0.1474773159106659,-0.055741926406571884,LogisticRegression,0.5451019736842105,SD,1,1
0.25873780225622117,0.488157501385024,0.2531046963587549,DecisionTreeClassifier,0.5293256578947368,SD,1,1
-0.06302487788238109,-0.08369538406401882,0.000567051078032794,LogisticRegression,0.4851488197057817,SD,2,1
0.26773878726428074,0.2402072436486791,0.4920539690870402,DecisionTreeClassifier,0.5182620595278822,SD,2,1
0.04713796057448063,-0.030666160425841277,0.016951327111305627,LogisticRegression,0.4973571428571429,SD,3,1
0.3478560283490078,0.31775890564179543,0.3343850660091967,DecisionTreeClassifier,0.5172728937728938,SD,3,1
0.010853729512161325,-0.03879564994433164,0.0009381461172695591,LogisticRegression,0.5106503759398495,SD,4,1
0.3735353385926307,0.3655347077408543,0.260929953666515,DecisionTreeClassifier,0.49926691729323314,SD,4,1
0.009675025119589392,-0.015512136349103192,-0.027390717189631195,LogisticRegression,0.4255405405405404,SD,5,1
0.3467667424790287,0.3211485118985935,0.33208474562237766,DecisionTreeClassifier,0.4842150238473768,SD,5,1
-0.06933880048951827,-0.10474304774615723,0.27845569041385043,LogisticRegression,0.5223999183006535,SD,6,1
0.3160048346119022,0.30387145076753685,0.3801237146205611,DecisionTreeClassifier,0.5195016339869281,SD,6,1
0.15686352203177012,0.12462031508782799,-0.013783058620534305,LogisticRegression,0.5096500213401622,SD,7,1
0.4296580692982942,0.3463989530860721,0.22394297761563384,DecisionTreeClassifier,0.46761630388390946,SD,7,1
0.017040653761945197,-0.05621682084603315,0.03874193219910762,LogisticRegression,0.48954936594202897,SD,8,1
0.2340880399437853,0.35769258686028854,0.4082193731959263,DecisionTreeClassifier,0.4416417572463769,SD,8,1
0.011982598120455762,0.1616906409704594,0.017636087161050883,LogisticRegression,0.5306736242884251,SD,9,1
0.2447426414475974,0.6149543690953769,0.14030298945702582,DecisionTreeClassifier,0.5139136622390892,SD,9,1
-0.25031193098023236,0.010928847958543908,0.16713430057386677,LogisticRegression,0.512439393939394,SD,10,1
0.3307798048772809,0.3548893091692927,0.3143308859534262,DecisionTreeClassifier,0.529340909090909,SD,10,1
-0.042754033459035536,0.044110814039578276,-0.030980371308790576,LogisticRegression,0.5176396020539152,SD,0,2
0.31411225691494254,0.3362104322719331,0.3496773108131242,DecisionTreeClassifier,0.5085510269576381,SD,0,2
-0.06308156355543845,0.08417617720563154,0.029185361894091235,LogisticRegression,0.5146496710526316,SD,1,2
0.3207327246848209,0.29233588531769644,0.3869313899974828,DecisionTreeClassifier,0.5075674342105263,SD,1,2
-0.007038555952418849,-0.06481992751880568,0.002055188615517085,LogisticRegression,0.49281560041053707,SD,2,2
0.3471793055055329,0.3212396462505027,0.3315810482439642,DecisionTreeClassifier,0.4988966814916181,SD,2,2
0.15575210701434283,0.04621209527322608,0.015677278817806874,LogisticRegression,0.5172289377289377,SD,3,2
0.4082801958246564,0.31609945936294553,0.275620344812398,DecisionTreeClassifier,0.5046593406593406,SD,3,2
0.03522293271184961,0.17407231815405677,-0.17249532768818476,LogisticRegression,0.5401672932330828,SD,4,2
0.273225137845661,0.37710927206264827,0.34966559009169074,DecisionTreeClassifier,0.5220413533834587,SD,4,2
-0.09850198598940942,0.16474895209795662,0.13148060259349603,LogisticRegression,0.5348549284578697,SD,5,2
