RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window,permutation
0.021004106616621464,-0.11186320829209523,0.13732026228753727,0.14029425293487263,-0.20852180690105115,-0.14633231326771315,LogisticRegression,0.5202417338149485,AS,0,0
0.17142603865377493,0.20006503977344497,0.5607377611507949,0.0024263806783710396,0.039480751081802795,0.025864028661811606,DecisionTreeClassifier,0.4861781050291747,AS,0,0
0.10809973012314117,0.012764149062836265,-0.026874102614218312,0.2255116615132999,-0.12203520626083085,-0.11345339405643337,LogisticRegression,0.5113157138753232,AS,1,0
0.5882019091581523,0.1738748670835566,0.21274719566253375,0.014438161195864763,0.009626117199979405,0.0011117496999131298,DecisionTreeClassifier,0.4885262855501292,AS,1,0
0.07594699620681124,-0.2088017688047694,0.1964446713619774,-0.32287057637239724,0.06719333826750608,0.019860163388362034,LogisticRegression,0.5244930121914957,AS,2,0
0.30904962554193155,0.3159553562113353,0.3212376359149487,0.048111585288459754,0.005645797043324643,0.0,DecisionTreeClassifier,0.4869580731489742,AS,2,0
0.017167953857297164,-0.02561239882082135,0.08428171027396113,0.05843768505888841,-0.1069683087599263,-0.09641584885217169,LogisticRegression,0.5025423197492163,AS,3,0
0.3367156670423863,0.30408175757345207,0.3070648055729626,0.01052127582864154,0.019427492416056753,0.022189001566500735,DecisionTreeClassifier,0.5049467084639498,AS,3,0
0.0621501316434653,-0.1708111625406801,-0.041167749479340786,-0.14565038366579894,0.44073003223826945,-0.007131874247764411,LogisticRegression,0.5507797270955165,AS,4,0
0.280261474292504,0.4160876013421845,0.19777642022717937,0.000989638990959432,0.10146183454181712,0.003423030605355728,DecisionTreeClassifier,0.5230003248862897,AS,4,0
-0.022260248918486224,0.04404697603826228,-0.04476199212103223,0.008128584840945974,0.15417153420813137,0.017418672574298848,LogisticRegression,0.5090840480274441,AS,5,0
0.1751516201758891,0.2406607100953416,0.5159649525500817,0.005220187267203628,0.059854203481740635,0.0031483264297435982,DecisionTreeClassifier,0.49815437392795886,AS,5,0
0.05888619313413718,-0.23211878950480994,0.1359777393918006,0.00014646585881891009,0.18627781654809458,0.05149192680915289,LogisticRegression,0.49833036667853337,AS,6,0
0.22826697884307268,0.24599079579246305,0.5085867897176211,0.0025914360823106847,0.014563999564532549,0.0,DecisionTreeClassifier,0.5127572089711641,AS,6,0
0.0255347682402939,-0.24900063147267792,0.20671971418627536,-0.6937288602803341,0.4065869510331915,0.4748554206166242,LogisticRegression,0.5490159082500924,AS,7,0
0.15518263976703264,0.35079663599556904,0.44054252027634694,0.010923139078660896,0.0021237075885673327,0.0404313572938229,DecisionTreeClassifier,0.48581576026637074,AS,7,0
0.006485287180339602,-0.08162145616668572,0.004572423883542923,-0.03202300277592297,0.17561003801761885,-0.2845567704811752,LogisticRegression,0.5051609105180535,AS,8,0
0.41967242248387165,0.37403465519864804,0.1686306103142472,0.005852876792033047,0.00399461478344606,0.02781482042775403,DecisionTreeClassifier,0.4767543171114599,AS,8,0
-0.04179485437909813,0.010038063326718723,0.09454334279202914,0.022236412090357763,0.09031788654134738,0.04320983520151033,LogisticRegression,0.48890522875817,AS,9,0
0.367114978402207,0.2748618862605092,0.3191715784558811,0.008542265504971905,0.01837733961323739,0.011931951763193522,DecisionTreeClassifier,0.4900122549019608,AS,9,0
-0.031484003207194335,-0.05044051414404447,0.026903317085794774,-0.0025480064455469962,0.05667178693847686,-0.02653564412869889,LogisticRegression,0.4754644097222222,AS,10,0
0.3512310236225087,0.49232068654751177,0.13402346414598054,0.006984963719634885,0.007324724849759859,0.008115137114604265,DecisionTreeClassifier,0.4828016493055555,AS,10,0
0.033621420926081835,-0.002160054313421445,-0.008183357096251499,-0.28931217981767027,0.08939740663361534,-0.2657837033826816,LogisticRegression,0.5132786885245901,AS,0,1
0.18735104474387387,0.48268925423914716,0.2539136392194853,0.04384085416157015,0.013161593178800246,0.019043614457122948,DecisionTreeClassifier,0.504006668519033,AS,0,1
-0.004698130869278752,-0.016580498983286805,0.02185393845944124,-0.04521278943736088,-0.0012582807797330879,0.02272656528341242,LogisticRegression,0.4488595231255387,AS,1,1
0.45075286459716213,0.25937225023748745,0.2506801254042895,0.026181452815125753,0.009193157038989944,0.0038201499069452694,DecisionTreeClassifier,0.4983266302786556,AS,1,1
0.06252871182967779,-0.022007701850795692,-0.006627500166842029,0.06580279849747345,-0.03974087810033268,0.10687098499088998,LogisticRegression,0.512340172465061,AS,2,1
0.2915019937695648,0.16010910103334414,0.5095993788715658,0.0106976738252872,0.0,0.02809185250023831,DecisionTreeClassifier,0.49621766280107044,AS,2,1
0.0082115150538752,0.06258823506223841,-0.056854419011559444,0.07095650481506688,0.07064752576154962,-0.08225217867762312,LogisticRegression,0.4730689655172414,AS,3,1
0.2560294287511837,0.46972712365766855,0.2650047334582246,0.003856377814273536,0.0,0.005382336318649666,DecisionTreeClassifier,0.4750783699059561,AS,3,1
-0.01508788145750869,-0.0495267089352319,0.016660562572220015,0.06166749412020728,0.14868487310086434,-0.08508261007567361,LogisticRegression,0.5098700454840805,AS,4,1
0.6216027784572735,0.07162184684850559,0.1914974482803994,0.004276440616168598,0.09009828856431269,0.020903197233340092,DecisionTreeClassifier,0.5072660818713451,AS,4,1
0.06201097454491029,0.06500764469115122,-0.07432117713002918,-0.02228883160256988,0.06870295428674231,0.06887043644842855,LogisticRegression,0.5000240137221269,AS,5,1
0.409038685971597,0.2977778108015954,0.2591975828222191,0.0103739411952113,0.01771335523383567,0.005898623975541763,DecisionTreeClassifier,0.4685763293310463,AS,5,1
