RT_awareness,RT_confidence,RT_correct,model,score,sub,window,permutation
0.06637368583954667,0.07813968301669351,-0.0008321926579592143,LogisticRegression,0.518628125,HB,0,0
0.5554500115329077,0.14333624139793155,0.30121374706916126,DecisionTreeClassifier,0.49060937499999996,HB,0,0
0.031687858167526395,0.0016217606506975803,0.014924598439994559,LogisticRegression,0.4956897111327491,HB,1,0
0.18066058791015474,0.3781840263851042,0.44115538570474105,DecisionTreeClassifier,0.5062674456345342,HB,1,0
0.10700647385478793,-0.049816665052000914,-0.12641361351977742,LogisticRegression,0.49239094239094255,HB,2,0
0.5670219823102444,0.21822300400523176,0.21475501368452382,DecisionTreeClassifier,0.4778021978021978,HB,2,0
-0.12905370496334417,0.007486604490530014,0.09169872461997496,LogisticRegression,0.4760771929824561,HB,3,0
0.26873919369522,0.3978848011290133,0.33337600517576665,DecisionTreeClassifier,0.5008719298245614,HB,3,0
-0.03685745280539309,0.009810999711759638,0.2862359347058297,LogisticRegression,0.5224002849002849,HB,4,0
0.2715167181920442,0.2953684864868335,0.43311479532112224,DecisionTreeClassifier,0.4741399572649571,HB,4,0
0.01593062807525191,0.00131718047237833,0.025708887887688704,LogisticRegression,0.4701654135338345,HB,5,0
0.44507305580717416,0.4218088591254412,0.13311808506738448,DecisionTreeClassifier,0.48355451127819543,HB,5,0
0.04695277140669267,-0.04879147706650293,0.2760118708144316,LogisticRegression,0.5435487616099072,HB,6,0
0.253793202820924,0.40864398214452796,0.33756281503454777,DecisionTreeClassifier,0.5529044117647058,HB,6,0
0.04379908209088492,-0.05309347134583095,0.1208030254609942,LogisticRegression,0.4961234368697056,HB,7,0
0.1605165828482752,0.3320259952002074,0.5074574219515173,DecisionTreeClassifier,0.48386446147640183,HB,7,0
0.14400086492901829,-0.10427592128121367,-0.19371055668708273,LogisticRegression,0.5294999999999999,HB,8,0
0.49927222285283546,0.26984409394680076,0.2308836832003639,DecisionTreeClassifier,0.4925235042735043,HB,8,0
-0.05154658326767894,0.1556892062200631,0.19053470949658313,LogisticRegression,0.5301410934744267,HB,9,0
0.21649035730661464,0.1644362006322745,0.6190734420611114,DecisionTreeClassifier,0.5239440035273368,HB,9,0
-0.07760151675045894,0.06653123674646078,-0.08268825523628434,LogisticRegression,0.530655737704918,HB,10,0
0.3352666743434405,0.5639540662843142,0.10077925937224562,DecisionTreeClassifier,0.5294824355971897,HB,10,0
0.004481446467170622,0.050171837985349146,0.03888754998297437,LogisticRegression,0.543275,HB,0,1
0.24648548563091996,0.5863905821206282,0.16712393224845198,DecisionTreeClassifier,0.49594375,HB,0,1
-0.055914276704828784,-0.0014692407452803725,-0.022740500601292117,LogisticRegression,0.5063388510223953,HB,1,1
0.5156161476299677,0.31109313410545586,0.1732907182645763,DecisionTreeClassifier,0.5172784810126583,HB,1,1
-0.04145537412166133,-0.03497038992985614,0.19642042994807402,LogisticRegression,0.503896103896104,HB,2,1
0.44106860848048257,0.2268644028752863,0.33206698864423123,DecisionTreeClassifier,0.49140859140859144,HB,2,1
-0.14359678419748742,-0.016235295028647553,0.0631141820592632,LogisticRegression,0.48562456140350885,HB,3,1
0.4948673322211336,0.17305194178480834,0.33208072599405797,DecisionTreeClassifier,0.4973175438596491,HB,3,1
0.039039756449377586,0.07726381466841613,-0.0670647708022869,LogisticRegression,0.4909188034188034,HB,4,1
0.1249397425672843,0.6662088600253686,0.20885139740734732,DecisionTreeClassifier,0.4803685897435897,HB,4,1
0.08045362486690609,-0.05317243671522584,-0.10061941791177992,LogisticRegression,0.5290639097744361,HB,5,1
0.3290998827539619,0.17445095687527146,0.4964491603707669,DecisionTreeClassifier,0.506733082706767,HB,5,1
-0.0643314129151154,-0.03508396553015811,0.1171092219531796,LogisticRegression,0.48562693498452014,HB,6,1
0.4829181336146101,0.27399920030177755,0.2430826660836126,DecisionTreeClassifier,0.4781656346749227,HB,6,1
-0.027348907310513985,-0.07770462012371811,0.2875648039829581,LogisticRegression,0.5207059298104074,HB,7,1
0.7058300290298548,0.11984992544475316,0.17432004552539213,DecisionTreeClassifier,0.5007079467527228,HB,7,1
-0.013295064411623233,-0.02509922959609876,-0.012820537199713095,LogisticRegression,0.5156239316239316,HB,8,1
0.2808065873736501,0.22159905419033174,0.4975943584360181,DecisionTreeClassifier,0.4972200854700855,HB,8,1
-0.005534731562942787,0.1750984326119336,-0.011132044496238912,LogisticRegression,0.5341049382716051,HB,9,1
0.342560157345936,0.459191438468897,0.1982484041851669,DecisionTreeClassifier,0.48518518518518516,HB,9,1
-0.056042020162386796,-0.07435499260681529,0.19468383879964757,LogisticRegression,0.4884355971896956,HB,10,1
0.2539240309513254,0.44849359452095283,0.2975823745277218,DecisionTreeClassifier,0.47850117096018735,HB,10,1
-0.02503838077185826,0.037652090600541095,0.01588162167544898,LogisticRegression,0.46970937500000004,HB,0,2
0.4063251675222647,0.39149365958689003,0.20218117289084522,DecisionTreeClassifier,0.513215625,HB,0,2
-0.01609117136227671,0.0507088746609176,0.07651903049411211,LogisticRegression,0.4928042843232716,HB,1,2
0.3242890510688989,0.3824810175622323,0.2932299313688689,DecisionTreeClassifier,0.4859785783836416,HB,1,2
-0.021104807211206097,-0.04287867101856,0.009658708126202729,LogisticRegression,0.4759240759240759,HB,2,2
0.28711161365749466,0.46265284288333347,0.250235543459172,DecisionTreeClassifier,0.48889277389277397,HB,2,2
-0.09765769688909513,0.05370459878905377,0.005779842872622146,LogisticRegression,0.4934280701754386,HB,3,2
0.21985742630487082,0.2410579468543608,0.5390846268407681,DecisionTreeClassifier,0.5188789473684211,HB,3,2
-0.022631119706515514,-0.02704773616551384,0.17553749367695215,LogisticRegression,0.49411680911680916,HB,4,2
0.35323138539303167,0.11619749339252179,0.5305711212144465,DecisionTreeClassifier,0.5194925213675214,HB,4,2
0.1570523016770485,0.09230716804863924,-0.025926269107911796,LogisticRegression,0.5107706766917294,HB,5,2
0.39006831690218874,0.40469638538353875,0.2052352977142725,DecisionTreeClassifier,0.4923421052631579,HB,5,2
0.05719126258974919,0.04908868584274897,-0.15434404144403763,LogisticRegression,0.48960139318885454,HB,6,2
0.2189241359086019,0.45947017015064306,0.3216056939407549,DecisionTreeClassifier,0.47017027863777094,HB,6,2
0.021098527498244715,-0.07176293536262868,0.02375564384191582,LogisticRegression,0.5321016538926986,HB,7,2
0.4038386421866539,0.2794648706705463,0.31669648714279985,DecisionTreeClassifier,0.52347519160952,HB,7,2
-0.004135721631679929,-0.054203443606567356,-0.0202775506146613,LogisticRegression,0.4989230769230769,HB,8,2
0.17348299320010477,0.4331333187922167,0.3933836880076786,DecisionTreeClassifier,0.48661324786324783,HB,8,2
0.10066255316715708,-0.01601605062905315,-0.0042479234714712785,LogisticRegression,0.47421075837742505,HB,9,2
0.0759919628422051,0.6252297594960805,0.29877827766171455,DecisionTreeClassifier,0.5588558201058201,HB,9,2
0.014504580123522988,-0.06181022126619598,-0.008970950258897577,LogisticRegression,0.5100608899297425,HB,10,2
0.18906033609544376,0.5704206327397102,0.24051903116484616,DecisionTreeClassifier,0.48324824355971896,HB,10,2
-0.05947539191186058,-0.008817315926564625,-0.057795809934820745,LogisticRegression,0.482759375,HB,0,3
0.3415054716477466,0.1294043821603087,0.5290901461919446,DecisionTreeClassifier,0.4891265625,HB,0,3
-0.059568607263746104,-0.029402619780663164,0.05113932910281359,LogisticRegression,0.4709639727361246,HB,1,3
0.4647168319398666,0.23031914053994612,0.3049640275201873,DecisionTreeClassifier,0.47571567672833487,HB,1,3
0.03789035043906769,0.02414595527828876,-0.01219038415818654,LogisticRegression,0.4582051282051281,HB,2,3
0.1372333744307244,0.20507470545890133,0.6576919201103744,DecisionTreeClassifier,0.4926939726939727,HB,2,3
-0.022100384659913472,-0.04095716988736986,0.031250100371189846,LogisticRegression,0.49087719298245625,HB,3,3
0.1997127118117424,0.5206824331949426,0.279604854993315,DecisionTreeClassifier,0.4770017543859648,HB,3,3
0.2423447746934436,-0.0061895677921759255,-0.0009451699368015948,LogisticRegression,0.5176994301994302,HB,4,3
0.698924695105316,0.18319954563847132,0.11787575925621273,DecisionTreeClassifier,0.4894889601139601,HB,4,3
0.050692135988479575,0.03116141622443295,-0.14584588225822437,LogisticRegression,0.5417631578947368,HB,5,3
0.2116368597653675,0.3423752793683268,0.44598786086630576,DecisionTreeClassifier,0.5179492481203006,HB,5,3
-0.08642273704097266,0.1226498184215426,0.08647413297052468,LogisticRegression,0.5434404024767803,HB,6,3
0.4449515381750649,0.21799396113050867,0.3370545006944263,DecisionTreeClassifier,0.4912848297213623,HB,6,3
0.08312095535317843,0.003771230341595246,0.03486862654048215,LogisticRegression,0.5074223477208553,HB,7,3
0.44288688212135285,0.17403141687407786,0.3830817010045696,DecisionTreeClassifier,0.529838644614764,HB,7,3
0.11822095222607375,-0.035631445724142695,0.05108487563462688,LogisticRegression,0.47308119658119663,HB,8,3
0.325827024046806,0.27218291649882126,0.4019900594543727,DecisionTreeClassifier,0.4818675213675214,HB,8,3
-0.033536856887458194,0.002232789675660834,0.11770977246576834,LogisticRegression,0.484973544973545,HB,9,3
0.5795911882131732,0.12035509783061286,0.3000537139562141,DecisionTreeClassifier,0.5043342151675485,HB,9,3
-0.05929746234394688,0.0670693168116226,0.08178010379937256,LogisticRegression,0.551639344262295,HB,10,3
0.5342904932191019,0.3410290977310693,0.12468040904982873,DecisionTreeClassifier,0.5332365339578455,HB,10,3
-0.04045990783744553,0.03362590174584765,0.17614776267750704,LogisticRegression,0.5214593750000001,HB,0,4
0.3524002597754457,0.35256192510670253,0.29503781511785165,DecisionTreeClassifier,0.48254062500000006,HB,0,4
-0.07438144863551266,-0.010004239127333924,0.0968156766937507,LogisticRegression,0.5226225251541708,HB,1,4
0.2651817816220131,0.25920563916747735,0.4756125792105096,DecisionTreeClassifier,0.5324618630314834,HB,1,4
-0.010816248712377088,0.09522556843333214,0.04023689548669035,LogisticRegression,0.5678621378621379,HB,2,4
0.18897720936385148,0.4232704076101203,0.3877523830260281,DecisionTreeClassifier,0.5203529803529804,HB,2,4
0.006801984745463306,0.07305299989326987,0.08649616461956176,LogisticRegression,0.5302210526315789,HB,3,4
0.41897808371050976,0.3799723627888586,0.20104955350063133,DecisionTreeClassifier,0.5007578947368421,HB,3,4
0.12807361120002642,-0.11340518993401201,-0.024387249669722298,LogisticRegression,0.5530769230769231,HB,4,4
0.2771966483459128,0.19200251219610448,0.5308008394579828,DecisionTreeClassifier,0.5601513532763533,HB,4,4
0.03143662006253712,-0.06630799290025967,0.026520475033248544,LogisticRegression,0.4995263157894736,HB,5,4
0.3407100836497313,0.41570849969027457,0.24358141665999417,DecisionTreeClassifier,0.477796992481203,HB,5,4
0.09386914858290174,0.12517912800664263,-0.04506959341144712,LogisticRegression,0.4712267801857586,HB,6,4
0.1994642090956358,0.4823959532354727,0.31813983766889153,DecisionTreeClassifier,0.5381753095975232,HB,6,4
0.23055461884355588,0.013957402916754522,-0.016221424253213892,LogisticRegression,0.47611536910044355,HB,7,4
0.4491586830718673,0.41185106074470385,0.1389902561834288,DecisionTreeClassifier,0.4973820088745462,HB,7,4
-0.032907598308555074,-0.11850347126711425,0.0895978231372538,LogisticRegression,0.5107905982905984,HB,8,4
0.5378692312663962,0.14905770862021583,0.31307306011338804,DecisionTreeClassifier,0.5258482905982906,HB,8,4
-0.004520076460898915,-0.019908065113454346,0.041072222307809464,LogisticRegression,0.4770282186948853,HB,9,4
0.34762032190503556,0.2886050367977198,0.36377464129724474,DecisionTreeClassifier,0.49470899470899476,HB,9,4
0.047349594987488274,-0.045567896391448155,0.03655467779481887,LogisticRegression,0.47487587822014055,HB,10,4
0.4486429111949002,0.20626883274687366,0.34508825605822613,DecisionTreeClassifier,0.5142974238875877,HB,10,4
-0.05696404528804453,0.029242096802665592,-0.0038244364453255803,LogisticRegression,0.48334375,HB,0,5
0.17959186122648776,0.5886069484630277,0.2318011903104844,DecisionTreeClassifier,0.5197484374999999,HB,0,5
-0.023792638362514554,-0.05158403706944668,0.14638124622248747,LogisticRegression,0.4832262252515418,HB,1,5
0.26673934913844066,0.24943214311042983,0.4838285077511293,DecisionTreeClassifier,0.487456994482311,HB,1,5
0.09193427323348273,-0.00740769005124296,-0.14164005827600606,LogisticRegression,0.488005328005328,HB,2,5
0.1345211535318499,0.35731397275972326,0.5081648737084269,DecisionTreeClassifier,0.49883449883449876,HB,2,5
-0.01782404750462278,-0.13184106156340064,0.482406785639021,LogisticRegression,0.533340350877193,HB,3,5
0.2275975142852563,0.26573914834351436,0.5066633373712291,DecisionTreeClassifier,0.5336,HB,3,5
-0.009675658197772621,0.04854485317844388,-0.0015861923406118466,LogisticRegression,0.45872150997150996,HB,4,5
0.19956226236554028,0.40402544467556056,0.39641229295889935,DecisionTreeClassifier,0.4796777065527065,HB,4,5
-0.024161504080486673,0.11324421718977604,0.02218841886406318,LogisticRegression,0.5056578947368421,HB,5,5
0.33399904118473395,0.3860656384362979,0.27993532037896823,DecisionTreeClassifier,0.4824248120300751,HB,5,5
-0.02213592779459682,0.04797206720946944,-0.020082820685516735,LogisticRegression,0.474593653250774,HB,6,5
0.25633549061704286,0.41489711497421927,0.3287673944087379,DecisionTreeClassifier,0.47686919504643965,HB,6,5
0.037675945804049496,-0.13671931534294424,0.17983963600416394,LogisticRegression,0.47048810004033875,HB,7,5
0.10366215048139119,0.4662696332251313,0.4300682162934774,DecisionTreeClassifier,0.5410286405808794,HB,7,5
