RT_awareness,RT_confidence,RT_correct,model,score,sub,window,permutation
0.023439812976201107,0.04610636207894669,-0.08675711145807515,LogisticRegression,0.49782239819004526,PC,0,0
0.2223029291069325,0.5090622823259489,0.2686347885671188,DecisionTreeClassifier,0.49283936651583704,PC,0,0
-0.040701850278824406,0.0041927846802435765,0.06263286899339776,LogisticRegression,0.48186771561771563,PC,1,0
0.4677323177978817,0.26047432999093717,0.271793352211181,DecisionTreeClassifier,0.5036567599067598,PC,1,0
0.05901804120512365,0.015451572524252055,-0.04325843741351885,LogisticRegression,0.4853275240384615,PC,2,0
0.496415096702537,0.18416831682557486,0.3194165864718881,DecisionTreeClassifier,0.48994290865384615,PC,2,0
0.00242706145461822,0.030084107868501304,-0.055332831976692386,LogisticRegression,0.4880139152435167,PC,3,0
0.4050000277707275,0.25148610755557416,0.34351386467369793,DecisionTreeClassifier,0.48920619860847564,PC,3,0
0.006452366037783403,0.06025446634203093,-0.02035952415250833,LogisticRegression,0.4667606557377049,PC,4,0
0.0932998647265339,0.45190818293102564,0.45479195234244024,DecisionTreeClassifier,0.5061393442622951,PC,4,0
-0.015078418783428811,0.04950917603248925,0.007762262994435733,LogisticRegression,0.48773611111111115,PC,5,0
0.4243621931476356,0.27739162518624727,0.29824618166611705,DecisionTreeClassifier,0.471689236111111,PC,5,0
0.10159855391366975,-0.023757870040101593,-0.07478018700050244,LogisticRegression,0.5042625315542734,PC,6,0
0.38041737907276335,0.21803682082977305,0.4015458000974634,DecisionTreeClassifier,0.5028561125135231,PC,6,0
0.0023995360684519844,0.02252717332897401,0.006271516848571642,LogisticRegression,0.45641657334826424,PC,7,0
0.21234409216030625,0.4451007822759253,0.34255512556376844,DecisionTreeClassifier,0.4942366554684584,PC,7,0
0.03799587725722752,0.03227837140890478,-0.02123857457534703,LogisticRegression,0.45973015873015877,PC,8,0
0.34933918176136336,0.44983354124709396,0.20082727699154276,DecisionTreeClassifier,0.47232936507936507,PC,8,0
0.0570423647839809,-0.03692723668119971,-0.021258276594653517,LogisticRegression,0.484954318936877,PC,9,0
0.2561426300609619,0.27194917090463394,0.4719081990344036,DecisionTreeClassifier,0.492232142857143,PC,9,0
-0.054425588445725086,0.0394990545094591,0.013598887394063008,LogisticRegression,0.49185185185185193,PC,10,0
0.2953196557103738,0.37856300425839445,0.32611734003123183,DecisionTreeClassifier,0.48769620811287473,PC,10,0
0.03876889275993824,-0.010970335719044986,-0.04208324351421952,LogisticRegression,0.4851159502262443,PC,0,1
0.5873173733436607,0.18136673957568444,0.2313158870806552,DecisionTreeClassifier,0.48902432126696843,PC,0,1
0.06010532562741573,-0.04072893218167784,0.0020476272234593532,LogisticRegression,0.5080157342657343,PC,1,1
0.338217266936242,0.47652933154006577,0.18525340152369224,DecisionTreeClassifier,0.4974038461538462,PC,1,1
-0.00011259698149871975,0.006802105628413673,-0.04413696481809254,LogisticRegression,0.46951923076923063,PC,2,1
0.40677384839241576,0.15247643438226566,0.44074971722531847,DecisionTreeClassifier,0.4757557091346154,PC,2,1
-0.00531146777793383,-0.008973244038471785,-0.01472467526579379,LogisticRegression,0.46018342820999364,PC,3,1
0.3638299067309601,0.15931862320709894,0.4768514700619411,DecisionTreeClassifier,0.4779633143580013,PC,3,1
-0.03627635617013042,-0.013565119581561258,-0.010108115911527257,LogisticRegression,0.4702622950819672,PC,4,1
0.13258944211768772,0.5895503943586171,0.27786016352369525,DecisionTreeClassifier,0.5052426229508196,PC,4,1
0.00765799112941885,0.024251960111610196,0.022979699266738443,LogisticRegression,0.5077881944444443,PC,5,1
0.37516957117767197,0.42797593599710837,0.19685449282521958,DecisionTreeClassifier,0.4885399305555556,PC,5,1
-0.026263415634889858,-0.09134084470726211,0.0920545475389182,LogisticRegression,0.49512441399206636,PC,6,1
0.3590746886338696,0.27247217056812645,0.36845314079800395,DecisionTreeClassifier,0.4887342228633249,PC,6,1
0.1011538824207463,0.03755226052844726,0.003162647449672008,LogisticRegression,0.5200933184023889,PC,7,1
0.37405217066461616,0.4594359131256836,0.1665119162097001,DecisionTreeClassifier,0.49532661440836134,PC,7,1
0.008539366710109233,-0.026191088243214828,0.03743411679012996,LogisticRegression,0.46330158730158744,PC,8,1
0.47873372208941073,0.3324345417168455,0.18883173619374388,DecisionTreeClassifier,0.4672321428571427,PC,8,1
