RT_awareness,RT_confidence,RT_correct,model,score,sub,window,permutation
-0.04342921375887391,0.013751404312653058,0.015052657180807436,LogisticRegression,0.4408019639934534,MP1,0,0
0.2317652250491973,0.6043539506751351,0.16388082427566764,DecisionTreeClassifier,0.5389054828150573,MP1,0,0
0.027765912263037772,-0.11163383092018604,0.1294804262432159,LogisticRegression,0.5012165551839466,MP1,1,0
0.2601541836858493,0.28150514432583335,0.45834067198831724,DecisionTreeClassifier,0.48946697324414706,MP1,1,0
-0.021994577071749746,0.021714999122891765,-0.02565346420277933,LogisticRegression,0.46988461538461546,MP1,2,0
0.5102477019217594,0.29202285945870377,0.1977294386195367,DecisionTreeClassifier,0.5189465811965812,MP1,2,0
-0.028359945806351785,0.001693674080873896,-0.01669817734767218,LogisticRegression,0.47916818181818177,MP1,3,0
0.2805773775752078,0.39128769908146355,0.3281349233433288,DecisionTreeClassifier,0.49305227272727264,MP1,3,0
-0.030467136315675748,0.024665678392718514,-0.01504648148934933,LogisticRegression,0.4762036199095023,MP1,4,0
0.19976975650038342,0.2719802777208936,0.5282499657787231,DecisionTreeClassifier,0.48272850678733037,MP1,4,0
-0.0032662574976614193,-0.03645920808734505,-0.0019258615695293868,LogisticRegression,0.5041156626506025,MP1,5,0
0.295999729171811,0.4289141446152759,0.2750861262129133,DecisionTreeClassifier,0.4799469879518071,MP1,5,0
-0.0777544203564341,0.051567746842001175,-0.004482927107393328,LogisticRegression,0.4704740740740741,MP1,6,0
0.22188358269567576,0.4673195667491744,0.31079685055514983,DecisionTreeClassifier,0.5132765432098765,MP1,6,0
0.04957765572232806,-0.06510928371773034,0.016823930627923214,LogisticRegression,0.5060708860759493,MP1,7,0
0.42695927217279467,0.4572538207530313,0.115786907074174,DecisionTreeClassifier,0.504318987341772,MP1,7,0
-0.023638292381316983,0.0030519296833110376,-0.06129228180221355,LogisticRegression,0.513560606060606,MP1,8,0
0.3064204120216251,0.3781975960725134,0.31538199190586125,DecisionTreeClassifier,0.4773349567099568,MP1,8,0
-0.030756961841506242,0.0851835253935794,0.034787806574278816,LogisticRegression,0.5197388888888889,MP1,9,0
0.4285394543675991,0.2631016401104559,0.3083589055219454,DecisionTreeClassifier,0.48084166666666667,MP1,9,0
-0.07380463322643017,-0.06664633969811681,0.0936482714769594,LogisticRegression,0.474181060154854,MP1,10,0
