RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window,permutation
0.0027922557975493833,0.0371860115196756,0.0928366250035923,0.03294258506641154,0.17293282464348753,0.054544907032412666,LogisticRegression,0.4710785694170656,IK,0,0
0.17507306528370467,0.3110588801857505,0.4778578691519126,0.005076284974470182,0.02648696340550996,0.0044469369986521266,DecisionTreeClassifier,0.4817150098563785,IK,0,0
0.019891305643309282,0.007860344306205323,-0.008216789295688169,0.03067635448512991,-0.027739868131416105,-0.06909846893981045,LogisticRegression,0.42623543123543106,IK,1,0
0.36692344599367926,0.19372717686396446,0.43171524565500397,0.0022070063146911226,0.0006243837420163618,0.004802741430644873,DecisionTreeClassifier,0.4893618881118881,IK,1,0
0.023600437025098994,-0.005281101560588124,-0.02183591528048469,0.020306406761262323,0.08905597572651856,-0.00045635679820959385,LogisticRegression,0.48628605769230765,IK,2,0
0.3618684981828878,0.26400375789177305,0.340242524749382,0.012504426088794611,0.018775984928515004,0.0026048081586474703,DecisionTreeClassifier,0.47820612980769234,IK,2,0
0.04853063918109861,-0.00884991297756436,0.017759463802677514,0.11660690282790158,0.05645267653650779,-0.10659559384426641,LogisticRegression,0.46115873015873016,IK,3,0
0.18462478557243628,0.4839458687604738,0.31307055549992585,0.0057183280276856974,0.004017499670673009,0.008622962468805293,DecisionTreeClassifier,0.5040507936507936,IK,3,0
-0.019731401642839416,-0.08261221833134776,0.027204219379368778,-0.1446244189932722,-0.25236391003194975,-0.022378744392299556,LogisticRegression,0.5057278688524589,IK,4,0
0.2633861688555911,0.2135533572346553,0.4145948233954025,0.027724458007156092,0.07595662111749416,0.0047845713897010774,DecisionTreeClassifier,0.4804049180327869,IK,4,0
-0.018418867220158456,0.010953896072869904,-0.05802665771415775,-0.047461542925283456,-0.018885385621910954,0.09332582724221897,LogisticRegression,0.4902352127291595,IK,5,0
0.2671616526532394,0.18850070618173986,0.5287332679352681,0.0023360023691929477,0.007333152205960127,0.0059352186545994865,DecisionTreeClassifier,0.46211518505707366,IK,5,0
0.0503478818420211,0.03804022870528849,-0.050571946352564075,0.23619688635616165,-0.2339019721470173,0.0467881218951897,LogisticRegression,0.5046592138478182,IK,6,0
0.1856282853354141,0.6186920953331182,0.18454126280690297,0.004930856606133416,0.00469406121046381,0.0015134387079673562,DecisionTreeClassifier,0.505232600072124,IK,6,0
-0.03232567964663716,0.00216857928312908,-0.012763700023223,-0.004214027575435507,0.015218380196582781,0.023179596701516324,LogisticRegression,0.5382346326836582,IK,7,0
0.5767764025859194,0.18112466128241633,0.2125645990691652,0.0019920744576881894,0.016838331368283544,0.010703931236527364,DecisionTreeClassifier,0.5027117691154424,IK,7,0
-0.00022541013219041668,-0.052108572164346736,-0.012838766645324781,0.06072894362328651,0.006680087323133429,-0.0576247935166908,LogisticRegression,0.48256746031746034,IK,8,0
0.09510606303152869,0.7934275080657165,0.10632179672567592,0.0,0.00318782456518096,0.001956807611897846,DecisionTreeClassifier,0.5014563492063492,IK,8,0
-0.008901001646413836,-0.018029772468957244,-0.0247091190639483,-0.004986401631929922,-0.016465393471056182,0.006250570641749764,LogisticRegression,0.5240785123966942,IK,9,0
0.20297832147752184,0.30501114909485544,0.4635530085313618,0.0010733736391839836,0.0060585911210288,0.021325556136047984,DecisionTreeClassifier,0.4947954545454544,IK,9,0
-0.07783018695966888,0.07817473623257237,0.05245091336797657,0.30412069961391053,-0.07391771755520841,0.27275046941736575,LogisticRegression,0.5159832451499118,IK,10,0
0.4129707599733139,0.3284338783044666,0.12702799722034266,0.10587282563190081,0.002946232688286383,0.02274830618168975,DecisionTreeClassifier,0.4912808641975308,IK,10,0
-0.01173762729905627,-0.014923322446451021,0.026667559995110543,-0.16720908593079867,0.32141284148384747,-0.2314659353386653,LogisticRegression,0.5000366094058011,IK,0,1
0.24329203841395045,0.3161127548109626,0.3677590372301976,0.0,0.051951517830203395,0.020884651714685946,DecisionTreeClassifier,0.46931286961419316,IK,0,1
0.026831066593621413,0.024052570174539167,0.033048383399578246,0.019899544302173337,0.018317793353643315,0.024225563707032403,LogisticRegression,0.5066724941724943,IK,1,1
0.3710440696325886,0.4358708444563215,0.1887405269026373,0.0027949368313230968,0.0015496221771292525,0.0,DecisionTreeClassifier,0.48653991841491845,IK,1,1
0.015830564636400132,0.0262322125562066,0.035380510383543166,-0.08194352249233465,0.028837033424765544,0.051394209086571274,LogisticRegression,0.5044531250000001,IK,2,1
0.24284468684245678,0.44687922968470617,0.2901207800189053,0.005481084583957705,0.0036099787941235063,0.011064240075850535,DecisionTreeClassifier,0.4961328125,IK,2,1
0.021076791351697537,0.10162674254812602,0.09612669502452909,-0.2360728914548829,0.1849686215887048,0.19909011405856844,LogisticRegression,0.5037269841269842,IK,3,1
0.21516446468794456,0.3321640792480738,0.42754769183996616,0.0035326987463797864,0.0063045049954532015,0.015286560482182713,DecisionTreeClassifier,0.4921746031746031,IK,3,1
-0.04343584194512262,0.009050986243118966,0.09280062978592095,-0.014104326060474912,0.1916373735050442,0.09915887125312642,LogisticRegression,0.4903049180327868,IK,4,1
0.5805362996551995,0.24490367527426435,0.12701599486455278,0.006369588859368654,0.037882631460731966,0.0032918098858823776,DecisionTreeClassifier,0.5089213114754098,IK,4,1
0.08913719511183961,0.008811923916840677,-0.048808718477305356,0.16530102762433238,0.13424177393660547,-0.4113240792673456,LogisticRegression,0.48700103770321684,IK,5,1
0.4204647947419935,0.22830752406359006,0.2074570661860494,0.004241840461615563,0.008896749860928704,0.13063202468582266,DecisionTreeClassifier,0.48922345209270157,IK,5,1
-0.035339190112865876,-0.10778909220460468,-0.04208785607781313,0.23543270011663858,-0.11244113065086445,-0.26580692562894676,LogisticRegression,0.5263324918860439,IK,6,1
0.12884587621436383,0.6456475335979417,0.19837741007477105,0.012342891691353514,0.009909358144634565,0.004876930276935393,DecisionTreeClassifier,0.5355391272989541,IK,6,1
-0.00275642245776676,-0.0021465542089785005,-0.024935116532710508,-0.0029902923173786723,0.009626217536437835,0.007781943198250759,LogisticRegression,0.48878560719640185,IK,7,1
0.16427982492082227,0.4091430021221944,0.36899219373108194,0.005861139419397219,0.04671239231426785,0.005011447492236389,DecisionTreeClassifier,0.5168178410794603,IK,7,1
0.011401511786805336,0.013403922247950298,0.005228613243931254,-0.009657557799030672,0.0014101414136099492,-0.021056407958305517,LogisticRegression,0.5009523809523809,IK,8,1
0.4189987538288621,0.3563126072235233,0.2194209196941268,0.0,0.0037750888668454962,0.0014926303866423457,DecisionTreeClassifier,0.5122281746031745,IK,8,1
0.012904677542042197,0.026594758192780274,-0.13204568681595397,0.05215245368051305,-0.024859000472146144,-0.1056825432710146,LogisticRegression,0.49545867768595037,IK,9,1
0.2835659954240218,0.2745511982996051,0.3812116931447139,0.019634658767168002,0.02486878840270415,0.0161676659617873,DecisionTreeClassifier,0.47616942148760333,IK,9,1
0.03873773087562789,0.03278698262462314,0.06042410583506453,-0.32343901130732794,0.15063998452465405,0.3761629411347176,LogisticRegression,0.5089991181657849,IK,10,1
0.34035625553584753,0.2437764769578629,0.28443581354587416,0.014033770874769919,0.03866653094507727,0.0787311521405684,DecisionTreeClassifier,0.4940586419753087,IK,10,1
-0.05868136085643152,-0.04868991084948952,-0.025953700731224764,-0.16494046443958368,0.019794703290345078,0.07297614902473451,LogisticRegression,0.5198704590256266,IK,0,2
0.3033971543734054,0.3390857559923003,0.3394596123349915,0.013199539448408895,0.0030520577899827745,0.001805880060911178,DecisionTreeClassifier,0.5018614474795831,IK,0,2
0.03872279395172533,-0.0023669542140662596,-0.048822383684643124,-0.0722212247362333,-0.05386267693964241,0.0628961653747848,LogisticRegression,0.48450174825174824,IK,1,2
0.34102834208944166,0.2054345159386755,0.41821354233061364,0.004595482087947724,0.02737558662942192,0.0033525309238994615,DecisionTreeClassifier,0.5077680652680653,IK,1,2
0.019785648618539854,-0.006447232946357051,0.013996337058735774,0.1010334044114292,-0.023564716501223347,0.02869483277330158,LogisticRegression,0.44077524038461535,IK,2,2
0.20091336973134477,0.3870241988865808,0.3987674351444887,0.003291091249902329,0.003169567623958264,0.006834337363725196,DecisionTreeClassifier,0.5306790865384614,IK,2,2
-0.05397844580596929,0.03136292414139355,-0.007386173119611768,-0.06183173362863084,0.053691284555258095,0.02438232135692016,LogisticRegression,0.4971809523809523,IK,3,2
0.5501533312353079,0.23623641789025754,0.20001334863364556,0.0060659743533279485,0.005076665621807126,0.002454262265654124,DecisionTreeClassifier,0.4889507936507937,IK,3,2
0.06905622506002075,-0.03895826082374228,0.07176221854996932,0.01740877398031798,-0.16315974534141175,0.3648678652293492,LogisticRegression,0.5036262295081966,IK,4,2
0.46718230409496664,0.10070462234643324,0.3930668870323371,0.002673481692887828,0.0,0.036372704833375194,DecisionTreeClassifier,0.4910786885245902,IK,4,2
-0.003048686855397075,-0.02358006719473956,0.027216560069374788,-0.09072831196149839,0.004775032076286558,0.08543256191186975,LogisticRegression,0.42960567277758566,IK,5,2
0.11183505504720394,0.5135077148445862,0.3733371758420448,0.0,0.001320054266165436,0.0,DecisionTreeClassifier,0.4963991698374266,IK,5,2
0.005355878553357212,-0.004845878296660641,0.017670118372995158,-0.009999714695658864,-0.01875216744786804,0.010756861444293043,LogisticRegression,0.4856004327443202,IK,6,2
0.39282853579428045,0.13472195854351598,0.44201611118848183,0.018876225462279433,0.009751451723870692,0.001805717287571823,DecisionTreeClassifier,0.5183086909484313,IK,6,2
-0.01828183878323415,0.0025750175495580325,0.027929070514020046,0.06475050503635903,-0.052716252911733194,-0.04003025513346684,LogisticRegression,0.49119565217391314,IK,7,2
0.1417728099733856,0.5108717193677639,0.3370190738314662,0.00040767892941966566,0.0033148381652460196,0.006613879732718724,DecisionTreeClassifier,0.5378579460269866,IK,7,2
-0.024164536237693834,-0.015821474937726912,-0.010580482139009827,0.014162925666576264,-0.012615114701633783,0.009535929873243794,LogisticRegression,0.5420833333333334,IK,8,2
0.3314120458974768,0.42116534032777636,0.19667208481521228,0.0026850962756159768,0.0032138263946964226,0.0448516062892221,DecisionTreeClassifier,0.506236111111111,IK,8,2
0.02469699135871239,-0.04113231927322543,0.1308829823963351,-0.10731181156310664,-0.2198594566527665,0.23727166979192724,LogisticRegression,0.5371322314049587,IK,9,2
0.13816392312367456,0.24987887207381104,0.5654233963629087,0.0012191124800081336,0.03119766627254218,0.014117029687055272,DecisionTreeClassifier,0.4907685950413223,IK,9,2
0.0868747826315134,-0.08145786100407865,0.007329289693949597,0.2682699002186878,-0.062194303550823705,-0.22685425358309597,LogisticRegression,0.5038315696649031,IK,10,2
0.39537265437491853,0.25340598223419625,0.32265981597917,0.01091325015884358,0.005492016981851292,0.01215628027102017,DecisionTreeClassifier,0.4993165784832451,IK,10,2
