RT_awareness,RT_confidence,RT_correct,model,score,sub,window,permutation
-0.05472977820856584,0.09774687467725833,-0.0035187333311523543,LogisticRegression,0.5185993303571429,YS,0,0
0.16200310252375655,0.6522044728791238,0.1857924245971197,DecisionTreeClassifier,0.5242968750000001,YS,0,0
0.057172609431930616,-0.0783484674386001,0.01822637093858947,LogisticRegression,0.49814718614718617,YS,1,0
0.38880030977147617,0.21043837317683114,0.4007613170516928,DecisionTreeClassifier,0.5016507936507938,YS,1,0
-0.05380054515928535,0.07669149522735436,-0.02333542658235387,LogisticRegression,0.5005973715651134,YS,2,0
0.2483718303012759,0.5382338657210615,0.21339430397766268,DecisionTreeClassifier,0.4886559139784946,YS,2,0
-0.029564599130001392,-0.07347503141767085,0.14114416431767235,LogisticRegression,0.5239691046658259,YS,3,0
0.1894413359705332,0.2600541803373717,0.5505044836920954,DecisionTreeClassifier,0.5087657629255989,YS,3,0
-0.0022468100581673717,0.0207146146313075,0.04520366069013943,LogisticRegression,0.5138331160365059,YS,4,0
0.5754398264999351,0.2196421966692122,0.2049179768308529,DecisionTreeClassifier,0.49283409387222954,YS,4,0
-0.19249053603212168,0.06256984784732017,0.021885079243957186,LogisticRegression,0.5615689655172413,YS,5,0
0.5305745099742242,0.2869657077101919,0.18245978231558396,DecisionTreeClassifier,0.549798275862069,YS,5,0
0.0307082479646706,-0.03239356558116472,-0.04501095436960866,LogisticRegression,0.4785069817400644,YS,6,0
0.5010630288595191,0.2315919258169059,0.2673450453235753,DecisionTreeClassifier,0.49044038668098805,YS,6,0
0.0029935470121878554,-0.06532023011979048,0.30112674385707633,LogisticRegression,0.5459114583333333,YS,7,0
0.1482338596054189,0.23063267404802126,0.6211334663465601,DecisionTreeClassifier,0.5061421130952382,YS,7,0
-0.021159498252168313,-0.01012482658988414,-0.018283423234266065,LogisticRegression,0.4790228526398739,YS,8,0
0.30462241665196393,0.2504467622578393,0.4449308210901969,DecisionTreeClassifier,0.49049448384554767,YS,8,0
-0.022877655372542213,0.0013569658029115536,-0.04703331899582142,LogisticRegression,0.4732977850697293,YS,9,0
0.20034109588145785,0.5987985720153634,0.20086033210317905,DecisionTreeClassifier,0.4763740771123872,YS,9,0
-0.0073917248020298545,-0.05457957539311506,0.06726644774944943,LogisticRegression,0.49818300653594766,YS,10,0
0.21243943816648264,0.4616841234674815,0.32587643836603575,DecisionTreeClassifier,0.48175163398692816,YS,10,0
-0.018035791195140292,0.050041446294761434,-0.019964199634563192,LogisticRegression,0.49038504464285715,YS,0,1
0.1757086947436001,0.44084036305015417,0.383450942206246,DecisionTreeClassifier,0.5044405691964285,YS,0,1
-0.07113152194735854,-0.02570654611915481,0.10398690775056149,LogisticRegression,0.5217604617604619,YS,1,1
0.20928303779476198,0.3862545744009672,0.4044623878042708,DecisionTreeClassifier,0.50398556998557,YS,1,1
-0.04742269267902108,-0.06439586727814973,0.08561069078361859,LogisticRegression,0.5059677419354839,YS,2,1
0.2227778284512247,0.31272307739572,0.46449909415305535,DecisionTreeClassifier,0.5212231182795699,YS,2,1
0.015362856035997545,0.013518461190131257,-0.08578435151336514,LogisticRegression,0.48622005044136196,YS,3,1
0.27841234122407044,0.29868222692143437,0.42290543185449514,DecisionTreeClassifier,0.47971941992433803,YS,3,1
-0.021748929296416634,-0.012596238354364004,-0.045388270000332215,LogisticRegression,0.5014439374185136,YS,4,1
0.6129408522658809,0.2110548991282808,0.1760042486058381,DecisionTreeClassifier,0.5202526075619296,YS,4,1
0.02326269917553885,-0.03214219869162032,0.021678523870417684,LogisticRegression,0.46154137931034483,YS,5,1
