RT_awareness,RT_confidence,RT_correct,model,score,sub,window,permutation
-0.0769485770045393,0.0302873973889091,0.07580684820791035,LogisticRegression,0.5017403424930307,CL,0,0
0.48231881339821664,0.2349384225908794,0.28274276401090404,DecisionTreeClassifier,0.5051612903225806,CL,0,0
-0.02581735269212561,0.008912160243217206,0.054512257717713064,LogisticRegression,0.49400083612040135,CL,1,0
0.2697688881773166,0.5180296800902419,0.2122014317324417,DecisionTreeClassifier,0.4757002508361204,CL,1,0
-0.06576096080315627,-0.09741188454499458,0.1952270868180138,LogisticRegression,0.5084059829059829,CL,2,0
0.30627654420968864,0.3086355415271765,0.3850879142631349,DecisionTreeClassifier,0.4853846153846153,CL,2,0
0.012575700786203244,0.02576073153290204,-0.01179146111488248,LogisticRegression,0.4561844569288389,CL,3,0
0.49276848061602974,0.3012198123135027,0.20601170707046726,DecisionTreeClassifier,0.520187265917603,CL,3,0
-0.011695262835424311,0.012516960362928481,0.019751306664159883,LogisticRegression,0.45569923371647514,CL,4,0
0.4934127415639565,0.222089539170085,0.28449771926595874,DecisionTreeClassifier,0.5075335249042144,CL,4,0
0.14752773518646387,-0.0060343894167487686,-0.036879694834369786,LogisticRegression,0.5475898520084566,CL,5,0
0.43096098040406944,0.2929211214458141,0.2761178981501167,DecisionTreeClassifier,0.5421749471458773,CL,5,0
0.11392982052723427,0.015498154992654702,-0.12008147434394313,LogisticRegression,0.5037647058823529,CL,6,0
0.4320355613742888,0.21513008532143021,0.3528343533042813,DecisionTreeClassifier,0.5271148459383753,CL,6,0
-0.020933835476921576,0.008018253543623592,-0.046012080518585866,LogisticRegression,0.5105966724039014,CL,7,0
0.30073239552700076,0.18677939215781703,0.512488212315182,DecisionTreeClassifier,0.49320711417096946,CL,7,0
-0.05119595381410612,0.0117110587498134,0.011524392230851926,LogisticRegression,0.4514259259259259,CL,8,0
0.2553258536199579,0.2946722084201969,0.450001937959845,DecisionTreeClassifier,0.558783950617284,CL,8,0
-0.015068095458729424,0.00030714771798750676,-0.013826234270505087,LogisticRegression,0.4796315789473683,CL,9,0
0.531580236674264,0.27515047240703916,0.19326929091869657,DecisionTreeClassifier,0.4946480263157894,CL,9,0
0.07142231563288498,-0.0006598513825029367,-0.024151197187225443,LogisticRegression,0.47971509971509974,CL,10,0
0.6910989294495339,0.2051191173537115,0.1037819531967546,DecisionTreeClassifier,0.48278490028490034,CL,10,0
-0.024737446966634633,-0.04169572448120776,0.02992542493581145,LogisticRegression,0.4923536439665472,CL,0,1
0.4430640948961665,0.26652359371301115,0.2904123113908225,DecisionTreeClassifier,0.485915969733174,CL,0,1
0.07280057560104022,0.002089500536872053,-0.027538750851770485,LogisticRegression,0.5000083612040134,CL,1,1
0.35249104759108285,0.21894519260718076,0.4285637598017364,DecisionTreeClassifier,0.5013189799331104,CL,1,1
0.1252827962037547,0.032983547310574006,-0.09894618536085525,LogisticRegression,0.5223418803418803,CL,2,1
0.4137735423791107,0.22855966087865984,0.35766679674222934,DecisionTreeClassifier,0.4927435897435897,CL,2,1
0.012929182363131534,-0.013437155538932986,-0.025259323413328066,LogisticRegression,0.445941011235955,CL,3,1
0.42216558652196207,0.2844144284974049,0.2934199849806331,DecisionTreeClassifier,0.467116104868914,CL,3,1
-0.19224343586529155,0.20265840120876583,-0.08928190265476495,LogisticRegression,0.571867816091954,CL,4,1
0.24933258246084553,0.5077698936283941,0.24289752391076033,DecisionTreeClassifier,0.5015421455938697,CL,4,1
0.010315212729604116,0.04698421679044932,-0.03531981815141523,LogisticRegression,0.4757663847780127,CL,5,1
0.24757137081830272,0.3857517783563777,0.3666768508253195,DecisionTreeClassifier,0.46351215644820287,CL,5,1
-0.014072840787035037,-0.003012137802814622,0.050760406092905344,LogisticRegression,0.4607450980392157,CL,6,1
0.4787351576321439,0.2966551222456419,0.22460972012221436,DecisionTreeClassifier,0.5020588235294118,CL,6,1
-0.08022649645830544,0.04770510012056487,0.006541202626412113,LogisticRegression,0.4525588066551922,CL,7,1
0.7853010636116737,0.03128550200318414,0.18341343438514218,DecisionTreeClassifier,0.5187693631669537,CL,7,1
-0.05563262644572941,-0.019838630678088724,0.035469922139550164,LogisticRegression,0.439753086419753,CL,8,1
0.26727726392481105,0.22543579357463514,0.5072869425005541,DecisionTreeClassifier,0.5001574074074074,CL,8,1
-0.10567883361284387,0.0848615067825331,-0.010837546154408484,LogisticRegression,0.4987171052631579,CL,9,1
0.4312170054105742,0.2810448281446211,0.2877381664448047,DecisionTreeClassifier,0.48321381578947364,CL,9,1
-0.0242511988469105,0.0346060748985771,0.007453680047884564,LogisticRegression,0.4297293447293447,CL,10,1
0.3272457291433762,0.31305562671917053,0.3596986441374535,DecisionTreeClassifier,0.4913212250712251,CL,10,1
0.0063215429555889945,-0.02215387900082491,0.06301442189490518,LogisticRegression,0.5041258462763839,CL,0,2
0.14000143382655547,0.26210438071562425,0.5978941854578204,DecisionTreeClassifier,0.4974293110314616,CL,0,2
-0.030266655614184436,-0.008225761503234374,-0.007161728031128288,LogisticRegression,0.5232148829431438,CL,1,2
0.4873063549509395,0.22665750137602939,0.2860361436730312,DecisionTreeClassifier,0.5030602006688963,CL,1,2
0.022143789375247955,0.014556822277627708,-0.07824758403682683,LogisticRegression,0.45958547008547007,CL,2,2
0.2034652906059417,0.28412260652080473,0.5124121028732538,DecisionTreeClassifier,0.48195299145299153,CL,2,2
-0.024095098845111122,0.0439239844205341,-0.014261576048338942,LogisticRegression,0.4559597378277154,CL,3,2
0.1429538952468879,0.22556079684179942,0.6314853079113127,DecisionTreeClassifier,0.5160674157303371,CL,3,2
0.03372088083527833,0.014793434943263427,-0.021325987228710486,LogisticRegression,0.47664750957854396,CL,4,2
0.24111262837405278,0.4929963905487304,0.26589098107721676,DecisionTreeClassifier,0.4689200191570881,CL,4,2
-0.0028965502766133333,-0.23895810199733483,0.21462298087436849,LogisticRegression,0.5529545454545456,CL,5,2
0.12997686259639124,0.64178013710121,0.2282430003023988,DecisionTreeClassifier,0.5125290697674418,CL,5,2
0.01727361581627076,-0.0030149706950538036,0.017685875204974208,LogisticRegression,0.5484593837535013,CL,6,2
0.31678456606806094,0.3549754167154609,0.32824001721647816,DecisionTreeClassifier,0.5038795518207283,CL,6,2
-0.21862033575505663,-0.02458740878599547,0.1704581997670372,LogisticRegression,0.5122547332185886,CL,7,2
0.2041352984800805,0.5093386665709154,0.28652603494900414,DecisionTreeClassifier,0.5242742398164085,CL,7,2
0.03220165031481186,-0.009639325656890196,-0.02720807765908531,LogisticRegression,0.4291234567901235,CL,8,2
0.45015230666269046,0.32271758252787436,0.2271301108094351,DecisionTreeClassifier,0.47158641975308646,CL,8,2
0.03323843679005814,0.0931356149212913,-0.09285293647065578,LogisticRegression,0.5009802631578948,CL,9,2
0.3418233493755702,0.5357734476946475,0.12240320292978249,DecisionTreeClassifier,0.4791217105263157,CL,9,2
-0.05452462585897258,-0.1306172037699681,0.0746105329945065,LogisticRegression,0.5248860398860399,CL,10,2
0.3932357953399847,0.24034596686554507,0.36641823779447036,DecisionTreeClassifier,0.4946189458689459,CL,10,2
0.010442633659611294,-0.04194862438374772,-0.08999783229098114,LogisticRegression,0.5323576264436479,CL,0,3
0.21437187641383829,0.33260544338728737,0.4530226801988744,DecisionTreeClassifier,0.5081600955794504,CL,0,3
0.03331411760127289,0.003641283410023877,-0.04272565067853566,LogisticRegression,0.4252926421404682,CL,1,3
0.38566206204810105,0.469060386124774,0.1452775518271251,DecisionTreeClassifier,0.5243561872909699,CL,1,3
-0.022391265605868207,-0.029675345195076794,-0.02614237244904708,LogisticRegression,0.548508547008547,CL,2,3
0.468721518089435,0.2462048228728217,0.2850736590377435,DecisionTreeClassifier,0.5067713675213674,CL,2,3
-0.007243336069068058,0.05589854113363379,-0.03495913172720429,LogisticRegression,0.46114232209737827,CL,3,3
0.26223940527391176,0.4666919609101067,0.27106863381598156,DecisionTreeClassifier,0.48863061797752805,CL,3,3
0.008209481466125266,0.015722595186763885,0.036934063526700554,LogisticRegression,0.5027203065134099,CL,4,3
0.3185189488748761,0.41319377459718565,0.2682872765279382,DecisionTreeClassifier,0.48195402298850576,CL,4,3
0.005036473614370396,0.0578242608774716,-0.038084951777247966,LogisticRegression,0.4891279069767441,CL,5,3
0.3922945160306699,0.2866562763445272,0.3210492076248028,DecisionTreeClassifier,0.5358747357293868,CL,5,3
0.014540028968603765,-0.034798414056368764,0.03246551824171556,LogisticRegression,0.432638655462185,CL,6,3
0.3326512922387737,0.19254669294057739,0.47480201482064904,DecisionTreeClassifier,0.5086666666666666,CL,6,3
0.1372134848004813,-0.055882248647736645,-0.10194896950817338,LogisticRegression,0.5252094090648307,CL,7,3
0.3666108418966138,0.299311142376053,0.3340780157273333,DecisionTreeClassifier,0.48675272518646007,CL,7,3
0.04379816973126323,0.015253849893849585,-0.05223774720542049,LogisticRegression,0.46024074074074073,CL,8,3
0.4179336080525848,0.2912310044883772,0.29083538745903803,DecisionTreeClassifier,0.514462962962963,CL,8,3
-0.009801946067891634,-0.03374449054510189,0.013355801764442052,LogisticRegression,0.4629934210526315,CL,9,3
0.4022377309905497,0.2283425219772056,0.36941974703224445,DecisionTreeClassifier,0.4902105263157894,CL,9,3
-0.06258441118273024,-0.00963408723976245,0.060297549922403534,LogisticRegression,0.47443019943019943,CL,10,3
0.2471120136597635,0.26781638753315545,0.485071598807081,DecisionTreeClassifier,0.46772792022792026,CL,10,3
0.004799113756119414,0.025828304257791243,-0.11887495914862313,LogisticRegression,0.5109637594583831,CL,0,4
0.5933005600336447,0.17188585242456395,0.2348135875417915,DecisionTreeClassifier,0.5041278375149343,CL,0,4
0.0006108074140038228,-0.04445561796520207,0.029690764419831185,LogisticRegression,0.44197324414715716,CL,1,4
0.38898531689224614,0.3821567163448462,0.22885796676290773,DecisionTreeClassifier,0.472675585284281,CL,1,4
-0.008510375290157367,0.04676323249491742,-0.187009376057315,LogisticRegression,0.5143205128205127,CL,2,4
0.4831151887060259,0.04398126915863854,0.4729035421353356,DecisionTreeClassifier,0.5172820512820513,CL,2,4
0.009922000414741927,-0.07991179985719632,0.04410328672563363,LogisticRegression,0.46556179775280904,CL,3,4
0.11778556202384463,0.5144035574298779,0.36781088054627753,DecisionTreeClassifier,0.48829588014981273,CL,3,4
-0.1002625518858782,0.041788906681297026,0.05152048603319065,LogisticRegression,0.45674329501915706,CL,4,4
0.365081903700731,0.40293280080536303,0.2319852954939059,DecisionTreeClassifier,0.4848227969348659,CL,4,4
0.047777439854337966,-0.010071730516161288,0.021396759659801083,LogisticRegression,0.5372515856236787,CL,5,4
0.34036352607787107,0.27986540888256806,0.379771065039561,DecisionTreeClassifier,0.491723044397463,CL,5,4
-0.07111091409550802,0.01005266728350549,-0.003198902047816974,LogisticRegression,0.5220840336134454,CL,6,4
0.32375037213338437,0.3560122782177884,0.3202373496488273,DecisionTreeClassifier,0.4692521008403361,CL,6,4
0.06879434606862975,0.0052189619995975335,-0.029669625722648117,LogisticRegression,0.48469305794607,CL,7,4
0.28141942837972783,0.40263346707968173,0.31594710454059044,DecisionTreeClassifier,0.4636861732644865,CL,7,4
0.09023156700310266,-0.12755575978810527,0.01427924790403604,LogisticRegression,0.47585185185185197,CL,8,4
0.43872579775464227,0.2804599584293401,0.28081424381601755,DecisionTreeClassifier,0.4803858024691358,CL,8,4
0.01372697841846459,0.08029105411278564,-0.11007255208075081,LogisticRegression,0.45661184210526307,CL,9,4
0.11171075231371906,0.278330584296505,0.6099586633897758,DecisionTreeClassifier,0.48598684210526316,CL,9,4
-0.0484789059055844,-0.043708320195035295,0.00249487453534107,LogisticRegression,0.543539886039886,CL,10,4
0.4453072039061625,0.15420502657720359,0.40048776951663373,DecisionTreeClassifier,0.49628561253561243,CL,10,4
-0.027618008655350773,0.00402642166044596,0.00731206070142171,LogisticRegression,0.439231381919554,CL,0,5
0.16099722949063286,0.29923337992000054,0.5397693905893666,DecisionTreeClassifier,0.47106531262445245,CL,0,5
0.09227958565001616,0.01626200160317059,-0.11811486254833418,LogisticRegression,0.49072742474916387,CL,1,5
0.7356894489206414,0.13194021122310595,0.13237033985625268,DecisionTreeClassifier,0.5144836956521739,CL,1,5
-0.12383738139293403,0.0839507058274635,0.02670279299411262,LogisticRegression,0.5250726495726495,CL,2,5
0.28504661908073636,0.366442012969394,0.3485113679498696,DecisionTreeClassifier,0.4837991452991453,CL,2,5
0.0679368216434677,-0.006625905909657847,0.011183767471917324,LogisticRegression,0.5087921348314608,CL,3,5
0.26105478286116524,0.21945532912433877,0.5194898880144958,DecisionTreeClassifier,0.48289559925093634,CL,3,5
-0.015556851165428836,0.054228841974881516,-0.04223042096002447,LogisticRegression,0.4628496168582375,CL,4,5
0.2446814772466912,0.4428370243407842,0.3124814984125247,DecisionTreeClassifier,0.470007183908046,CL,4,5
-0.14060192875884617,-0.16860394624031083,0.191603250786527,LogisticRegression,0.5379175475687104,CL,5,5
0.4384235660083157,0.34729955180217986,0.21427688218950458,DecisionTreeClassifier,0.49838794926004226,CL,5,5
-0.020106465947335755,0.0063555611433412165,-0.02353445925534395,LogisticRegression,0.5052380952380953,CL,6,5
0.3668313812624806,0.15811025407855528,0.47505836465896406,DecisionTreeClassifier,0.4960280112044817,CL,6,5
0.10768375292368856,0.01461006190000403,-0.11778452389725784,LogisticRegression,0.49830751577739535,CL,7,5
0.16431431276411884,0.43173718576006076,0.4039485014758203,DecisionTreeClassifier,0.5436431440045899,CL,7,5
-0.035958775912763606,-0.16039257895478162,0.06490139395473309,LogisticRegression,0.5371543209876544,CL,8,5
0.07007825864213156,0.5162761707574111,0.41364557060045754,DecisionTreeClassifier,0.525858024691358,CL,8,5
0.0836825890324667,-0.018291221295129063,-0.15052712884757796,LogisticRegression,0.4858618421052631,CL,9,5
0.3199840857755307,0.19149671146628056,0.48851920275818883,DecisionTreeClassifier,0.47452631578947374,CL,9,5
0.013239653037988153,0.012360104586733563,0.0006289180352080522,LogisticRegression,0.48598290598290605,CL,10,5
0.19731079695234618,0.5118032401426013,0.29088596290505264,DecisionTreeClassifier,0.5160826210826212,CL,10,5
-0.046918240553005884,0.0018921405901620465,0.0030262813462492615,LogisticRegression,0.46316606929510157,CL,0,6
0.242005723911167,0.513181465284378,0.24481281080445508,DecisionTreeClassifier,0.5188908801274392,CL,0,6
-0.021211105343161837,0.04871045925835069,0.03346619392681575,LogisticRegression,0.5294188963210701,CL,1,6
0.15913566752655547,0.6013173607723797,0.2395469717010648,DecisionTreeClassifier,0.48065844481605347,CL,1,6
0.02169375031441327,0.0076394557714392144,0.027278407824881463,LogisticRegression,0.5574059829059829,CL,2,6
0.4773308978212319,0.20441700073479704,0.3182521014439711,DecisionTreeClassifier,0.5327243589743591,CL,2,6
