awareness,confidence,correct,model,score,sub,window,permutation
0.09081511399774873,-0.06415610693787886,-0.1560480451159244,LogisticRegression,0.48432766367137353,WT,0,0
0.21868937475750883,0.4399984565108253,0.3413121687316659,DecisionTreeClassifier,0.5097769576379975,WT,0,0
0.0428332003185707,-0.1259655822497371,-0.16801366022296846,LogisticRegression,0.5035674342105263,WT,1,0
0.28810355763065193,0.33659192176026637,0.37530452060908176,DecisionTreeClassifier,0.4963486842105263,WT,1,0
0.11894151624716347,-0.05537349453356856,-0.05325866014131405,LogisticRegression,0.48990047233468287,WT,2,0
0.19249302127609688,0.4561691687204331,0.35133781000346986,DecisionTreeClassifier,0.5128829284750338,WT,2,0
-0.036094638534052516,-0.07371032169436197,-0.11219328790103841,LogisticRegression,0.5505689900426742,WT,3,0
0.15133876894298529,0.44450689437449836,0.4041543366825165,DecisionTreeClassifier,0.5171781650071123,WT,3,0
-0.05796539312054587,-0.058968610859016855,0.18600981485220053,LogisticRegression,0.47281296296296305,WT,4,0
0.40435014046517564,0.33457435232533106,0.26107550720949324,DecisionTreeClassifier,0.5052944444444445,WT,4,0
-0.08063606093246195,-0.10358867607879056,0.47698605075415434,LogisticRegression,0.5043846450617283,WT,5,0
0.213606620644154,0.32660023631268287,0.4597931430431631,DecisionTreeClassifier,0.531190200617284,WT,5,0
-0.027198517057225514,-0.03679228258027803,-0.04701945293658955,LogisticRegression,0.5095110663983903,WT,6,0
0.389543468912338,0.4048347233034433,0.20562180778421893,DecisionTreeClassifier,0.49638631790744464,WT,6,0
0.009629903743981262,-0.10737887430323548,-0.10100238863822229,LogisticRegression,0.5290600414078676,WT,7,0
0.18424218357352273,0.5697013175650857,0.24605649886139125,DecisionTreeClassifier,0.5172691511387163,WT,7,0
0.09571777565585407,-0.21946272707910236,0.18925654197985659,LogisticRegression,0.5392164179104477,WT,8,0
0.3817607429378973,0.43497419293110257,0.18326506413100005,DecisionTreeClassifier,0.5333516242317823,WT,8,0
-0.06370178293980949,0.16212181595101838,-0.02730536357067651,LogisticRegression,0.50794536271809,WT,9,0
0.26795377062168857,0.3875942705678868,0.3444519588104244,DecisionTreeClassifier,0.5066988062442608,WT,9,0
