,awareness,chance,confidence,correctness,model,score,sub,window
0,-0.21789951500331117,False,-0.6822105695217314,-0.04114406762989024,LogisticRegression,0.6553191489361703,cpj,1
1,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.6702127659574468,cpj,1
2,0.1686276613612753,True,-0.023391964437895218,-0.2975247731509398,LogisticRegression,0.6702127659574468,cpj,1
3,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.6702127659574468,cpj,1
4,-0.3924340152514135,False,-0.5055344841736822,0.25580648161126746,LogisticRegression,0.669021739130435,cpj,2
5,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.6739130434782611,cpj,2
6,0.05370283562774006,True,0.19187542875621844,-0.13401742821504506,LogisticRegression,0.6739130434782611,cpj,2
7,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.6739130434782611,cpj,2
8,-0.6159347636738468,False,-0.09914717519309907,0.43723461193563323,LogisticRegression,0.6775555555555556,cpj,3
9,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.6777777777777778,cpj,3
10,0.18529662394434884,True,-0.04163897933771633,0.46649137745366304,LogisticRegression,0.6777777777777778,cpj,3
11,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.6777777777777778,cpj,3
12,-0.07526748669727758,False,-0.38546075639152894,0.23121639708873876,LogisticRegression,0.681818181818182,cpj,4
13,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.681818181818182,cpj,4
14,0.170665496392884,True,-0.14999207490313343,0.07116707635513136,LogisticRegression,0.681818181818182,cpj,4
15,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.681818181818182,cpj,4
