"","participant","blocks.thisRepN","trials.thisN","firstgabor","key_resp_5.keys","resp.keys","resp.corr","resp.rt","key_resp_2.keys","key_resp_2.rt","resp_mrating.keys","resp_mrating.rt"
"3657","FW",11,35,1,1,1,1,1.305386662,1,3.435138226,2,0.893437684
"3658","FW",11,36,2,1,2,1,0.328970581,1,0.70596987,1,0.375805378
"3659","FW",11,37,2,1,1,0,0.352481335,1,0.847120345,2,0.893435001
"3660","FW",11,38,2,2,1,0,1.16418457,1,0.482441604,2,0.846228659
"3661","FW",11,39,1,1,2,0,0.470188022,2,1.364691019,2,1.187487125
"3662","FW",11,40,1,2,2,0,0.387784839,1,1.635307789,2,0.728713334
"3663","FW",11,41,2,2,1,0,0.281956732,2,1.294133306,2,0.928670704
"3664","FW",11,42,1,2,2,0,0.4227449,1,0.741585195,1,0.528724313
"3665","FW",11,43,2,2,2,1,0.411319852,1,0.882404566,2,1.305149078
"3666","FW",11,44,1,1,1,1,0.48195228,1,0.858912289,2,0.787433624
"3667","FW",11,45,2,1,2,1,0.540748835,2,0.623588204,2,0.940472305
"3668","FW",11,46,1,2,2,0,0.634847343,1,1.270634532,1,0.740450621
"3669","FW",11,47,2,1,1,0,0.952427506,2,4.223348618,1,1.175754786
"3670","FW",11,48,2,2,2,1,0.78771776,2,1.78823483,2,1.563952804
"3671","FW",11,49,1,2,2,0,1.081876159,1,0.435364246,1,0.646308601
"3672","HB",0,0,2,1,2,1,1.293356018,2,1.623546945,2,2.704857562
"3673","HB",0,1,2,2,2,1,1.54055155,2,0.964837549,1,2.952121624
"3674","HB",0,2,2,1,2,1,0.787759787,2,0.917706852,2,1.905113359
"3675","HB",0,3,1,2,1,1,0.717140742,2,0.57655254,2,2.799204427
"3676","HB",0,4,1,2,1,1,1.575944618,1,1.694104774,2,2.63450109
"3677","HB",0,5,1,1,1,1,0.470104217,2,0.57654176,2,1.305143697
"3678","HB",0,6,1,1,1,1,0.822634254,1,1.68232749,2,2.434508251
"3679","HB",0,7,2,2,2,1,0.399546773,1,0.588277848,2,0.846377089
"3680","HB",0,8,1,2,1,1,0.799527446,2,0.588279003,2,0.999321237
"3681","HB",0,9,2,1,2,1,0.446592384,2,0.376525436,1,0.764062381
"3682","HB",0,10,2,1,2,1,0.42300971,2,1.200117195,1,0.858104323
"3683","HB",0,11,2,1,2,1,0.540730192,1,0.423614167,1,0.669933814
"3684","HB",0,12,1,1,1,1,0.434671878,2,0.882409265,2,1.199439203
"3685","HB",0,13,1,1,1,1,0.411249751,2,0.364864038,2,0.964020185
"3686","HB",0,14,1,2,2,0,1.870004424,1,0.435399921,1,0.822872187
"3687","HB",0,15,2,1,2,1,0.634759043,2,0.470728309,1,0.811042927
"3688","HB",0,16,2,2,2,1,0.53620793,2,0.94124063,1,0.768563853
"3689","HB",0,17,1,2,1,1,0.587798903,2,0.952869688,2,1.081664436
"3690","HB",0,18,2,1,2,1,0.493792382,2,0.941065838,1,1.269921956
"3691","HB",0,19,1,2,1,1,0.399551778,1,1.494110395,2,0.705207146
"3692","HB",0,20,2,2,2,1,0.505463405,1,0.435401461,1,0.505254732
"3693","HB",0,21,1,1,1,1,1.446556964,1,0.388266144,2,0.916970339
"3694","HB",0,22,1,1,1,1,0.823071619,1,0.741259342,2,0.752265077
"3695","HB",0,23,1,1,1,1,0.375882093,2,1.658828747,2,0.775931682
"3696","HB",0,24,2,2,2,1,0.552511711,2,0.988317427,1,0.963880813
"3697","HB",0,25,2,2,2,1,2.705274907,1,0.364779337,1,0.799381914
"3698","HB",0,26,1,1,1,1,0.892718143,1,0.388336215,2,1.329646916
"3699","HB",0,27,2,1,2,1,0.634839894,2,0.376594351,1,1.058111407
"3700","HB",0,28,2,1,2,1,0.399532143,2,0.705961754,2,0.705207531
"3701","HB",0,29,1,1,1,1,1.199519284,1,0.38829887,2,1.234613203
"3702","HB",0,30,1,1,2,0,1.258331784,1,1.105873896,1,0.822829836
"3703","HB",0,31,2,1,2,1,0.340741973,2,0.376561241,1,0.434718079
"3704","HB",0,32,2,2,2,1,0.281891357,1,0.69419371,1,0.564027577
"3705","HB",0,33,1,1,1,1,0.352494617,1,1.070610575,1,0.858159379
"3706","HB",0,34,2,2,1,0,1.305362765,1,0.235389372,1,0.846333969
"3707","HB",0,35,2,1,2,1,0.399412791,1,1.058961497,2,1.199326781
"3708","HB",0,36,1,1,1,1,0.940593438,1,0.341284829,2,0.975825575
"3709","HB",0,37,1,1,1,1,0.928974776,2,0.847126308,2,1.669755942
"3710","HB",0,38,1,2,2,0,0.752457964,1,0.988293172,1,0.693502627
"3711","HB",0,39,2,1,1,0,0.917144361,1,0.517724254,1,0.705230631
"3712","HB",0,40,1,1,2,0,0.434989507,1,0.341145457,1,0.422851088
"3713","HB",0,41,2,2,1,0,0.552499006,1,0.611829337,2,0.575780991
"3714","HB",0,42,2,2,2,1,1.906329588,1,4.02235759,1,0.622836997
"3715","HB",0,43,1,2,1,1,0.293590485,2,0.388368555,1,0.999292362
"3716","HB",0,44,2,1,1,0,0.68192131,1,0.447074409,2,0.893434636
"3717","HB",0,45,2,2,2,1,0.517175238,2,0.847159418,2,1.69281193
"3718","HB",0,46,1,1,1,1,0.458364663,1,1.917603286,2,0.940542617
"3719","HB",0,47,1,1,1,1,0.599606218,1,2.05882944,1,0.916856763
"3720","HB",0,48,2,2,2,1,0.799557476,1,0.388300795,1,0.52873384
"3721","HB",0,49,1,1,1,1,0.446590844,1,0.776536909,1,0.728781734
"3723","HB",1,0,2,1,2,1,0.599304374,2,0.470629748,2,0.728582687
"3724","HB",1,1,2,2,2,1,0.528965998,2,0.494187781,2,0.834968254
"3725","HB",1,2,1,1,1,1,0.411253216,2,0.470690964,2,0.5993833
"3726","HB",1,3,2,2,2,1,0.599467616,2,0.482490193,2,0.728802525
"3727","HB",1,4,1,2,1,1,0.453955593,2,0.470655158,2,0.4857712
"3728","HB",1,5,1,2,1,1,0.576032014,2,0.541252643,2,0.740500113
"3729","HB",1,6,2,1,2,1,0.411312122,2,0.447164115,1,0.740437357
"3730","HB",1,7,2,1,2,1,0.776085684,2,0.352979337,1,0.928702578
"3731","HB",1,8,1,2,1,1,0.505399109,1,0.623280522,1,0.59937252
"3732","HB",1,9,1,2,1,1,0.552493231,1,0.435341401,2,1.046400729
"3733","HB",1,10,1,1,1,1,0.423045131,2,0.364796277,2,0.799346109
"3734","HB",1,11,1,1,2,0,0.328786432,1,0.28256396,2,0.622906298
"3735","HB",1,12,2,1,2,1,0.364258426,2,0.341271354,2,0.599332479
"3736","HB",1,13,2,2,2,1,0.470103832,1,0.435148514,1,0.411118465
"3737","HB",1,14,1,2,1,1,0.44624973,1,0.353304666,2,1.105168953
"3738","HB",1,15,2,1,2,1,1.105392256,1,0.341286754,1,0.575782146
"3739","HB",1,16,1,1,1,1,0.399564868,2,1.341160473,1,0.399350036
"3740","HB",1,17,2,2,2,1,0.352466896,2,0.317786471,1,0.669950369
"3741","HB",1,18,1,2,2,0,0.481929242,1,0.388293865,1,0.634628912
"3742","HB",1,19,2,1,2,1,0.481936557,2,0.364475953,2,0.563997547
"3743","HB",1,20,2,2,2,1,0.501241062,2,0.481652423,1,0.638841245
"3744","HB",1,21,2,2,2,1,0.352454576,1,0.494231287,2,0.505280143
"3745","HB",1,22,1,2,1,1,0.458262637,1,0.164864269,2,1.128743157
"3746","HB",1,23,2,2,2,1,0.458419719,1,0.494163911,1,0.293492309
"3747","HB",1,24,1,2,1,1,0.670138251,1,0.282440373,1,0.575874932
"3748","HB",1,25,2,1,1,0,0.540730577,1,0.211832109,1,0.705215616
"3749","HB",1,26,1,2,1,1,0.223674844,2,0.281856322,2,0.316992592
"3750","HB",1,27,1,1,1,1,0.493765816,1,0.870516095,2,0.528793901
"3751","HB",1,28,1,2,1,1,0.517184093,2,0.341245173,2,0.375820492
"3752","HB",1,29,2,1,2,1,1.258348724,1,0.25891083,1,0.822840616
"3753","HB",1,30,1,1,1,1,0.423060916,1,0.211888319,2,0.411126935
"3754","HB",1,31,2,2,2,1,0.399541768,1,0.611837037,1,0.940511432
"3755","HB",1,32,1,2,1,1,0.752472594,1,0.305965296,2,0.611085508
"3756","HB",1,33,2,1,2,1,0.587749622,2,0.435409546,2,0.858194414
"3757","HB",1,34,1,2,1,1,0.905312021,1,0.447192606,2,0.634644697
"3758","HB",1,35,1,2,2,0,1.645536856,1,0.682515757,1,0.62309341
"3759","HB",1,36,2,2,1,0,0.976053112,1,0.25892854,1,1.599157687
"3760","HB",1,37,2,1,2,1,0.599575032,1,0.305956826,1,0.458305757
"3761","HB",1,38,1,2,1,1,0.658355962,1,0.364766632,2,0.258207812
"3762","HB",1,39,2,2,2,1,0.68186279,2,0.364923713,1,1.551922269
"3763","HB",1,40,1,2,1,1,0.705496669,2,0.564782186,2,0.82271087
"3764","HB",1,41,2,2,2,1,0.528960993,2,0.364785112,2,0.575837972
"3765","HB",1,42,1,2,1,1,0.446630499,2,0.294193017,2,0.46991672
"3766","HB",1,43,2,2,1,0,0.975965331,1,1.905847177,1,0.952256376
"3767","HB",1,44,2,1,2,1,0.974918504,2,0.28259168,2,1.035466604
"3768","HB",1,45,1,1,1,1,0.505419129,1,0.647117684,2,0.952277166
"3769","HB",1,46,2,2,2,1,1.564330576,1,0.717729799,1,5.316405845
"3770","HB",1,47,2,1,2,1,2.211166051,1,1.882301849,1,4.457888413
"3771","HB",1,48,1,1,1,1,0.517186018,2,0.376502335,2,0.516980811
"3772","HB",1,49,1,2,1,1,0.846572672,1,0.529479593,1,1.211152191
"3774","HB",2,0,1,2,1,1,0.575812561,2,0.459478866,2,0.587370393
"3775","HB",2,1,2,2,2,1,0.528949442,2,0.505452625,2,0.564051832
"3776","HB",2,2,1,2,1,1,0.740547469,1,0.505986241,2,0.599340949
"3777","HB",2,3,1,2,1,1,0.564335966,1,0.470561217,2,0.552311124
"3778","HB",2,4,1,2,1,1,0.62305029,1,0.364805517,1,0.669929194
"3779","HB",2,5,2,1,2,1,0.528919412,2,0.32952641,2,0.540570415
"3780","HB",2,6,2,2,2,1,0.481908836,2,0.505954285,1,0.458149061
"3781","HB",2,7,2,2,2,1,1.517100932,2,0.917692992,1,0.835004445
"3782","HB",2,8,1,1,1,1,0.470122697,2,1.129414605,1,0.493473213
"3783","HB",2,9,2,2,2,1,0.328062238,1,0.294206877,1,0.576717322
"3784","HB",2,10,2,1,2,1,0.305468641,1,0.211879079,1,0.564017182
"3785","HB",2,11,1,2,1,1,0.281913302,2,0.235360882,2,0.270006272
"3786","HB",2,12,2,2,2,1,0.270144873,1,0.247146636,1,0.281768926
"3787","HB",2,13,1,2,2,0,2.411115,1,0.553058032,1,1.728651988
"3788","HB",2,14,2,2,2,1,0.351909795,1,0.282437678,2,1.446906548
"3789","HB",2,15,1,2,1,1,1.05833856,1,0.435357571,1,0.552310354
"3790","HB",2,16,1,1,1,1,1.022972057,1,0.45895449,2,0.481574653
"3791","HB",2,17,1,2,1,1,0.364293461,2,0.788284548,2,0.611082428
"3792","HB",2,18,2,1,2,1,0.493749646,2,0.447175666,1,0.434478606
"3793","HB",2,19,2,2,2,1,0.340661892,1,0.388385111,1,0.481710174
"3794","HB",2,20,1,1,1,1,0.410336136,1,0.342048678,2,0.459149687
"3795","HB",2,21,1,1,2,0,1.893569002,1,0.364796662,1,11.48082505
"3796","HB",2,22,1,1,1,1,1.164254807,1,0.341254414,1,0.611099368
"3797","HB",2,23,2,2,2,1,0.340766228,2,0.282447303,1,0.364017798
"3798","HB",2,24,2,1,2,1,0.376053805,1,7.446581604,1,0.399323855
"3799","HB",2,25,2,1,2,1,0.623128831,2,0.364807827,2,1.399215669
"3800","HB",2,26,1,2,1,1,0.352376035,2,0.247116606,2,0.258298673
"3801","HB",2,27,2,1,2,1,0.375979884,2,0.094257929,2,0.305238408
"3802","HB",2,28,1,1,1,1,0.364241101,1,0.31769792,2,0.375878628
"3803","HB",2,29,2,2,1,0,0.846584607,1,0.141294685,1,2.175689052
"3804","HB",2,30,2,1,2,1,0.270092513,2,0.341313704,1,0.328761021
"3805","HB",2,31,1,2,1,1,0.423063226,1,0.341300614,2,0.516976961
"3806","HB",2,32,2,2,2,1,0.529011428,2,0.070664475,1,0.481642798
"3807","HB",2,33,2,2,2,1,0.481880731,2,0.470672868,1,0.493443183
"3808","HB",2,34,1,2,1,1,0.340717332,2,0.470672483,2,1.305157557
"3809","HB",2,35,1,1,2,0,1.17595432,1,0.353041323,1,0.552246828
"3810","HB",2,36,1,1,1,1,0.576045489,2,0.317780311,2,1.493329221
"3811","HB",2,37,2,1,2,1,0.352903876,1,0.235385907,1,0.610741314
"3812","HB",2,38,1,1,2,0,1.140478476,1,0.212028076,1,0.469908635
"3813","HB",2,39,2,1,2,1,1.058303524,2,0.423639192,2,1.258130041
"3814","HB",2,40,1,2,2,0,1.23476143,1,0.682417966,1,0.705197521
"3815","HB",2,41,2,2,2,1,0.305411275,1,0.435351796,1,1.15228425
"3816","HB",2,42,2,2,1,0,1.093632297,1,0.294176847,1,0.964062921
"3817","HB",2,43,1,1,2,0,0.658330552,1,0.27070775,1,0.528807761
"3818","HB",2,44,2,1,2,1,0.81128856,1,0.282441528,1,0.422866104
"3819","HB",2,45,1,1,1,1,0.646624108,1,0.588273228,1,0.646416976
"3820","HB",2,46,2,1,2,1,1.034742796,1,0.258967041,1,1.022857325
"3821","HB",2,47,1,2,2,0,0.893611353,1,0.376580491,1,0.352295569
"3822","HB",2,48,1,1,2,0,0.423100186,1,0.364769327,2,1.281634944
"3823","HB",2,49,2,1,2,1,0.446497673,1,0.12943347,1,0.669924574
"3825","HB",3,0,1,1,1,1,0.293444954,2,0.270272695,2,0.481469931
"3826","HB",3,1,1,1,1,1,0.79946392,2,0.811842196,1,0.246437843
"3827","HB",3,2,2,2,2,1,0.317302521,2,0.693876852,2,0.422710562
"3828","HB",3,3,1,2,1,1,0.281905602,2,0.376609751,1,0.834569005
"3829","HB",3,4,1,2,1,1,0.575998134,2,0.952972099,2,1.58753248
"3830","HB",3,5,2,2,2,1,0.823042359,2,0.353052488,2,0.787541874
"3831","HB",3,6,2,2,1,0,0.811296645,1,0.658883418,1,1.540405633
"3832","HB",3,7,2,2,2,1,0.540714406,2,0.317729106,2,0.481769465
"3833","HB",3,8,1,2,2,0,0.893637533,1,0.247152026,1,0.481688614
"3834","HB",3,9,2,2,1,0,0.717235453,1,3.635088607,1,4.104917931
"3835","HB",3,10,2,1,2,1,0.281895207,1,0.270670019,1,0.422902679
"3836","HB",3,11,1,2,1,1,0.270121773,2,0.517706544,1,0.575837587
"3837","HB",3,12,2,1,2,1,0.281953728,2,0.188301411,1,0.329580696
"3838","HB",3,13,2,1,2,1,1.175896184,2,0.788352308,1,14.39834402
"3839","HB",3,14,1,1,1,1,0.446632424,1,1.011771894,2,0.516967721
"3840","HB",3,15,2,1,2,1,0.399480552,1,0.553032237,2,0.411139255
"3841","HB",3,16,2,2,2,1,0.564252805,2,0.011900871,2,2.093317748
"3842","HB",3,17,1,2,1,1,0.728985402,1,2.199914683,1,1.105166258
"3843","HB",3,18,1,1,1,1,0.211330448,1,0.31771717,2,0.822859096
"3844","HB",3,19,1,1,2,0,0.187704654,1,0.270716605,1,0.22294603
"3845","HB",3,20,1,1,1,1,0.728899546,1,0.423612627,1,0.658177705
"3846","HB",3,21,2,1,2,1,2.164786883,2,0.717032941,1,1.481640488
"3847","HB",3,22,1,2,1,1,0.85827026,2,0.741288602,1,0.764037741
"3848","HB",3,23,1,2,1,1,0.917255242,1,0.600072073,1,0.916838667
"3849","HB",3,24,1,1,1,1,0.528949442,2,0.353018608,2,0.505200062
"3850","HB",3,25,1,1,2,0,0.905363612,1,0.188319506,1,0.493505938
"3851","HB",3,26,2,1,2,1,0.799543616,1,0.423601462,1,0.469900165
"3852","HB",3,27,2,2,1,0,1.011297569,1,0.458892119,2,2.846194212
"3853","HB",3,28,2,1,1,0,0.705431603,1,0.411818403,2,1.446300166
"3854","HB",3,29,2,2,1,0,0.634775598,1,42.50282189,1,0.811091052
"3855","HB",3,30,2,1,1,0,0.717188482,2,14.64606431,1,1.034605734
"3856","HB",3,31,1,2,2,0,33.60881052,2,3.905733986,2,1.02281921
"3857","HB",3,32,2,1,1,0,0.91711279,2,21.65731838,1,0.634601576
"3858","HB",3,33,1,1,1,1,0.705388868,2,43.97330803,1,0.846344364
"3859","HB",3,34,2,1,1,0,1.258262868,2,44.00858983,2,0.634652397
"3860","HB",3,35,1,1,1,1,1.128936044,1,15.81066524,1,1.116949703
"3861","HB",3,36,2,1,2,1,0.670160966,2,15.42249111,1,2.429078149
"3862","HB",3,37,2,2,1,0,0.446655525,1,0.564783726,2,0.599307454
"3863","HB",3,38,1,2,1,1,0.705552495,1,0.411682111,2,0.493465898
"3864","HB",3,39,1,2,2,0,0.258396464,1,0.364779337,1,0.199500418
"3865","HB",3,40,1,2,2,0,13.91608906,2,1.129592862,2,1.281046658
"3866","HB",3,41,2,2,1,0,2.364119054,1,6.846649673,1,1.105169723
"3867","HB",3,42,1,1,1,1,0.458359273,1,0.388354695,1,0.599302064
"3868","HB",3,43,2,1,1,0,4.010859819,2,13.10505384,1,0.82313553
"3869","HB",3,44,2,2,1,0,1.211196082,2,0.893934371,1,1.093406299
"3870","HB",3,45,2,2,1,0,0.576054729,2,0.235426718,1,0.681585972
"3871","HB",3,46,1,1,1,1,0.940648494,2,0.647140399,2,0.458215281
"3872","HB",3,47,2,2,1,0,0.670228342,1,2.070437323,1,8.292869372
"3873","HB",3,48,1,1,2,0,0.423053601,1,0.411877308,1,0.681706863
"3874","HB",3,49,1,1,1,1,0.340666897,1,0.305981082,2,0.48176908
"3876","HB",4,0,2,2,2,1,0.305223008,1,0.576523664,2,0.446139234
"3877","HB",4,1,2,2,1,0,0.470102677,2,0.341217068,2,0.375852833
"3878","HB",4,2,2,2,1,0,0.35231174,1,0.376202802,1,0.705298007
"3879","HB",4,3,1,2,2,0,0.752485685,1,0.494204721,1,0.634591566
"3880","HB",4,4,1,2,1,1,1.246550264,1,0.976525898,1,0.46994136
"3881","HB",4,5,2,1,1,0,1.199436123,1,15.11669714,1,1.858047342
"3882","HB",4,6,2,2,2,1,1.293719462,1,1.070625975,1,0.563858945
"3883","HB",4,7,1,1,2,0,0.82313245,1,0.56471404,2,1.105164333
"3884","HB",4,8,1,1,2,0,0.670042385,1,10.57584336,2,0.411149265
"3885","HB",4,9,1,2,1,1,2.540437973,2,0.364864038,1,5.904738364
"3886","HB",4,10,2,2,2,1,0.740721876,2,0.82356943,1,7.175337928
"3887","HB",4,11,2,2,1,0,0.575956553,1,0.27075241,2,0.411150035
"3888","HB",4,12,2,2,2,1,0.599501111,1,0.541274973,1,0.52876079
"3889","HB",4,13,1,1,2,0,0.611279166,2,0.058969582,2,1.222827064
"3890","HB",4,14,2,2,2,1,0.270122928,1,0.223620558,2,0.269957761
"3891","HB",4,15,1,1,1,1,0.834801548,2,5.740877802,1,15.22177523
"3892","HB",4,16,1,2,2,0,0.99952914,2,0.023623099,1,0.705074704
"3893","HB",4,17,1,2,1,1,15.65722597,1,13.97553644,2,0.469954065
"3894","HB",4,18,1,1,1,1,0.646579448,2,0.32951563,2,1.293284022
"3895","HB",4,19,2,1,2,1,0.658347107,1,0.27069543,1,0.458187561
"3896","HB",4,20,2,1,2,1,0.458355038,1,0.235416708,2,0.387562741
"3897","HB",4,21,1,2,1,1,0.634755963,1,1.223570893,1,0.610108367
"3898","HB",4,22,1,1,1,1,3.975713538,2,15.8224995,2,0.387591232
"3899","HB",4,23,1,2,1,1,0.587770798,1,0.282468094,1,0.199320236
"3900","HB",4,24,2,1,1,0,0.576005834,2,10.02287465,2,0.446399112
"3901","HB",4,25,2,2,2,1,2.916998059,1,0.376561626,2,0.693471057
"3902","HB",4,26,1,2,1,1,1.011271773,1,0.400091554,2,7.257607205
"3903","HB",4,27,2,1,1,0,0.999500264,1,0.611876692,1,0.846393645
"3904","HB",4,28,2,1,2,1,0.56424472,1,0.294229208,1,0.493429323
"3905","HB",4,29,1,2,1,1,2.41114272,1,0.611882082,1,3.14041264
"3906","HB",4,30,2,1,2,1,0.870133015,1,1.035287192,1,0.999293517
"3907","HB",4,31,2,1,1,0,0.634832194,1,1.247098511,1,0.669907634
"3908","HB",4,32,2,2,1,0,0.670136326,2,0.752973485,1,1.716885484
"3909","HB",4,33,1,2,2,0,0.540573495,1,0.258933931,2,0.517094772
"3910","HB",4,34,2,2,1,0,0.623035659,1,0.69415752,2,0.881720107
"3911","HB",4,35,1,2,2,0,0.929583083,1,0.576497869,1,0.469323428
"3912","HB",4,36,1,1,1,1,0.67049823,1,0.658943094,1,0.563480871
"3913","HB",4,37,2,1,2,1,0.987734145,1,0.835372509,2,1.51688302
"3914","HB",4,38,1,1,2,0,0.670105526,1,0.329510625,1,0.564093798
"3915","HB",4,39,1,1,2,0,1.61126338,1,0.623583136,1,0.493417387
"3916","HB",4,40,1,1,1,1,1.187720054,1,1.235289656,1,1.011074266
"3917","HB",4,41,2,1,2,1,0.387764484,1,0.764748459,1,1.716934764
"3918","HB",4,42,1,1,2,0,1.693596184,1,0.905904543,2,1.947086537
"3919","HB",4,43,1,1,2,0,0.846605012,1,2.494026464,1,9.375132105
"3920","HB",4,44,1,1,2,0,0.870067949,1,3.364599925,1,1.999242696
"3921","HB",4,45,2,1,1,0,0.646614483,1,0.364772022,1,0.611070493
"3922","HB",4,46,2,2,2,1,0.764247569,1,0.376565861,1,4.869592084
"3923","HB",4,47,1,1,1,1,1.681740743,1,0.282486574,2,1.140528526
"3924","HB",4,48,2,1,2,1,0.481932322,1,0.717707468,1,0.469877834
"3925","HB",4,49,2,2,1,0,2.058094467,1,0.612009519,2,0.340463615
"3927","HB",5,0,2,2,2,1,0.446414512,2,0.529452258,2,0.622645265
"3928","HB",5,1,1,2,1,1,0.30540935,2,0.282448844,2,0.281758146
"3929","HB",5,2,1,2,1,1,0.258309068,2,0.705984085,1,0.575883787
"3930","HB",5,3,2,2,2,1,0.658427958,2,1.164735677,1,0.25802994
"3931","HB",5,4,2,2,2,1,0.364242256,2,0.529498844,1,0.399358506
"3932","HB",5,5,1,2,1,1,0.470132322,1,0.305947971,2,0.669945364
"3933","HB",5,6,1,2,1,1,0.270121773,2,0.388357005,2,0.493493233
"3934","HB",5,7,2,2,2,1,0.281845927,1,0.329549895,1,0.481701704
"3935","HB",5,8,2,2,2,1,0.352617433,1,1.799999846,2,0.481556557
"3936","HB",5,9,1,2,1,1,0.305300009,1,0.294265783,2,0.340529835
"3937","HB",5,10,1,2,1,1,0.399544463,2,0.658911908,2,0.622910918
"3938","HB",5,11,2,2,2,1,0.693598494,1,0.294197637,1,0.669931504
"3939","HB",5,12,1,2,1,1,0.328980089,2,2.552824719,2,0.399370441
"3940","HB",5,13,1,2,1,1,0.458317693,1,0.306010342,1,0.575928833
"3941","HB",5,14,1,2,1,1,0.340728883,2,0.423631877,2,0.481679759
"3942","HB",5,15,2,2,2,1,0.787757476,2,0.400112344,1,1.658037178
"3943","HB",5,16,2,1,2,1,0.328954293,2,0.647138089,1,0.375828963
"3944","HB",5,17,2,1,2,1,0.870133015,2,0.353008598,2,1.846322419
"3945","HB",5,18,1,2,1,1,2.469974855,1,0.329491375,1,0.422875344
"3946","HB",5,19,2,1,2,1,0.470150417,2,0.788295328,1,0.399293825
"3947","HB",5,20,1,2,1,1,0.234704064,2,0.659010854,2,0.246451318
"3948","HB",5,21,1,1,1,1,0.223061917,2,0.270709675,1,0.77578923
"3949","HB",5,22,2,2,2,1,0.223205908,2,0.599597362,2,0.681688768
"3950","HB",5,23,1,1,2,0,0.317246695,1,0.341233238,1,0.258190487
"3951","HB",5,24,1,1,1,1,0.246591845,2,0.282418043,1,0.681728423
"3952","HB",5,25,2,1,2,1,0.458335018,2,0.305937191,2,0.423042051
"3953","HB",5,26,1,2,1,1,0.199566254,2,0.270696585,2,0.234672494
"3954","HB",5,27,2,2,2,1,0.270137558,2,0.729480902,2,0.293474599
"3955","HB",5,28,2,2,2,1,0.270154498,2,0.01185313,2,0.728738229
"3956","HB",5,29,2,2,2,1,0.281918307,2,0.235336627,2,0.433661627
"3957","HB",5,30,2,2,2,1,0.199515818,1,0.458904824,1,0.375830888
"3958","HB",5,31,1,2,1,1,0.423080166,1,0.776524588,2,0.45813905
"3959","HB",5,32,1,2,1,1,0.270108298,1,0.294232288,1,0.446413357
"3960","HB",5,33,1,1,1,1,0.270152188,2,0.494174306,2,0.82276477
"3961","HB",5,34,1,1,1,1,0.387740228,2,1.505905775,1,0.54054539
"3962","HB",5,35,2,1,2,1,0.270087508,2,1.094189013,2,0.234683659
"3963","HB",5,36,2,1,2,1,0.399511737,2,0.306000332,1,0.317017232
"3964","HB",5,37,1,2,1,1,0.305353139,1,0.376585111,2,0.317051498
"3965","HB",5,38,2,2,2,1,0.470118847,2,0.317755286,1,0.411103065
"3966","HB",5,39,2,2,2,1,0.317083838,2,0.435431107,1,0.258156607
"3967","HB",5,40,2,2,2,1,0.423088636,1,0.905953053,2,0.705246031
"3968","HB",5,41,1,2,1,1,0.234830731,2,0.388329285,2,0.681675678
"3969","HB",5,42,2,2,2,1,0.293700212,2,0.447126385,1,0.669924574
"3970","HB",5,43,2,2,2,1,0.340747748,2,0.647104979,1,0.458246082
"3971","HB",5,44,2,2,1,0,0.576075519,1,0.458834368,2,2.540336332
"3972","HB",5,45,1,2,1,1,0.35232945,2,0.411854978,2,0.55243163
"3973","HB",5,46,2,2,2,1,0.37600029,2,0.364818222,1,0.352346005
"3974","HB",5,47,1,2,1,1,0.470145412,2,0.211853669,2,0.575813331
"3975","HB",5,48,1,2,1,1,0.246638045,2,0.235376282,2,0.23478222
"3976","HB",5,49,1,2,1,1,0.258375289,2,0.400063834,2,0.246482504
"3978","HB",6,0,1,2,1,1,0.752227347,1,0.505988936,2,0.410792366
"3979","HB",6,1,2,2,2,1,0.446642049,2,0.306001487,2,0.51687532
"3980","HB",6,2,1,2,1,1,0.223027651,2,0.305989937,2,0.199357967
"3981","HB",6,3,2,2,2,1,0.293762197,1,0.305961446,1,0.281571804
"3982","HB",6,4,2,2,2,1,0.470159272,2,0.847088193,1,0.222837074
"3983","HB",6,5,1,2,1,1,0.364230705,2,1.258833444,2,0.717046031
"3984","HB",6,6,1,2,1,1,0.423059376,2,0.658885728,1,1.093425165
"3985","HB",6,7,2,2,2,1,0.211309273,2,0.270680029,2,1.187521777
"3986","HB",6,8,1,2,1,1,0.399565253,2,0.341119277,2,1.069977242
"3987","HB",6,9,2,2,2,1,0.35231328,1,1.153093915,2,0.269970851
"3988","HB",6,10,2,2,2,1,0.399554088,2,1.200009779,2,0.375684201
"3989","HB",6,11,1,1,1,1,0.211296183,2,0.282436523,2,0.258204732
"3990","HB",6,12,1,2,1,1,0.470081117,2,1.658820662,2,0.258150447
"3991","HB",6,13,1,2,1,1,0.528943282,2,1.223535472,1,1.15222265
"3992","HB",6,14,2,2,2,1,0.293687507,1,0.964706263,2,0.269975086
"3993","HB",6,15,1,2,1,1,0.329329288,2,0.9293567,2,0.292481673
"3994","HB",6,16,1,2,1,1,0.305415895,2,1.211753953,1,1.32863012
"3995","HB",6,17,2,2,2,1,0.31728481,2,0.24700996,2,0.269956606
"3996","HB",6,18,2,2,1,0,1.740454682,1,0.364815142,1,0.85823715
"3997","HB",6,19,2,2,2,1,0.999504114,1,3.564562348,1,0.905163024
"3998","HB",6,20,1,2,1,1,0.281771236,2,0.658880338,2,0.223012251
"3999","HB",6,21,2,2,2,1,0.258345259,1,0.270606494,2,0.505281298
"4000","HB",6,22,1,2,1,1,1.23477452,1,1.035317222,1,1.187524857
"4001","HB",6,23,1,2,1,1,0.281900597,2,1.223545097,2,0.281669595
