"","participant","blocks.thisRepN","trials.thisN","firstgabor","key_resp_5.keys","resp.keys","resp.corr","resp.rt","key_resp_2.keys","key_resp_2.rt","resp_mrating.keys","resp_mrating.rt"
"81","AS",1,29,2,1,2,1,0.316509796629,2,0.741240091431,2,0.294186857259
"82","AS",1,30,1,2,1,1,0.269477275694,2,1.74116232054,2,0.329455569146
"83","AS",1,31,2,1,2,1,0.281887892113,2,0.729470122312,2,0.717015230388
"84","AS",1,32,2,1,2,1,0.505414124194,2,0.729489757536,2,0.705262586467
"85","AS",1,33,2,2,2,1,0.482542168568,2,0.317072288039,2,0.611133248864
"86","AS",1,34,1,1,1,1,0.481905371311,2,1.08232702812,2,0.49348745829
"87","AS",1,35,1,1,1,1,0.282537394514,1,0.576385062908,1,0.246466333484
"88","AS",1,36,2,1,1,0,0.364398567322,1,0.28242651325,1,0.516926140373
"89","AS",1,37,2,1,1,0,0.588589316975,1,0.681574806545,1,0.598692602102
"90","AS",1,38,1,1,1,1,0.36370517442,2,0.741217761176,2,0.611675720045
"91","AS",1,39,1,1,1,1,0.646536712286,1,0.764139382368,1,0.588212012676
"92","AS",1,40,1,1,2,0,0.611309580872,2,0.988282391478,1,0.916967643846
"93","AS",1,41,2,2,1,0,0.575307820633,1,0.588317118874,1,0.588274768391
"94","AS",1,42,1,1,1,1,0.540725186563,2,1.97635996062,1,1.6103643951
"95","AS",1,43,2,1,2,1,0.576690371387,2,1.29348306924,1,0.728792514591
"96","AS",1,44,1,1,1,1,0.576697301466,2,1.1640634595,2,0.669946134036
"97","AS",1,45,2,1,1,0,0.964194206993,1,4.41154235452,2,0.646438151163
"98","AS",1,46,2,2,2,1,0.223061531786,2,0.423612627066,2,0.210486903498
"99","AS",1,47,1,2,1,1,0.234151583157,2,0.635414320546,2,0.235331621604
"100","AS",1,48,2,2,2,1,0.199552778904,2,0.69418254521,2,0.211146801018
"101","AS",1,49,1,1,1,1,1.08186810289,1,0.539748045429,1,0.716006903899
"103","AS",2,0,1,1,1,1,0.399411636296,2,0.67065993217,2,0.468870662781
"104","AS",2,1,1,1,1,1,0.246551419453,2,0.411861138158,2,0.305271518569
"105","AS",2,2,1,1,2,0,1.04655280547,1,0.905939963186,1,0.728738228972
"106","AS",2,3,1,1,1,1,0.729610263909,2,1.62353193015,2,0.740410791981
"107","AS",2,4,2,2,2,1,0.152521797986,2,0.141888361818,2,0.786950892305
"108","AS",2,5,2,2,2,1,0.199665585189,2,0.188200539545,2,0.468885292948
"109","AS",2,6,2,1,2,1,0.998844601834,2,0.753030850787,1,0.505204296803
"110","AS",2,7,2,1,2,1,0.245924632311,2,0.411796457421,2,0.329439013958
"111","AS",2,8,2,1,2,1,0.682829920847,2,1.25817354689,2,0.64610358235
"112","AS",2,9,1,1,1,1,0.82305044366,2,0.964744763266,1,0.669930348857
"113","AS",2,10,1,1,1,1,0.728944206319,2,0.694119789495,2,0.787557274215
"114","AS",2,11,2,1,2,1,0.646593307931,2,1.78817790129,2,0.952274856172
"115","AS",2,12,1,1,1,1,1.29362744588,1,0.764745379273,2,0.705231016107
"116","AS",2,13,2,1,2,1,0.682518837302,2,0.846413279879,2,0.705187895616
"117","AS",2,14,1,1,1,1,1.42302203034,2,1.29415066685,1,0.516976575948
"118","AS",2,15,1,1,1,1,0.564208144152,2,0.858857776684,1,0.62224486048
"119","AS",2,16,2,1,2,1,0.517145207869,2,0.470009890763,2,0.882971371459
"120","AS",2,17,1,1,1,1,0.646567127632,2,1.05888334098,2,0.599312074161
"121","AS",2,18,2,1,2,1,0.56492502232,2,0.446474572578,2,0.552239897774
"122","AS",2,19,2,2,2,1,0.693005201794,2,0.435342170724,1,0.552966786056
"123","AS",2,20,2,1,2,1,0.575984273341,2,0.659851319006,2,1.41105493897
"124","AS",2,21,2,1,2,1,0.505424134308,2,0.588293633606,2,0.458164460784
"125","AS",2,22,1,1,2,0,0.528909786927,2,0.494208571507,2,0.598685672023
"126","AS",2,23,1,1,1,1,0.576655335988,2,0.893528961763,1,0.599319389245
"127","AS",2,24,2,2,2,1,0.305450930613,2,0.353008597533,2,0.269933505892
"128","AS",2,25,2,1,2,1,0.424050762058,2,0.610852580665,2,0.422822983068
"129","AS",2,26,1,1,1,1,0.340599136127,2,0.470738319063,1,0.316314599405
"130","AS",2,27,1,1,1,1,0.517184478317,2,1.04705138615,1,0.517020851452
"131","AS",2,28,2,1,1,0,1.22237121892,2,0.553009521544,1,0.30588945061
"132","AS",2,29,1,1,1,1,0.764244873571,2,0.76478195469,1,0.811083737299
"133","AS",2,30,2,1,2,1,0.4936726454,2,0.5883194289,2,0.505193131676
"134","AS",2,31,1,2,1,1,0.587487434419,2,1.15323867616,2,0.551552664943
"135","AS",2,32,2,1,2,1,0.493800851861,2,0.857853300238,2,0.506027051179
"136","AS",2,33,2,1,2,1,0.398806024395,2,0.741261266672,2,0.48237469166
"137","AS",2,34,1,1,1,1,0.564884981864,2,1.3287494711,2,1.70446524238
"138","AS",2,35,2,1,2,1,0.435460367071,2,0.917060044899,2,0.481787559969
"139","AS",2,36,2,1,2,1,0.493656475216,2,0.647763721268,2,0.916322761498
"140","AS",2,37,1,1,1,1,0.493617974777,2,0.964761318455,2,0.940512202136
"141","AS",2,38,1,1,1,1,0.505300162895,1,0.58831326883,1,0.481809120215
"142","AS",2,39,1,1,1,1,0.411299801761,2,0.658918068371,2,0.386887443582
"143","AS",2,40,1,2,1,1,0.764180192833,1,1.54124070744,1,0.657499712209
"144","AS",2,41,1,1,1,1,0.482055523023,2,1.38823457393,1,1.05732561323
"145","AS",2,42,2,2,2,1,0.388417066013,1,0.564136533335,1,0.398712853333
"146","AS",2,43,1,2,1,1,1.11712757467,1,0.764733444138,2,0.516983506027
"147","AS",2,44,2,1,2,1,0.845839238338,1,0.764836625313,1,0.611756570966
"148","AS",2,45,2,2,2,1,0.551661621184,2,0.776533443599,2,0.470051471237
"149","AS",2,46,2,2,2,1,0.163596834186,2,0.282444223452,2,0.17581571842
"150","AS",2,47,1,1,1,1,1.99941594834,1,0.458875178882,2,0.458205656254
"151","AS",2,48,2,1,2,1,0.199597824417,2,0.752956929945,2,0.199343336517
"152","AS",2,49,1,2,1,1,0.270186453775,2,0.682355980447,2,0.258284428151
"154","AS",3,0,1,1,1,1,0.305241103223,1,0.317705235251,1,0.316800089937
"155","AS",3,1,2,1,2,1,0.611337686193,2,1.44706709433,2,0.633920888529
"156","AS",3,2,1,1,1,1,0.363468396722,1,0.976504337267,1,0.329527949971
"157","AS",3,3,2,2,1,0,0.905393256956,1,0.729455107141,1,0.740498572981
"158","AS",3,4,2,2,2,1,0.35246073629,2,1.00004504551,2,0.281745055485
"159","AS",3,5,2,1,2,1,0.728936891236,2,0.764784649721,1,0.810450405082
"160","AS",3,6,2,1,1,0,0.223751459648,1,0.434693823336,1,0.23466787404
"161","AS",3,7,1,1,1,1,0.552471670415,2,0.894154208887,2,0.64639926572
"162","AS",3,8,1,1,1,1,0.846441770204,2,2.10585772625,2,0.740488947872
"163","AS",3,9,1,1,1,1,0.446617024201,2,0.882379234712,2,0.834589410146
"164","AS",3,10,2,1,2,1,0.623032579456,2,0.752977335177,2,0.634641231737
"165","AS",3,11,2,2,2,1,0.235519118741,2,0.446454937354,2,0.257508644311
"166","AS",3,12,2,1,1,0,0.422294372044,1,0.423628412246,1,0.469975625373
"167","AS",3,13,1,1,1,1,0.423024340362,2,0.647119608928,2,0.786631338664
"168","AS",3,14,1,2,1,1,0.317347566176,2,0.84694073589,2,0.704533003153
"169","AS",3,15,2,1,2,1,0.399563328024,2,0.482418967164,2,0.611075498206
"170","AS",3,16,1,1,1,1,0.952460043282,2,0.964750538333,2,0.669907248593
"171","AS",3,17,1,1,1,1,0.647227410157,1,0.446492667784,1,0.869243655031
"172","AS",3,18,1,1,1,1,0.50434227198,2,1.29412410154,1,0.906252586748
"173","AS",3,19,2,1,2,1,1.19948655815,2,1.36473660117,2,0.433970400093
"174","AS",3,20,2,2,2,1,0.587795822933,2,0.588296328637,2,0.893388050157
"175","AS",3,21,2,2,2,1,0.411309426871,2,0.458309992442,2,0.376361038634
"176","AS",3,22,2,2,2,1,0.411979719509,2,0.646431991092,2,0.458162535762
"177","AS",3,23,2,2,2,1,0.375968719164,2,0.376592426271,2,0.398699763184
"178","AS",3,24,1,2,1,1,0.975326993851,1,0.670559061021,2,0.54116370656
"179","AS",3,25,1,1,1,1,0.705395797985,2,0.95300482449,2,1.24631425675
"180","AS",3,26,1,1,1,1,0.506122532267,2,0.999294671963,2,0.657500867222
"181","AS",3,27,1,2,1,1,0.952460428286,2,0.788279542445,2,0.481663203552
"182","AS",3,28,2,1,2,1,0.399633013818,2,0.564773715596,2,0.552132866554
"183","AS",3,29,1,2,1,1,0.49362259483,2,0.812401607316,2,1.32875678618
"184","AS",3,30,2,1,2,1,0.587081639795,2,0.753611052398,2,0.564742530241
"185","AS",3,31,1,2,1,1,0.518069218399,2,0.599116106928,2,0.575807556327
"186","AS",3,32,2,1,2,1,0.588417990023,2,0.858203269226,2,0.763498350064
"187","AS",3,33,2,1,2,1,0.893627137882,2,0.870617735689,2,0.539972502987
"188","AS",3,34,1,2,1,1,0.56372881369,2,0.765015652353,2,0.75244063906
"189","AS",3,35,1,1,1,1,0.505439534483,1,0.389252910537,1,0.410413906667
"190","AS",3,36,2,1,2,1,0.588511546089,2,0.493533273811,2,0.587430838775
"191","AS",3,37,1,2,1,1,0.45767088516,1,0.282446148474,1,0.482376231676
"192","AS",3,38,1,1,1,1,0.623049904653,1,0.576530979571,1,2.08064109391
"193","AS",3,39,2,1,2,1,0.658212740334,2,1.25891814537,1,0.940501037009
"194","AS",3,40,1,1,1,1,0.517332705006,2,1.07058631933,2,0.622718415876
"195","AS",3,41,2,1,2,1,0.51714520787,2,0.894122253523,2,0.611186764473
"196","AS",3,42,1,1,1,1,0.446607014087,2,0.423629567259,2,0.516962330786
"197","AS",3,43,1,2,1,1,0.587790817876,2,0.78827107235,2,0.599301294038
"198","AS",3,44,2,2,1,0,0.905400187035,1,1.0235541834,1,1.09342323956
"199","AS",3,45,2,1,2,1,0.587737302267,2,0.717092231266,2,0.705232941129
"200","AS",3,46,1,1,1,1,0.646580217781,2,0.8117682751,1,0.905176499487
"201","AS",3,47,2,1,2,1,0.623128060544,2,0.694164064999,2,1.46981238351
"202","AS",3,48,2,1,1,0,0.235478308276,1,0.375917128576,1,0.222904449996
"203","AS",3,49,1,1,1,1,0.31719356442,1,0.400063448723,1,0.340496339956
"205","AS",4,0,2,1,1,0,0.258115411225,1,0.435403386422,1,0.269741773707
"206","AS",4,1,2,1,2,1,0.317227059802,1,0.42358760178,1,0.269243578031
"207","AS",4,2,2,1,1,0,0.353156824222,1,0.270026676954,1,0.363402945976
"208","AS",4,3,2,1,2,1,0.552437405025,2,1.01181809467,2,0.528784275496
"209","AS",4,4,1,2,1,1,0.563580201997,1,0.600064372734,1,0.471593798811
"210","AS",4,5,1,1,2,0,0.599546926836,2,0.576539064663,1,0.552270698125
"211","AS",4,6,1,1,1,1,0.49438875356,1,1.06995683716,1,0.598587495905
"212","AS",4,7,2,1,2,1,0.528958682484,2,0.811811395591,2,0.540541154466
"213","AS",4,8,1,2,1,1,0.375977959268,2,0.682463396671,2,0.340531760359
"214","AS",4,9,1,2,1,1,0.517173698194,2,0.764715733935,2,0.764041591254
"215","AS",4,10,1,1,1,1,0.399532527674,2,0.823587909784,1,0.528764255268
"216","AS",4,11,2,1,2,1,0.540434893255,2,0.976761520198,2,0.551851043343
"217","AS",4,12,2,1,2,1,0.517528672239,2,0.751957458555,2,0.576470533882
"218","AS",4,13,2,2,1,0,0.587711121968,1,0.364882517836,1,0.540543079488
"219","AS",4,14,1,1,1,1,0.282116969724,2,0.81180254049,2,0.28083105507
"220","AS",4,15,1,1,1,1,0.399537147726,2,0.763948420193,2,0.776672045177
"221","AS",4,16,2,2,2,1,0.388855586009,2,0.716956324717,2,0.410713825085
"222","AS",4,17,2,2,2,1,0.787112209144,1,0.776528053537,1,0.552922125547
"223","AS",4,18,1,1,1,1,0.223114277387,1,0.400059598679,1,0.211087125338
"224","AS",4,19,1,1,1,1,0.3415269967,2,0.540603140173,2,0.493304581206
"225","AS",4,20,1,1,1,1,0.423080551003,2,0.788320737915,2,0.505206991834
"226","AS",4,21,1,1,1,1,0.364281910993,2,0.729437011934,2,0.505241257224
"227","AS",4,22,2,1,2,1,0.506168347789,2,0.622913998105,2,0.540462613571
"228","AS",4,23,1,2,1,1,0.575986198363,2,0.811789065337,2,0.622900522952
"229","AS",4,24,2,2,1,0,0.540689766161,2,0.75300659551,2,0.599324394301
"230","AS",4,25,1,1,1,1,0.481972362075,2,0.611789296339,2,0.505143081105
"231","AS",4,26,2,2,1,0,0.387746003365,1,0.658862242735,1,0.340554860622
"232","AS",4,27,1,2,1,1,0.352551212321,2,0.530167981265,2,0.387541181032
"233","AS",4,28,2,1,2,1,0.317235529899,2,0.364762011463,2,0.269245888057
"234","AS",4,29,2,1,1,0,0.434736558824,1,0.84619305737,2,0.386987929727
"235","AS",4,30,2,2,2,1,0.435505412584,2,0.775856605886,2,0.364066308535
"236","AS",4,31,1,2,1,1,0.363553867696,2,0.564735600162,2,0.387582761506
"237","AS",4,32,1,1,1,1,0.776006757597,2,0.588289783562,2,0.492775970182
"238","AS",4,33,2,2,2,1,0.599480706083,2,0.706002949903,2,0.505093415539
"239","AS",4,34,1,2,1,1,0.31719086939,2,0.353036317849,2,0.30525842842
"240","AS",4,35,1,2,1,1,0.293775672573,2,0.670487450205,2,0.364087868781
"241","AS",4,36,2,2,2,1,0.281115958316,2,0.529560059336,2,0.27063536889
"242","AS",4,37,2,2,2,1,1.48118117806,1,0.482386241792,1,0.694087834131
"243","AS",4,38,1,2,1,1,0.870126470091,2,0.411824562741,1,0.470059941334
"244","AS",4,39,2,1,2,1,0.151798759746,2,0.341282903919,2,0.141216144158
"245","AS",4,40,1,2,1,1,0.258368359107,2,0.552961010991,2,0.281730425318
"246","AS",4,41,1,1,1,1,0.363672064042,2,0.905953053335,1,0.341086166677
"247","AS",4,42,2,1,2,1,0.528960222502,2,0.658893428091,2,1.06988869138
"248","AS",4,43,2,2,2,1,0.529600099793,2,0.611167899258,2,0.517012381356
"249","AS",4,44,2,1,1,0,0.494315602727,2,0.693508787533,2,0.493459737974
"250","AS",4,45,1,1,1,1,0.434795464495,2,0.988273921382,2,0.399382375962
"251","AS",4,46,1,2,1,1,0.646589842891,2,0.388321969929,2,0.446543488363
"252","AS",4,47,2,2,1,0,0.49368843058,2,0.517716169376,1,0.398661262746
"253","AS",4,48,1,2,2,0,0.352574312584,2,0.40006845378,1,0.387525395852
"254","AS",4,49,2,1,1,0,0.447258826514,1,0.400089629021,1,0.42285917348
"256","AS",5,0,1,1,1,1,0.36402549807,2,1.25887117484,2,0.387337128706
"257","AS",5,1,1,1,1,1,0.387478425316,2,0.77651342337,2,0.386968294504
"258","AS",5,2,1,1,1,1,0.34070039228,2,0.482375461668,2,0.386980229639
"259","AS",5,3,2,2,2,1,0.646469721522,2,1.50596699049,2,0.422910764069
"260","AS",5,4,2,2,1,0,0.376023004783,2,0.446188514318,2,0.305891760637
"261","AS",5,5,1,2,1,1,0.434823569814,2,0.705845868114,2,0.458175240907
"262","AS",5,6,2,1,2,1,0.705493974104,2,0.694168685052,2,0.716884328897
"263","AS",5,7,1,1,1,1,0.434211412839,1,0.176536831637,1,0.482372381633
"264","AS",5,8,2,1,2,1,0.411351007345,2,0.423595301868,2,0.446396416687
"265","AS",5,9,2,2,2,1,0.15253796817,2,0.494195866362,2,0.152284635283
"266","AS",5,10,2,2,2,1,0.152489457618,2,0.505941195201,2,0.164125830214
"267","AS",5,11,2,1,2,1,0.128963764542,2,0.447108674803,2,0.175868464021
"268","AS",5,12,1,2,1,1,0.223840780665,2,0.528782350475,2,0.246285381421
"269","AS",5,13,1,2,1,1,0.246649210568,2,0.54128652296,2,0.552223342585
"270","AS",5,14,2,1,2,1,0.670109375897,2,0.505969685525,2,0.505238562194
"271","AS",5,15,1,2,1,1,0.411314816933,2,0.400006468073,1,0.505234327145
"272","AS",5,16,2,2,2,1,0.317175854219,2,0.470680953409,2,0.269278228426
"273","AS",5,17,1,2,1,1,0.399620693678,2,0.694157519925,1,0.387540411023
"274","AS",5,18,1,1,1,1,0.317198954482,2,0.601045748916,2,0.317024547495
"275","AS",5,19,2,1,2,1,0.22306191679,2,0.470655158116,2,0.211179141386
"276","AS",5,20,1,2,1,1,0.387121911254,2,0.647114218867,2,0.423557186434
"277","AS",5,21,2,1,2,1,0.175914664548,2,0.353080978358,2,0.152338150893
"278","AS",5,22,2,2,2,1,0.164877743781,2,0.446482272666,2,0.152339690911
"279","AS",5,23,1,1,1,1,0.0937092978174,2,0.424261359459,1,0.527966141174
"280","AS",5,24,2,1,2,1,0.129633287172,2,0.446379476494,2,0.175202791436
"281","AS",5,25,1,2,1,1,0.142404267697,1,0.411215485801,1,0.163078233277
"282","AS",5,26,2,1,2,1,0.140042265782,2,0.482437447375,2,0.153022688694
"283","AS",5,27,1,1,2,0,0.376879639543,2,0.916791311837,2,0.445777329633
"284","AS",5,28,2,2,2,1,0.398925375755,1,0.470676333357,1,0.35291619648
"285","AS",5,29,1,1,1,1,0.116485002347,2,0.764775024611,2,0.175968565162
"286","AS",5,30,2,2,2,1,0.152482527538,2,0.635346174769,2,0.175856913889
"287","AS",5,31,2,2,2,1,0.128947979362,2,0.682427591262,2,0.152320055687
"288","AS",5,32,1,2,1,1,0.129658312457,2,0.364089408798,2,0.152792841075
"289","AS",5,33,1,1,1,1,0.129224797516,2,0.470436090619,2,0.222830529154
"290","AS",5,34,1,2,1,1,0.140256713225,2,0.353034007822,2,0.164611705751
"291","AS",5,35,2,1,2,1,0.199529678641,1,0.646479731636,1,0.199321776272
"292","AS",5,36,1,1,1,1,0.152484837565,2,0.482444762458,2,0.175903884425
"293","AS",5,37,1,1,1,1,0.234854216164,2,0.423598381904,2,0.222896749909
"294","AS",5,38,2,2,1,0,0.280868785499,1,0.470679413392,1,0.305603007346
"295","AS",5,39,2,2,2,1,0.505404499084,2,0.729457417167,1,0.434929446021
"296","AS",5,40,2,1,1,0,0.246579139769,1,0.564779875667,1,0.269962381221
"297","AS",5,41,1,1,1,1,0.364896762999,2,0.599331709384,2,0.363384080762
"298","AS",5,42,2,2,2,1,0.176006680596,2,0.470647843032,2,0.175848828798
"299","AS",5,43,2,2,1,0,0.199543923803,2,0.41185343807,2,0.199394542101
"300","AS",5,44,1,2,1,1,0.505447234572,2,0.752973870137,2,0.446427602043
"301","AS",5,45,2,2,1,0,0.623070309886,2,0.800070686805,2,0.328100738708
"302","AS",5,46,1,2,1,1,0.245957742688,2,0.458908674264,2,0.23533046659
"303","AS",5,47,2,2,1,0,0.376007604607,1,0.35303285281,1,0.328748701092
"304","AS",5,48,1,1,1,1,0.293638226008,2,0.482434752344,1,0.399377370905
"305","AS",5,49,1,1,1,1,0.41194468411,1,0.646498981856,1,0.387628577027
"307","AS",6,0,1,1,1,1,0.199255940522,1,0.788776198105,1,0.210966233961
"308","AS",6,1,2,2,2,1,0.411286711612,2,0.717717478391,2,0.364074393628
"309","AS",6,2,1,1,1,1,0.258383374279,1,0.411835342864,1,0.222191806875
"310","AS",6,3,1,1,1,1,0.234786455391,1,2.45881203816,1,0.211246517154
"311","AS",6,4,2,2,1,0,0.622503968432,2,0.600108263233,1,0.329254596856
"312","AS",6,5,1,2,1,1,0.246586069848,2,2.07057746423,2,0.269995106594
"313","AS",6,6,1,1,1,1,0.493011592867,2,0.635346944779,2,0.611080118258
"314","AS",6,7,2,1,2,1,0.787839482431,2,0.576504414267,2,0.375734251492
"315","AS",6,8,2,2,2,1,0.340731192632,2,0.552967556065,2,0.305213382907
"316","AS",6,9,2,2,2,1,0.151868060537,2,0.423580286697,2,0.152948382847
"317","AS",6,10,1,2,2,0,0.187977622005,2,0.764789654778,2,0.175616671152
"318","AS",6,11,1,2,1,1,0.223770324863,2,0.446474957582,2,0.25803687033
"319","AS",6,12,2,1,1,0,1.11718917537,2,0.564804515948,2,0.363941567114
"320","AS",6,13,1,2,1,1,0.457732100857,2,0.611826641764,2,0.282361447509
"321","AS",6,14,2,1,2,1,0.541237242398,2,0.575896877345,2,0.504811977333
"322","AS",6,15,1,1,1,1,0.458323467596,2,0.70585433821,2,1.23462359854
"323","AS",6,16,1,1,1,1,0.516944235579,2,0.635386215226,1,0.211104835539
"324","AS",6,17,2,2,1,0,0.164383398149,1,0.48228075059,1,0.152355861094
"325","AS",6,18,2,1,1,0,0.152481757529,1,0.494190091296,1,0.152342385942
"326","AS",6,19,2,1,2,1,0.517191408397,2,0.72946819729,2,0.528709199642
"327","AS",6,20,1,2,1,1,0.305423210298,2,0.482436292361,2,0.352284404281
