corre,model,p(aware),p(correct),p(correct|awareness),p(correct|unawareness),p(incorrect),p(incorrect|awareness),p(incorrect|unawareness),p(unaware),pval,sub,window
-0.01735341799916986,LogisticRegression,0.5707865168539326,0.7775280898876404,0.7716535433070867,0.7864583333333333,0.2247191011235955,0.23228346456692917,0.21875,0.4314606741573034,0.7153682924985073,pr,1
0.04746746197498756,RandomForestClassifier,0.4898876404494382,0.7775280898876404,0.7981651376146788,0.7587719298245614,0.2247191011235955,0.20642201834862384,0.24561403508771934,0.5123595505617977,0.31830624361908083,pr,1
-0.018470249616228892,LogisticRegression,0.4781609195402299,0.7862068965517242,0.7788461538461539,0.7938596491228069,0.2160919540229885,0.22596153846153846,0.21052631578947367,0.5241379310344828,0.7011952041736498,pr,2
0.018453762524532947,RandomForestClassifier,0.49195402298850577,0.7862068965517242,0.794392523364486,0.7792792792792792,0.2160919540229885,0.2102803738317757,0.2252252252252252,0.5103448275862069,0.7014491513242891,pr,2
0.03783167795789036,LogisticRegression,0.64,0.7858823529411765,0.7977941176470589,0.7662337662337663,0.2164705882352941,0.2058823529411765,0.24025974025974023,0.3623529411764706,0.4371703332878195,pr,3
0.03774655091083861,RandomForestClassifier,0.4988235294117647,0.7858823529411765,0.8018867924528302,0.7710280373831776,0.2164705882352941,0.2028301886792453,0.2336448598130841,0.5035294117647059,0.43820327466700804,pr,3
-0.02990110086539537,LogisticRegression,0.43373493975903615,0.7855421686746988,0.7722222222222223,0.7966101694915254,0.21686746987951808,0.23333333333333334,0.20762711864406777,0.5686746987951807,0.5440542949671401,pr,4
-0.024497801116815193,RandomForestClassifier,0.472289156626506,0.7855421686746988,0.7755102040816326,0.7954545454545454,0.21686746987951808,0.22959183673469388,0.20909090909090905,0.5301204819277109,0.6191721160782859,pr,4
