,awareness,chance,confidence,correctness,model,score,sub,window
0,-0.35850564818471947,False,0.18590767848835504,-0.12071496686209807,LogisticRegression,0.5161193568336426,ml,1
1,0.3377859516518542,False,0.332562594826939,0.32965145352120684,RandomForestClassifier,0.48728200371057506,ml,1
2,0.3275824214790436,True,-0.14628853671508146,-0.02368662660405417,LogisticRegression,0.48793444650587503,ml,1
3,0.3380321939498363,True,0.3321957411333203,0.32977206491684363,RandomForestClassifier,0.479078540507112,ml,1
4,-0.24787330722734255,False,0.08418971720280116,-0.14508193094804328,LogisticRegression,0.4827714285714286,ml,2
5,0.33383536247433043,False,0.3352916001530019,0.3308730373726673,RandomForestClassifier,0.48333015873015867,ml,2
6,-0.3393528475567746,True,0.1490356680605184,-0.5379123739951638,LogisticRegression,0.5302603174603174,ml,2
7,0.3323780283994246,True,0.3318767234396671,0.3357452481609083,RandomForestClassifier,0.524495238095238,ml,2
8,-0.16043770954226766,False,0.17465894177219765,-0.3012748495419931,LogisticRegression,0.5064358108108109,ml,3
9,0.33203807440152355,False,0.33238999455211576,0.33557193104636057,RandomForestClassifier,0.4980912162162162,ml,3
10,0.11937567521433241,True,-0.3307564131256656,0.21372206146017195,LogisticRegression,0.5230101351351351,ml,3
11,0.32882644255211063,True,0.33990002763800214,0.3312735298098869,RandomForestClassifier,0.5092533783783783,ml,3
12,-0.04652330457871984,False,-0.20535427716366988,0.02378025549902054,LogisticRegression,0.4817673611111111,ml,4
13,0.3270267668798389,False,0.3448907853564512,0.32808244776370993,RandomForestClassifier,0.5129479166666667,ml,4
14,-0.043765201384484954,True,0.3335675015087305,-0.5903366181073045,LogisticRegression,0.5405868055555555,ml,4
15,0.32555930593546106,True,0.3360373138146657,0.338403380249873,RandomForestClassifier,0.5408020833333333,ml,4
