,awareness,chance,confidence,correctness,model,score,sub,window
0,0.24944895224857333,False,0.05562050929411811,0.012299018626742476,LogisticRegression,0.4793737508327782,db,1
1,0.33420886637068614,False,0.3376940780958111,0.3280970555335028,RandomForestClassifier,0.5103597601598935,db,1
2,-0.057249382494573696,True,0.1254997644722877,-0.2404030950738177,LogisticRegression,0.47210193204530315,db,1
3,0.33146938308585455,True,0.3348768079551728,0.33365380895897273,RandomForestClassifier,0.46838441039307127,db,1
4,0.013082697028903576,False,-0.003835276581088815,-0.3286771817476503,LogisticRegression,0.4564524948735476,db,2
5,0.33126469582329937,False,0.3334099291576451,0.3353253750190555,RandomForestClassifier,0.46641831852358173,db,2
6,0.21542010559645403,True,-0.028724319638219545,-0.09925293110591024,LogisticRegression,0.4817156527682843,db,2
7,0.3364817604186711,True,0.33297321995742846,0.33054501962390026,RandomForestClassifier,0.4853725222146275,db,2
8,-0.26308069217554225,False,0.108812756239812,-0.22107866772905896,LogisticRegression,0.5003052631578948,db,3
9,0.33624177319612886,False,0.3335855455597339,0.33017268124413734,RandomForestClassifier,0.4810070175438597,db,3
10,-0.3003963618844309,True,-0.11386396253033114,0.24252861033112125,LogisticRegression,0.5266421052631579,db,3
11,0.334059842833706,True,0.3332945159973621,0.3326456411689322,RandomForestClassifier,0.5255964912280702,db,3
12,-0.3981454574214507,False,-0.15510946382007573,0.0836761840363758,LogisticRegression,0.5449737237237238,db,4
13,0.3408911665623691,False,0.333364109745253,0.3257447236923779,RandomForestClassifier,0.5440878378378379,db,4
14,-0.047926227055743904,True,-0.15693893133236364,-0.2640021780914225,LogisticRegression,0.4917567567567568,db,4
15,0.32992058960811826,True,0.335175253257759,0.3349041571341227,RandomForestClassifier,0.48541291291291294,db,4
