,awareness,chance,confidence,correctness,model,score,sub,window
0,0.027456968859573206,False,0.44454492549059266,0.3385149002866062,LogisticRegression,0.5891658163265306,yv,1
1,0.32338601493765945,False,0.34613459864206186,0.3304793864202785,RandomForestClassifier,0.5952627551020409,yv,1
2,-0.2071159768127978,True,-0.08481492263479237,0.05700145210787839,LogisticRegression,0.47166581632653065,yv,1
3,0.33705130402029654,True,0.33216950744023166,0.3307791885394718,RandomForestClassifier,0.46285459183673466,yv,1
4,0.2305998534599061,False,0.08655074430179362,0.014564184304874212,LogisticRegression,0.4700525210084033,yv,2
5,0.33107649152376534,False,0.3438416577644148,0.32508185071182,RandomForestClassifier,0.5283193277310925,yv,2
6,0.39044596026197953,True,0.28266621291891875,-0.10033615493047171,LogisticRegression,0.5411318277310925,yv,2
7,0.33664133443212985,True,0.336854524748655,0.3265041408192152,RandomForestClassifier,0.537717962184874,yv,2
8,0.17066698356951587,False,-0.033472311222794926,0.2345799376421841,LogisticRegression,0.4670589826839826,yv,3
9,0.3329351653161656,False,0.33203114840909215,0.3350336862747425,RandomForestClassifier,0.4435524891774892,yv,3
10,-0.16638692619308068,True,-0.05587735869817708,-0.1171986219805734,LogisticRegression,0.45731331168831163,yv,3
11,0.3333682820499373,True,0.33473068533900224,0.3319010326110603,RandomForestClassifier,0.45182629870129865,yv,3
12,0.5576489396739132,False,0.24546763688831935,-0.12199902714631763,LogisticRegression,0.56294301994302,yv,4
13,0.3449007502860969,False,0.3299725716871351,0.32512667802676803,RandomForestClassifier,0.5555698005698007,yv,4
14,-0.08273976397923496,True,-0.2051184531746967,-0.3544117484865686,LogisticRegression,0.5314131054131054,yv,4
15,0.32771981838813924,True,0.33500326715946016,0.3372769144524006,RandomForestClassifier,0.5330598290598292,yv,4
