,awareness,chance,confidence,correctness,model,score,sub,window
0,-0.5778213790941534,False,0.44809513913797505,-0.4550226120333005,LogisticRegression,0.57515625,sk,1
1,0.3368860151453771,False,0.3376134852291097,0.32550049962551336,RandomForestClassifier,0.567983993902439,sk,1
2,-0.3314767899540964,True,0.0524786851779598,-0.35807420256981165,LogisticRegression,0.4808384146341463,sk,1
3,0.3353752235142868,True,0.3316656113371377,0.3329591651485753,RandomForestClassifier,0.4675,sk,1
4,-0.9613317268532802,False,0.3285224767382671,-0.5197061226434282,LogisticRegression,0.60578125,sk,2
5,0.3433617658648022,False,0.3337429981384535,0.322895235996744,RandomForestClassifier,0.569453125,sk,2
6,-0.35199300639647424,True,0.09389565403355656,-0.028230465967182948,LogisticRegression,0.48196093749999996,sk,2
7,0.3350223331946866,True,0.33437439943360714,0.33060326737170653,RandomForestClassifier,0.49528906250000004,sk,2
8,0.5468337972753219,False,-0.131763238708991,-0.22132058682806569,LogisticRegression,0.5275738396624473,sk,3
9,0.3356873767715558,False,0.3358481541824541,0.32846446904598997,RandomForestClassifier,0.5553459915611814,sk,3
10,-0.26687396077887127,True,0.29966365199316203,-0.29277858822788605,LogisticRegression,0.5090168776371308,sk,3
11,0.3302775721405975,True,0.33929169031184125,0.3304307375475615,RandomForestClassifier,0.4990928270042195,sk,3
12,-0.11181575778430825,False,0.4381476270432214,0.35298291493640344,LogisticRegression,0.5343939393939394,sk,4
13,0.32856978324102615,False,0.33807926697830964,0.333350949780664,RandomForestClassifier,0.545995670995671,sk,4
14,0.43613112158084183,True,0.463911836000379,0.10591401133851062,LogisticRegression,0.5400735930735932,sk,4
15,0.33266084336121204,True,0.343111946719197,0.324227209919591,RandomForestClassifier,0.5328095238095237,sk,4
