awareness_1,awareness_2,awareness_3,awareness_4,confidence_1,confidence_2,confidence_3,confidence_4,correct_1,correct_2,correct_3,correct_4,model_name,scores_mean,scores_std,sub_name
0.9844561663220879,-0.06742597821956316,-0.2581260473783225,-0.034329857140159514,0.6743154244986596,0.1971275181353135,0.40183913871240867,-0.027809619724023203,-0.14260101434615888,0.3562193946340265,-0.3273708809103373,-0.379854892185404,LogisticRegression,0.6429678362573099,0.045245836493677694,AS
2.2585012912750244,-0.34203293919563293,-0.6494840979576111,0.13739196956157684,1.4921058416366577,-0.4747615158557892,0.1071593314409256,-0.28915277123451233,-0.8178313970565796,-0.39292943477630615,-0.49918800592422485,-0.529778003692627,RandomForest,0.5910558804418453,0.04826492515246865,AS
1.0818911532148583,0.15294080597287943,-0.4516591274859638,-0.4880645749185104,0.7914745090608819,0.0982221067006495,-0.1572928910741909,-0.6808067701473451,-0.07542888134399614,0.4552983849249225,0.14619438214135663,0.022587426540049405,LogisticRegression,0.608328431372549,0.04342970321302396,BG
1.5360369682312012,-0.8389315605163574,-0.7017141580581665,-0.07444975525140762,1.246586799621582,-0.6300079226493835,-1.069555401802063,0.29212668538093567,-0.6107765436172485,-0.1641538292169571,0.7456006407737732,0.2692374289035797,RandomForest,0.6020359477124183,0.04245356789952664,BG
0.3356690985136895,0.21140503516978393,0.08087168999611397,-0.4678427239688889,0.6265024471913876,0.09915265743895789,0.06397222168184472,-0.3962733466782236,0.08815621433325005,0.18077048375349572,-0.0743768533951445,-0.029261771032631702,LogisticRegression,0.5776916829109812,0.04704989438034579,EU
1.2061711549758911,-0.32147467136383057,-0.7869309782981873,2.176555871963501,0.30979111790657043,-0.46390384435653687,-0.2562209963798523,-0.6081860065460205,-0.34603655338287354,-0.7603591680526733,-0.41858676075935364,0.26918113231658936,RandomForest,0.5522059779077323,0.04269489676110308,EU
0.30794105497898555,-0.29727067934589146,-0.22053684970811666,-0.13253472724850743,0.6072594746807417,0.4563125858433694,-0.027266924929442108,0.14670363246372767,0.2146879152182815,-0.060960732719195186,-0.1721063045940507,-0.485623702152884,LogisticRegression,0.6025786885245901,0.04235037594778316,IK
-0.6497184634208679,-0.5106453895568848,-0.04038304463028908,-0.3992953598499298,1.6689168214797974,-0.3189126253128052,0.0008391865994781256,0.4382903575897217,-0.33814841508865356,-0.9359885454177856,-0.3675689697265625,1.4526150226593018,RandomForest,0.5762590163934427,0.04699699156118616,IK
-0.11860656498805792,-0.2728598036282443,0.18138614898753447,0.01652652180342169,-0.29475111925655517,-0.5858358118459681,-0.057676918025941076,0.5600754507156784,0.4550682804359908,0.22536903499023314,-0.15365857197482,-0.27281059567569804,LogisticRegression,0.5326866883116884,0.04516328515699678,JD
0.004554459359496832,0.11246626079082489,0.40968239307403564,1.1140260696411133,0.14427217841148376,0.818030595779419,-0.012958466075360775,0.11728978902101517,-1.1486669778823853,0.5672609210014343,-1.1670655012130737,-0.9588920474052429,RandomForest,0.5002824675324675,0.04200439014093033,JD
1.069404342817234,0.23757299651572694,-0.8157378086992172,-0.9798195295530463,0.5441606445870417,0.44776109122376445,-0.04061770026046977,-0.13866193821698553,-0.6420805894711219,-0.12626489379127614,0.09883929036626853,-0.222725931098901,LogisticRegression,0.6924460784313726,0.04334455078515997,JZ
1.7771373987197876,-0.3310360610485077,0.5273205041885376,2.056133508682251,0.38142135739326477,-0.22637230157852173,-0.625498354434967,-0.6818281412124634,-0.5175548791885376,-0.8064232468605042,-1.052547812461853,-0.5007513165473938,RandomForest,0.6467516339869281,0.043035470380610806,JZ
0.5790021391464084,0.6638416291580174,0.3919678532064158,0.23441524187573276,0.6517058831496141,0.45864943433115735,0.5169919868671841,0.4335881986733046,0.13601872728780687,-0.1767384983724401,0.015649312654417737,-0.21352557439000933,LogisticRegression,0.7087001329787235,0.03864664779115122,KK
