,awareness_1,awareness_2,awareness_3,awareness_4,confidence_1,confidence_2,confidence_3,confidence_4,correct_1,correct_2,correct_3,correct_4,model_name,scores_mean,scores_std,sub_name
0,2.676355996051634,0.9347969133869857,0.7724978546406326,0.9662527267037064,1.9626889072214329,1.2178993350564808,1.494570894739459,0.9725735079899313,0.8670999603326588,1.4279207920601773,0.720816356418923,0.6839606500470694,LogisticRegression,0.6429678362573099,0.045245836493677694,AS
1,2.2585012912750244,-0.3420329391956329,-0.6494840979576111,0.13739196956157684,1.4921058416366575,-0.4747615158557892,0.1071593314409256,-0.28915277123451233,-0.8178313970565796,-0.39292943477630615,-0.4991880059242249,-0.5297780036926271,RandomForest,0.5910558804418453,0.04826492515246865,AS
2,2.9502536603512985,1.1652560007059,0.6365711223452304,0.6138132348233941,2.2066477507157742,1.1032077877410034,0.8544537602846751,0.5062084337286273,0.9273456797672567,1.5766437595836984,1.1574211481872074,1.0228444540071777,LogisticRegression,0.6083284313725489,0.04342970321302396,BG
3,1.5360369682312012,-0.8389315605163574,-0.7017141580581665,-0.07444975525140762,1.246586799621582,-0.6300079226493835,-1.069555401802063,0.2921266853809357,-0.6107765436172485,-0.1641538292169571,0.7456006407737732,0.2692374289035797,RandomForest,0.6020359477124183,0.04245356789952664,BG
4,1.398876058050187,1.2354126393063125,1.084231769858673,0.6263520260720575,1.8710550080204542,1.1042348563580096,1.0660627849189828,0.6728227569333329,1.0921587195491391,1.1981401551019617,0.9283217866964774,0.9711622090553886,LogisticRegression,0.5776916829109812,0.047049894380345784,EU
5,1.2061711549758911,-0.32147467136383057,-0.7869309782981873,2.176555871963501,0.30979111790657043,-0.4639038443565369,-0.2562209963798523,-0.6081860065460205,-0.34603655338287354,-0.7603591680526733,-0.4185867607593536,0.26918113231658936,RandomForest,0.5522059779077323,0.04269489676110308,EU
6,1.3606207847526048,0.7428429129126667,0.8020880816053542,0.8758725169354974,1.8353945548864559,1.578243604277577,0.9731014618160038,1.1580107153859425,1.239475015309665,0.9408601840717,0.8418896716715915,0.6153133048266972,LogisticRegression,0.6025786885245901,0.04235037594778316,IK
7,-0.6497184634208679,-0.5106453895568848,-0.040383044630289085,-0.3992953598499298,1.6689168214797974,-0.3189126253128052,0.0008391865994781256,0.4382903575897217,-0.3381484150886536,-0.9359885454177856,-0.3675689697265625,1.4526150226593018,RandomForest,0.5762590163934427,0.04699699156118616,IK
8,0.8881571641560342,0.7611994975563269,1.1988780354612987,1.0166638401870103,0.744716910101577,0.5566404206711184,0.9439548729799578,1.7508045947724158,1.5762810085140972,1.2527849523786203,0.8575647676777476,0.7612369555466888,LogisticRegression,0.5326866883116884,0.04516328515699678,JD
9,0.004554459359496832,0.11246626079082488,0.4096823930740357,1.1140260696411133,0.14427217841148374,0.8180305957794191,-0.012958466075360777,0.11728978902101515,-1.1486669778823853,0.5672609210014343,-1.1670655012130735,-0.9588920474052428,RandomForest,0.5002824675324675,0.04200439014093033,JD
