corre,model,p(aware),p(correct),p(correct|awareness),p(correct|unawareness),p(incorrect),p(incorrect|awareness),p(incorrect|unawareness),p(unaware),pval,sub,window
-0.07722106150345151,LogisticRegression,0.5010183299389002,0.8635437881873728,0.83739837398374,0.8902439024390244,0.1384928716904277,0.16666666666666666,0.11382113821138214,0.5010183299389002,0.08772065975270259,ah,1
-0.07776195741408234,RandomForestClassifier,0.515274949083503,0.8635437881873728,0.8379446640316207,0.8912133891213389,0.1384928716904277,0.16600790513833993,0.11297071129707112,0.48676171079429736,0.08551563371866357,ah,1
-0.02532066015095562,LogisticRegression,0.5218295218295218,0.8607068607068608,0.8525896414342631,0.8701298701298701,0.14137214137214138,0.15139442231075698,0.1341991341991342,0.4802494802494803,0.5799962406190675,ah,2
-0.015263255011328336,RandomForestClassifier,0.5343035343035343,0.8607068607068608,0.8560311284046693,0.8666666666666667,0.14137214137214138,0.14785992217898833,0.13777777777777778,0.4677754677754678,0.7387201254611588,ah,2
-0.08262875702662854,LogisticRegression,0.5116772823779193,0.8577494692144374,0.8298755186721992,0.8874458874458875,0.14437367303609341,0.17427385892116182,0.11688311688311688,0.49044585987261147,0.07351179627555135,ah,3
-0.08262875702662854,RandomForestClassifier,0.5116772823779193,0.8577494692144374,0.8298755186721992,0.8874458874458875,0.14437367303609341,0.17427385892116182,0.11688311688311688,0.49044585987261147,0.07351179627555135,ah,3
-0.03311498738099493,LogisticRegression,0.5140997830802603,0.8590021691973969,0.8481012658227849,0.8711111111111112,0.14316702819956617,0.15611814345991562,0.13333333333333333,0.4880694143167028,0.47863526141333357,ah,4
-0.056543972952362284,RandomForestClassifier,0.5314533622559653,0.8590021691973969,0.8408163265306122,0.880184331797235,0.14316702819956617,0.16326530612244897,0.12442396313364054,0.47071583514099785,0.22612464612983166,ah,4
