corre,model,p(aware),p(correct),p(correct|awareness),p(correct|unawareness),p(incorrect),p(incorrect|awareness),p(incorrect|unawareness),p(unaware),pval,sub,window
-0.009506741707855775,LogisticRegression,0.4745417515274949,0.8615071283095723,0.8583690987124465,0.8648648648648648,0.14052953156822812,0.1459227467811159,0.13899613899613897,0.5274949083503055,0.8337394998038069,cm,1
-0.020000773873913618,RandomForestClassifier,0.40325865580448067,0.8615071283095723,0.8535353535353536,0.8673469387755103,0.14052953156822812,0.1515151515151515,0.1360544217687075,0.5987780040733197,0.6587429110143135,cm,1
0.01665090622184936,LogisticRegression,0.5218295218295218,0.8627858627858628,0.8685258964143427,0.8571428571428571,0.1392931392931393,0.1354581673306773,0.1471861471861472,0.4802494802494803,0.7159497430742887,cm,2
0.05435242916570385,RandomForestClassifier,0.4781704781704782,0.8627858627858628,0.8826086956521739,0.8452380952380952,0.1392931392931393,0.12173913043478261,0.15873015873015872,0.5239085239085239,0.234606548756113,cm,2
-0.0036774054732039603,LogisticRegression,0.4734607218683652,0.861995753715499,0.8609865470852018,0.8634538152610443,0.14012738853503184,0.14349775784753363,0.14056224899598393,0.5286624203821656,0.936625206521391,cm,3
0.013376839466490131,RandomForestClassifier,0.49469214437367304,0.861995753715499,0.8669527896995708,0.8577405857740587,0.14012738853503184,0.13733905579399142,0.14644351464435146,0.5074309978768577,0.7723949069809419,cm,3
0.024614642389603095,LogisticRegression,0.720173535791757,0.8590021691973969,0.8644578313253013,0.8461538461538463,0.14316702819956617,0.13855421686746988,0.16153846153846155,0.28199566160520606,0.598493149211236,cm,4
0.03766606501428136,RandomForestClassifier,0.6898047722342733,0.8590021691973969,0.8679245283018869,0.8402777777777778,0.14316702819956617,0.13522012578616352,0.16666666666666666,0.3123644251626898,0.42028025400366353,cm,4
