sub,model,score,window,feature_name,target_name,chance
EU,LogisticRegression,0.4760420168067227,0,confidence,correct,True
EU,LogisticRegression,0.4724614845938375,1,confidence,correct,True
EU,LogisticRegression,0.5250565899963491,2,confidence,correct,True
EU,LogisticRegression,0.4798560606060605,3,confidence,correct,True
EU,LogisticRegression,0.4732772943037974,4,confidence,correct,True
