sub,model,score,window,feature_name,target_name,chance
IK,LogisticRegression,0.53775,0,confidence,correct,True
IK,LogisticRegression,0.5062857142857142,1,confidence,correct,True
IK,LogisticRegression,0.5208437499999999,2,confidence,correct,True
IK,LogisticRegression,0.4587402015677491,3,confidence,correct,True
IK,LogisticRegression,0.5095588404156721,4,confidence,correct,True
