sub,model,score,window,feature_name,target_name,chance
KK,LogisticRegression,0.47928269405013585,0,correct,confidence,True
KK,LogisticRegression,0.5041782945736434,1,correct,confidence,True
KK,LogisticRegression,0.5107335907335908,2,correct,confidence,True
KK,LogisticRegression,0.5255945121951219,3,correct,confidence,True
KK,LogisticRegression,0.5330440140845071,4,correct,confidence,True
