,awareness,chance,confidence,correctness,model,score,sub,window
0,0.6974372943019292,False,0.3512655901608451,-0.09440490670597282,LogisticRegression,0.5790372272143773,kb,1
1,0.34784848051717804,False,0.3282054437602976,0.3239460757225245,RandomForestClassifier,0.5705134788189987,kb,1
2,0.19381253516214644,True,-0.3377510247760002,-0.3296586886225155,LogisticRegression,0.5501347881899872,kb,1
3,0.32898863127724004,True,0.3361451831991026,0.3348661855236573,RandomForestClassifier,0.5493132220795892,kb,1
4,0.4379518183001691,False,0.05094064484503695,-0.4037519173819607,LogisticRegression,0.5418614864864864,kb,2
5,0.3364884602348003,False,0.3258406161099169,0.33767092365528284,RandomForestClassifier,0.5380777027027027,kb,2
6,0.09945536428970608,True,-0.32125736771947766,0.0865611521318546,LogisticRegression,0.49515878378378375,kb,2
7,0.3304004738544563,True,0.3399568465926274,0.32964267955291626,RandomForestClassifier,0.5027804054054055,kb,2
8,0.3739180507208302,False,-0.03929739091394659,0.32235089663940547,LogisticRegression,0.5369369369369369,kb,3
9,0.3381528758219203,False,0.32701439668399757,0.3348327274940824,RandomForestClassifier,0.5414830214830215,kb,3
10,0.20684565393067725,True,0.3655643500549697,-0.11213440590258847,LogisticRegression,0.5146500346500347,kb,3
11,0.3301461529310952,True,0.3405973342401488,0.329256512828756,RandomForestClassifier,0.5003326403326404,kb,3
12,0.26295319202419387,False,-0.07990835776373974,0.5129369162166749,LogisticRegression,0.5667838827838827,kb,4
13,0.3299742200249775,False,0.3250883899400167,0.34493739003500595,RandomForestClassifier,0.5694358974358973,kb,4
14,0.3881429326046084,True,-0.07221586402742497,0.3083532336335123,LogisticRegression,0.5268754578754578,kb,4
15,0.33847545043855326,True,0.32700117937079953,0.3345233701906474,RandomForestClassifier,0.5289999999999999,kb,4
