,awareness,chance,confidence,correctness,model,score,sub,window
0,0.1849831800459093,False,0.165152911780908,-0.2678254658350081,LogisticRegression,0.4838433515482696,eb,1
1,0.33358739524368003,False,0.3325246989874538,0.33388790576886607,RandomForestClassifier,0.4674590163934426,eb,1
2,-0.08853426304783692,True,-0.26683151604337435,-0.14541573976667066,LogisticRegression,0.48224043715846987,eb,1
3,0.33243628314327334,True,0.3371966129969692,0.33036710385975754,RandomForestClassifier,0.4946265938069216,eb,1
4,0.39190784050600636,False,-0.07295656558280231,0.40391526308813147,LogisticRegression,0.54925,eb,2
5,0.336501632916577,False,0.32768988236772634,0.3358084847156967,RandomForestClassifier,0.5512303921568626,eb,2
6,0.07735822188157361,True,-0.2796859088556144,0.3777488229508003,LogisticRegression,0.509406862745098,eb,2
7,0.32996110770995557,True,0.33362949205032544,0.3364094002397191,RandomForestClassifier,0.5060735294117646,eb,2
8,-0.08030230239209567,False,0.0033477000638614113,-0.14164425061058922,LogisticRegression,0.42037886340977065,eb,3
9,0.3332156948326896,False,0.3341369407269061,0.3326473644404046,RandomForestClassifier,0.4298604187437687,eb,3
10,-0.11158319172945796,True,-0.14876664724870506,0.041889713316186225,LogisticRegression,0.43403290129611166,eb,3
11,0.33396247312072674,True,0.3346173989890642,0.33142012789020897,RandomForestClassifier,0.4338334995014956,eb,3
12,0.5747997941587413,False,-0.058326703481480786,0.28465298288244256,LogisticRegression,0.5699084051724137,eb,4
13,0.34621815191697974,False,0.32515505587088916,0.3286267922121312,RandomForestClassifier,0.5721713362068965,eb,4
14,-0.09636222116175787,True,0.31098357375413493,0.16499743416770715,LogisticRegression,0.4960398706896552,eb,4
15,0.3299650716765941,True,0.33910630829556143,0.33092862002784457,RandomForestClassifier,0.48940193965517254,eb,4
