,awareness,chance,confidence,correctness,model,score,sub,window
0,0.022880969672783014,False,-0.06283918585906798,-0.15583955604372046,LogisticRegression,0.37744897959183665,fcm,1
1,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.39734693877551025,fcm,1
2,0.13827727344405916,True,-0.04651870211427729,-0.14268571893914256,LogisticRegression,0.41132653061224494,fcm,1
3,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.42173469387755114,fcm,1
4,0.039103113846272894,False,0.20930887969845038,-0.039481803860076464,LogisticRegression,0.4215625,fcm,2
5,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.42114583333333333,fcm,2
6,-0.30594345071779216,True,-0.1497487416033119,0.19854807086077816,LogisticRegression,0.3364583333333334,fcm,2
7,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.35583333333333333,fcm,2
8,0.3183388093279005,False,-0.2932399766181042,-0.03290158590313616,LogisticRegression,0.3812765957446809,fcm,3
9,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.3892553191489362,fcm,3
10,0.2709896652805769,True,-0.16701026160886306,0.5330872599172897,LogisticRegression,0.38361702127659575,fcm,3
11,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.3853191489361702,fcm,3
12,0.015812385953510748,False,-0.32356229526211494,0.35129854424059814,LogisticRegression,0.4085869565217392,fcm,4
13,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.42173913043478256,fcm,4
14,-0.41036429396178226,True,-0.09533229641908982,0.3239955320275367,LogisticRegression,0.43967391304347836,fcm,4
15,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.41923913043478267,fcm,4
