,awareness,chance,confidence,correctness,model,score,sub,window
0,-1.3686855354581393,False,1.5105319100669568,-0.09686644704381836,LogisticRegression,0.9373469387755101,av,1
1,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9387755102040815,av,1
2,-0.11433979400514165,True,0.5482714325922543,0.22583521931989833,LogisticRegression,0.9387755102040815,av,1
3,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9387755102040815,av,1
4,-1.9114775965016306,False,-0.31380812672583047,0.9154791021528931,LogisticRegression,0.9375,av,2
5,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9375,av,2
6,-1.4074791283188473,True,-1.4561816610192972,-1.1526542797971944,LogisticRegression,0.9375,av,2
7,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9375,av,2
8,-1.8189546902940126,False,0.00851692911539945,-0.11255210553761205,LogisticRegression,0.9361702127659578,av,3
9,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9361702127659578,av,3
10,0.39517190286112663,True,0.5997670155630617,-0.2863905959183761,LogisticRegression,0.9361702127659578,av,3
11,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9361702127659578,av,3
12,-1.7347244364270005,False,0.037530773734284636,0.2305278024132117,LogisticRegression,0.9347826086956523,av,4
13,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9347826086956523,av,4
14,8.002164490993014,True,0.2747569031784556,-0.3586088370806222,LogisticRegression,0.9347826086956523,av,4
15,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.9347826086956523,av,4
