,awareness,chance,confidence,correctness,model,score,sub,window
0,0.053640994463844356,False,-0.1751910455700173,0.037672725775451305,LogisticRegression,0.4551020408163266,yv,1
1,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.45632653061224504,yv,1
2,-0.055105900385500776,True,-0.12531014319750397,-0.06030900448682356,LogisticRegression,0.4482653061224491,yv,1
3,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.45918367346938793,yv,1
4,-0.25724590030278777,False,-0.10361735227828137,-0.08317351209886685,LogisticRegression,0.4519791666666667,yv,2
5,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.4578125,yv,2
6,-0.02945652805070171,True,-0.005713328731074572,-0.1706810872910962,LogisticRegression,0.4489583333333334,yv,2
7,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.45833333333333337,yv,2
8,0.04240129795302738,False,-0.25120617814391966,0.15922444097119776,LogisticRegression,0.46340425531914897,yv,3
9,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.4562765957446808,yv,3
10,0.09224601388440892,True,-0.04258659065830016,0.2401279563253829,LogisticRegression,0.4453191489361703,yv,3
11,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.4571276595744681,yv,3
12,-0.6169046061247269,False,-0.19865157033982275,-0.12028816210956855,LogisticRegression,0.4583695652173914,yv,4
13,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.4532608695652173,yv,4
14,-0.051102688513615074,True,0.012639063382200316,0.17302814906860933,LogisticRegression,0.44608695652173913,yv,4
15,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.4544565217391305,yv,4
