,awareness,chance,confidence,correctness,model,score,sub,window
0,0.4624613000377509,False,-0.6938321398684145,0.41003824743737893,LogisticRegression,0.549795918367347,sk,1
1,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5714285714285712,sk,1
2,-0.08753032774808228,True,-0.09013848391884278,-0.285647154434539,LogisticRegression,0.5634693877551018,sk,1
3,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5714285714285712,sk,1
4,0.6488548630435083,False,-0.4182311651744228,-0.05608135390764521,LogisticRegression,0.5717708333333333,sk,2
5,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5725,sk,2
6,-0.013729408611068812,True,0.014160563525857294,-0.09054997578579516,LogisticRegression,0.5729166666666666,sk,2
7,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5729166666666666,sk,2
8,0.31654122604506296,False,-0.29610068290205677,0.3635291103851496,LogisticRegression,0.5701063829787233,sk,3
9,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5744680851063828,sk,3
10,-0.21690594478360847,True,-0.002512194850188863,-0.4712463400734246,LogisticRegression,0.5723404255319148,sk,3
11,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5744680851063828,sk,3
12,0.5395351267507899,False,-0.23598805656035235,-0.04200909363370079,LogisticRegression,0.5558695652173915,sk,4
13,0.3333333333333329,False,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5760869565217392,sk,4
14,-0.37488710142615855,True,0.10078677360783116,-0.1295536475241712,LogisticRegression,0.5757608695652175,sk,4
15,0.3333333333333329,True,0.3333333333333329,0.3333333333333329,RandomForestClassifier,0.5760869565217392,sk,4
