,awareness,chance,confidence,correctness,model,score,sub,window
0,-0.13178209332025045,False,-0.26942808917990396,-0.017134590719619817,LogisticRegression,0.5355888174171203,ck,1
1,0.33201110473309065,False,0.34138295069836294,0.32660594456854625,RandomForestClassifier,0.5305319148936171,ck,1
2,0.30274672536634833,True,-0.13676489813783685,-0.15757597703343945,LogisticRegression,0.515801583374567,ck,1
3,0.33781572774417784,True,0.33146129481230735,0.33072297744351464,RandomForestClassifier,0.5051484413656606,ck,1
4,-0.31913946376567337,False,0.1781665772543857,0.2145581732147563,LogisticRegression,0.5277510351966874,ck,2
5,0.33612261979450225,False,0.3316001298689515,0.332277250336546,RandomForestClassifier,0.5220781573498965,ck,2
6,0.26331407242438637,True,0.05569401205350893,0.005291355160253756,LogisticRegression,0.49164855072463765,ck,2
7,0.33760752513298287,True,0.33380707642277513,0.32858539844424184,RandomForestClassifier,0.499065734989648,ck,2
8,-0.34478578717690106,False,0.06571270099235306,-0.05044557947007473,LogisticRegression,0.508691056910569,ck,3
9,0.3388057346833355,False,0.33383219598938063,0.3273620693272841,RandomForestClassifier,0.5198563685636856,ck,3
10,0.07075821103854107,True,0.10389541195061909,0.4250067027571105,LogisticRegression,0.5363875338753387,ck,3
11,0.3268062691823622,True,0.3327589924827264,0.34043473833491156,RandomForestClassifier,0.5459810298102981,ck,3
12,-0.1640135204773445,False,0.14827419298376648,-0.1762336941469188,LogisticRegression,0.5076772546795234,ck,4
13,0.3327962374202953,False,0.3334178965036724,0.3337858660760322,RandomForestClassifier,0.4993675553034599,ck,4
14,0.07411683932360137,True,0.0023326016987040713,-0.20468082297630816,LogisticRegression,0.49818207600680664,ck,4
15,0.3289128065554644,True,0.3378522002055924,0.333234993238943,RandomForestClassifier,0.5230317640385708,ck,4
