awareness,confidence,correct,model,score,sub,window
2.2202980626335496,1.3197412380002924,-0.37668391660970335,LogisticRegression,0.816765034965035,JZ,0
0.36785022103887033,0.3242274173068689,0.3079223616542606,RandomForestClassifier,0.8107706293706295,JZ,0
1.0354730997031576,0.5742658716432565,-0.5021281437481374,LogisticRegression,0.6492563657407407,JZ,1
0.35398965099099383,0.3288010485299094,0.31720930047909673,RandomForestClassifier,0.6468200231481481,JZ,1
0.2494548704279309,0.3865097590031495,-0.1335978852436096,LogisticRegression,0.5401602276130578,JZ,2
0.33222545807942344,0.3399060743602934,0.3278684675602832,RandomForestClassifier,0.5399715483677747,JZ,2
-0.5345943496052628,-0.061371632469992006,-0.02387474870248347,LogisticRegression,0.5489754098360655,JZ,3
0.3451376974309143,0.32772508881635504,0.3271372137527307,RandomForestClassifier,0.5684962168978562,JZ,3
-0.9317416236280954,-0.14230652699248164,-0.214938874870301,LogisticRegression,0.6262091503267975,JZ,4
0.3505924505751774,0.32395702362017886,0.32545052580464395,RandomForestClassifier,0.6344575163398694,JZ,4
