RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.26806159105184924,0.12156416804323128,-0.029274690222374375,1.248030196305693,-0.1696639842881417,0.08497904169679643,LogisticRegression,0.6972003185981679,CL,0
0.17079349421806714,0.16393474771047567,0.16433037026108666,0.1711477399262546,0.16489804355844156,0.1648956043256745,RandomForestClassifier,0.7101433691756271,CL,0
0.051122360648890114,-0.15096385159963707,0.10043443356668563,2.068693003703234,1.980716501280859,0.1521920479271856,LogisticRegression,0.8097073578595316,CL,1
0.16317021667194875,0.16216250761280715,0.16220222644014298,0.17392930292441008,0.17646699021722762,0.16206875613346355,RandomForestClassifier,0.8273160535117059,CL,1
-0.09262606922536731,0.0592473736748233,0.11302540159897989,0.8001511375666465,1.059870874091892,-0.19530183727800218,LogisticRegression,0.6658760683760684,CL,2
0.16432590241048622,0.16519312855628931,0.16412979609952688,0.16820812471260965,0.1738866679622707,0.1642563802588172,RandomForestClassifier,0.64825,CL,2
0.01816619135026694,0.16814318996077346,0.10984123635316592,0.2866777577850274,0.43801073068498625,-0.002152507927848594,LogisticRegression,0.5359410112359552,CL,3
0.16714555549786922,0.17415034426647627,0.16980072223567158,0.162312117510988,0.16472033175979417,0.16187092872920084,RandomForestClassifier,0.5135182584269663,CL,3
0.015562562656539663,0.23986620726807661,-0.005170219310382544,0.4773280738655377,-0.1536120906826476,0.12922590198386505,LogisticRegression,0.5586159003831418,CL,4
0.16298509578761855,0.18094135476630033,0.17556596814474934,0.16221823544228756,0.15886862430370308,0.15942072155534123,RandomForestClassifier,0.5418941570881226,CL,4
