awareness,confidence,correct,model,score,sub,window
0.09311825990205175,0.08867009598695624,-0.2318764912449368,LogisticRegression,0.4911277777777778,AC,0
0.33099779838694837,0.3320771542864716,0.3369250473265797,RandomForestClassifier,0.4843222222222222,AC,0
0.4306290586646223,0.8075128065401748,0.15758843674255632,LogisticRegression,0.6296049985636312,AC,1
0.32921319423975604,0.34787646047199194,0.3229103452882521,RandomForestClassifier,0.6331528296466533,AC,1
0.38895248652657116,-0.08201769457336126,0.11736290891618854,LogisticRegression,0.523049940546968,AC,2
0.33943483010362613,0.32920862723351335,0.3313565426628605,RandomForestClassifier,0.5254310344827587,AC,2
-0.040318924753448615,0.15832202818556051,-0.23338075618560875,LogisticRegression,0.5031813909774436,AC,3
0.33062739862826157,0.33190629341145894,0.3374663079602795,RandomForestClassifier,0.49546835839598996,AC,3
-0.10230881179301493,-0.08924837581772409,0.0866420828203075,LogisticRegression,0.4701412337662338,AC,4
0.3332357144956918,0.3331683316247961,0.33359595387951246,RandomForestClassifier,0.47119318181818187,AC,4
