RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.04772817603411502,0.17650268672204683,-0.025376230153684922,0.6080169062151578,0.1401836502721315,-0.11377752270463608,LogisticRegression,0.5670924261874198,WT,0
0.16741715480981342,0.16586958315554517,0.16893356023935,0.17051242199832978,0.16371574101123595,0.16355153878572545,RandomForestClassifier,0.55795892169448,WT,0
0.1558783305750059,0.1672355263458963,-0.14195588006627438,0.8591989677694366,0.7324468258150229,-0.039001323097725464,LogisticRegression,0.6460855263157896,WT,1
0.16408199021121272,0.1634843395764538,0.1677342350650147,0.17364139793323005,0.16821275707903738,0.16284528013505145,RandomForestClassifier,0.6452730263157895,WT,1
0.05028575248401984,0.11467923815900383,0.05721559729909646,0.4725587425843985,0.5503005933829458,0.21067093675365658,LogisticRegression,0.5790991902834007,WT,2
0.16686043088075525,0.1669588457108888,0.16443919981043703,0.16700305654008235,0.17053931007196194,0.16419915698587456,RandomForestClassifier,0.5647452766531714,WT,2
0.016414409530762685,-0.061253675352985655,0.15835721099836964,0.41475612723227967,0.3602990959645021,0.1583772188231669,LogisticRegression,0.5335135135135135,WT,3
0.16757483236811374,0.16733766374720474,0.16874712527662175,0.16540882575815752,0.1662395707467804,0.16469198210312197,RandomForestClassifier,0.5344541251778094,WT,3
-0.04396727577887219,-0.058588570736833906,0.240333631461563,0.1480263095933731,0.031432365552369196,0.2938060754699089,LogisticRegression,0.48984814814814803,WT,4
0.16973201710723562,0.16614429681861798,0.17448270268611193,0.16295126054866194,0.16212178551866774,0.16456793732070465,RandomForestClassifier,0.45198148148148154,WT,4
