awareness,confidence,correct,model,score,sub,window
0.17542870631047136,0.11800453738690458,0.18522091760906695,LogisticRegression,0.5156973379629629,SP,0
0.3343871375868509,0.33024919659925545,0.3353636658138939,RandomForestClassifier,0.5189641203703703,SP,0
-0.9069871689970596,0.2080485752150447,0.23927945080361795,LogisticRegression,0.6109469583458196,SP,1
0.3569125850910779,0.3208227855695763,0.3222646293393462,RandomForestClassifier,0.6079112975726702,SP,1
-0.03995168440167958,0.14764832665899164,-0.0374433464021449,LogisticRegression,0.46211180124223594,SP,2
0.3324914600211038,0.33551632306351264,0.3319922169153834,RandomForestClassifier,0.46185714285714285,SP,2
0.004994063532580891,-0.062438334552975885,0.16288659075963505,LogisticRegression,0.4727320261437909,SP,3
0.33247563961394055,0.33211423554036523,0.3354101248456942,RandomForestClassifier,0.4752418300653594,SP,3
-0.18040416406559706,-0.5141869259073555,-0.11721721120307298,LogisticRegression,0.5548015603799186,SP,4
0.3288578506263146,0.3428295873532651,0.3283125620204202,RandomForestClassifier,0.5519555630936228,SP,4
