RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.010428253539584664,-0.09272913368185527,0.1347580288587783,0.4972521778991682,0.40466316251598217,0.17437011993855944,LogisticRegression,0.5786243386243387,WT,0
-0.0017085370309156368,0.00577158614450494,0.00027218636371543646,0.02480906070042972,0.03084013291810921,0.001679482941596065,RandomForestClassifier,0.5816555277081593,WT,0
0.11053640599820996,0.12916133625848,0.37842341730918494,-0.11305552697422462,0.15570461917103812,0.3887001371854958,LogisticRegression,0.5124049539170507,WT,1
0.0018979591836734689,0.000422675736961457,-0.00042312925170067404,-0.0002675736961451214,-0.0008453514739228957,0.0033129251700680334,RandomForestClassifier,0.48795362903225803,WT,1
0.08288378806228175,0.1329783229220274,-0.5818652315464407,-0.36802332607875293,-0.2781094921151699,0.20872975881992514,LogisticRegression,0.5351666666666667,WT,2
-0.00521393816619021,-0.006722486226547268,0.005001798595202483,0.0007885420019311196,-0.00015524716484598632,-0.0006912285351862002,RandomForestClassifier,0.49651041666666673,WT,2
0.023397707495417728,0.2990632277830064,0.0327362371242835,-0.0018336362716657425,-0.3846831729380755,0.18088961836558645,LogisticRegression,0.5282068965517241,WT,3
-0.006727582270508582,0.00020606991025034604,0.007576956384821286,-0.0019616989450480238,0.00023382144544165873,-0.0015042906628877405,RandomForestClassifier,0.518860501567398,WT,3
0.33192937149940294,-0.05247459576089659,0.3062764895484794,-0.32957791509613704,0.07392553448646921,0.26263773542086577,LogisticRegression,0.5241487979207278,WT,4
0.008348934331797238,-0.0013839285714285666,0.004359879032258062,0.004717741935483862,-0.0010361463133640603,-0.0013961693548387084,RandomForestClassifier,0.5092949967511371,WT,4
0.6281941345071098,0.09132995523888075,-0.2174371722566202,0.1005357385690543,-0.3449828056506535,0.4662858374401832,LogisticRegression,0.5703087478559177,WT,5
0.017795356614573286,-0.0007299504791304917,-0.004123416296867972,-0.0013142324265226117,0.0010206444144317888,0.013926940639269398,RandomForestClassifier,0.5385042881646656,WT,5
0.09084343933448309,0.30995766199070424,-0.3764739518067297,0.37183200549833406,0.09293334444715265,-0.06621650204926222,LogisticRegression,0.5407799145299146,WT,6
-0.008403325469048423,-0.0021074036625098338,0.00401820020222446,0.0017316031906527258,0.0003396247612627762,-0.0012877204808448455,RandomForestClassifier,0.53306801994302,WT,6
-0.14106197289022424,-0.1534524240428941,0.6186579021155059,0.2938830473076106,0.318877606007652,-0.16641679895964692,LogisticRegression,0.5269330373658898,WT,7
-0.006669259783121171,0.0212017916077322,-0.00024846770391325043,0.002405469118340409,0.0004148986327204179,-0.0018012729844413067,RandomForestClassifier,0.5192582315945247,WT,7
-0.0351153304142681,-0.4560813343519053,0.10960895908382894,-0.18000827559730218,-0.2110811186999789,0.12935171923034178,LogisticRegression,0.5036431372549022,WT,8
-0.005694334975369455,0.005953448275862079,-0.01335677339901477,0.001555049261083748,0.0035694581280788125,-0.0021035714285714334,RandomForestClassifier,0.49194117647058816,WT,8
-0.18650407987078654,-0.09503468416650394,-0.17073321041136846,-0.11142951456220632,-0.08221370542719476,-0.2979120256713604,LogisticRegression,0.4945836734693877,WT,9
-0.004892773892773893,0.010990675990675984,-0.010910644910644907,0.0027319347319347325,-0.002321678321678318,0.008118881118881125,RandomForestClassifier,0.5020653061224489,WT,9
-0.32419552864055745,0.49942379564605255,0.29351804241457025,0.11304373032760036,-0.08545090586646965,0.068506786518778,LogisticRegression,0.5083803734259661,WT,10
0.01018692349430277,0.005115843733043948,-0.003893922951709179,-0.002814161692892021,-0.0029422137818773714,-0.004296527400976668,RandomForestClassifier,0.5167998263135041,WT,10
