awareness,confidence,correct,model,score,sub,window
0.30635765746045557,0.24454738028980455,0.007352542740395254,LogisticRegression,0.5521611111111111,JD,0
0.03713712757830404,0.019544065560108327,0.004802764080838933,RandomForestClassifier,0.5600833333333334,JD,0
-0.10839696185718328,-0.26923360309639205,0.17525065785169033,LogisticRegression,0.5006434932490663,JD,1
0.015696655257963474,0.024673312689013252,-0.004385288205573951,RandomForestClassifier,0.5109537489227233,JD,1
-0.2371972474651267,-0.5210366394931255,0.27829200769212387,LogisticRegression,0.5650787986916445,JD,2
0.018381577205951856,0.04507241307594863,0.0014886275547824819,RandomForestClassifier,0.5718316978887897,JD,2
0.10355147270313968,-0.026889864576426403,-0.11310038535343964,LogisticRegression,0.45697838345864666,JD,3
-0.008587178881938709,-0.00534423069357568,-0.008335988827255204,RandomForestClassifier,0.4566588345864663,JD,3
-0.01609619382691481,0.4357850140638337,-0.13200831907585767,LogisticRegression,0.5118035714285714,JD,4
-0.004256192396313358,0.013189804147465447,-0.002922667050691245,RandomForestClassifier,0.5268652597402598,JD,4
-0.2825217973560139,-0.1548249885080147,-0.013970569925548914,LogisticRegression,0.5354322469982847,JD,5
0.02163225930928034,0.015043732715930291,-0.0015287156730336377,RandomForestClassifier,0.5464476843910806,JD,5
-0.23051357702073993,0.060156184715353465,-0.3499461042901443,LogisticRegression,0.5253062678062679,JD,6
0.006972277138749101,0.001030733285406179,0.01409148094895758,RandomForestClassifier,0.5451388888888888,JD,6
0.10384705117534983,-0.025135018244512284,-0.24220580873674727,LogisticRegression,0.4814132445431003,JD,7
-0.0046859971711456835,-0.002586751532296093,0.0015066006600659954,RandomForestClassifier,0.4766703662597115,JD,7
0.08360005493361118,-0.24040072441044952,0.3366581061100174,LogisticRegression,0.5062205651491365,JD,8
-0.009164038243556265,-0.004734857818737379,-0.0010078359863979175,RandomForestClassifier,0.486361852433281,JD,8
-0.1704657700390513,-0.06088520996832722,0.3580908456069114,LogisticRegression,0.5096875,JD,9
-0.001655175988803076,-0.004531128505520713,0.0038113628116738327,RandomForestClassifier,0.49222834967320267,JD,9
-0.11194688783032537,0.23850374786136364,-0.33463565457370337,LogisticRegression,0.4900412505427703,JD,10
-0.0006402737047898338,-0.0029773541870316074,-0.0004969045291625906,RandomForestClassifier,0.47818714719930516,JD,10
