RT_awareness,RT_confidence,RT_correct,model,score,sub,window
0.3393708492485789,0.07966821265956325,-0.40869130390146663,LogisticRegression,0.5305599547511313,OS,0
0.3332069337087843,0.32276373256009405,0.34402933373112177,RandomForestClassifier,0.4991402714932127,OS,0
0.4021247374685273,0.01648561025451983,-0.304497984138506,LogisticRegression,0.5361043123543124,OS,1
0.3361709712271197,0.3246798418002211,0.33914918697265933,RandomForestClassifier,0.4997596153846155,OS,1
0.11355295038668013,0.031068096290622144,-0.2380883408382237,LogisticRegression,0.5077824519230769,OS,2
0.3328408223586346,0.32787233013441974,0.33928684750694565,RandomForestClassifier,0.483671875,OS,2
0.09843610045400855,0.017312975962548383,-0.25346518889812586,LogisticRegression,0.5020366856419987,OS,3
0.3365761044099503,0.32775264556765293,0.3356712500223967,RandomForestClassifier,0.5031214421252371,OS,3
0.003501161223590679,-0.11332698183395772,-0.20051506739883404,LogisticRegression,0.5087745098039216,OS,4
0.3338277787518451,0.3331993095166477,0.3329729117315072,RandomForestClassifier,0.5056535947712418,OS,4
