RT_awareness,RT_confidence,RT_correct,model,score,sub,window
0.13750677471639242,0.055840001144736195,-0.23400163805411495,LogisticRegression,0.5305486425339366,OS,0
-4.269718659202282e-05,-8.504003968535235e-05,-4.854368932038777e-05,RandomForestClassifier,0.4970093325791855,OS,0
0.16142388330591706,0.005699020112852834,-0.17801228721515636,LogisticRegression,0.5340064102564103,OS,1
0.0004316612977450529,-5.660377358490565e-05,2.669121030832944e-05,RandomForestClassifier,0.5008843240093239,OS,1
0.04674064205445508,0.01704200591862733,-0.1316712643093486,LogisticRegression,0.5140655048076923,OS,2
-3.90625e-05,-0.00021024816176470562,-3.90625e-05,RandomForestClassifier,0.47961989182692316,OS,2
0.03784535270987248,0.009129540106545155,-0.14442141958216956,LogisticRegression,0.5037128399746996,OS,3
-0.00014170040485830148,-6.072874493927183e-05,8.533777883623083e-06,RandomForestClassifier,0.5060025300442758,OS,3
-0.006779116499888413,-0.05672501545563071,-0.1285414240385856,LogisticRegression,0.5135816993464052,OS,4
2.463054187192171e-05,0.0,4.201680672268893e-05,RandomForestClassifier,0.5059509803921568,OS,4
-0.047912700563059775,-0.04867013785323396,-0.08442607301760548,LogisticRegression,0.5123942208462333,OS,5
5.551115123125783e-19,4.9504950495050105e-05,-0.00010568230736117012,RandomForestClassifier,0.5439232886136911,OS,5
-0.060642113638819176,0.0035912876786649405,-0.11873118163047652,LogisticRegression,0.5354071428571429,OS,6
-6.787330316742169e-05,-0.0003121271470700765,-0.00025111996578195073,RandomForestClassifier,0.5405928571428571,OS,6
-0.08730154107214458,0.02024023879458911,-0.00146969362431406,LogisticRegression,0.47510204081632657,OS,7
-0.0007416855631141356,-0.0011871693121693117,-0.0006150793650793679,RandomForestClassifier,0.4808311688311689,OS,7
-0.07297075002469264,0.03195130403584397,-0.07045038512326952,LogisticRegression,0.49079402515723275,OS,8
-0.0007354830738818852,-0.00016580182851494985,-0.0004026439337781079,RandomForestClassifier,0.5183235062893082,OS,8
0.012890258432417052,0.07531216510564276,-0.055023214553191424,LogisticRegression,0.45587970540098205,OS,9
0.0004667290010908509,0.003680068567866602,-0.0008134642356241267,RandomForestClassifier,0.5139914075286416,OS,9
0.10187752770310986,0.0017696321840420116,-0.04991823523706498,LogisticRegression,0.4815206971677559,OS,10
0.0010668044826460676,-0.00027771733217277884,-0.0013170492873463148,RandomForestClassifier,0.4893747276688453,OS,10
