RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
0.07815674335696464,-0.3411791881808552,-0.04308278887462166,0.009170983047283645,0.38167938714592653,-0.3092667349766278,LogisticRegression,0.5370842760180996,PC,0
-0.0002864633909497022,-0.00023173078620738807,-0.000261745440420913,-6.832747753314939e-05,-0.00014557107293560744,2.392344497607668e-05,RandomForestClassifier,0.5045842760180995,PC,0
0.01621228453317934,-0.014568930433906852,0.284532376537452,-0.4573776731378621,0.23988037311277646,0.07440067046147272,LogisticRegression,0.5425145687645688,PC,1
-0.001244862008220794,0.0009448399882560194,0.009090942454492072,-0.0015773634762184373,0.0003589254257193192,0.00018093071051086097,RandomForestClassifier,0.554044289044289,PC,1
0.005934610752386812,-0.022497729015807166,0.11972494837299555,-0.456248208481813,-0.11885705190365634,-0.06341116531127457,LogisticRegression,0.5266376201923078,PC,2
-0.0007729468599033757,5.9288537549410656e-05,-0.002676767676767678,-0.0005994729907773294,-4.391743522177416e-06,-0.0005160298638559502,RandomForestClassifier,0.5158067908653846,PC,2
0.13506491786923494,-0.19909441100075448,0.007288908437485895,-0.16926416168266795,-0.08741052848768315,-0.37995090342209914,LogisticRegression,0.5183776091081593,PC,3
-8.292944541554214e-05,-0.0006629389798188473,-0.00021948990942316892,0.0002642817416176707,2.9099793421261123e-05,0.0004637096774193539,RandomForestClassifier,0.4855834914611006,PC,3
0.17996900022096454,-0.3127145845328917,-0.10655155352623075,-0.12215695280342188,0.20670424982450908,-0.44732549965126067,LogisticRegression,0.5558360655737704,PC,4
-0.0012417824748273253,0.0002488141799117927,-0.002912124490305397,-0.00015041191645169592,-0.0001024590163934458,0.00031507447782308187,RandomForestClassifier,0.5267754098360655,PC,4
0.16057160134966136,-0.1967225886572879,0.03217364717585894,0.061754892914962334,0.1611188512724846,-0.3588354651386373,LogisticRegression,0.5237569444444445,PC,5
0.005393430514218679,0.0025777193630379604,0.0005604918424540028,0.0002770958701744464,0.0003141361256544567,-0.00041493775933609865,RandomForestClassifier,0.5716649305555556,PC,5
0.04905684788095935,-0.27362839549281187,-0.3665445344294782,-0.0715297504260396,-0.05420559263840891,0.15459843879772328,LogisticRegression,0.493703570140642,PC,6
-0.0017100921606553647,0.0009748549323017436,0.013934804869723524,-0.0009243372397314814,-0.00017567413812720313,6.667425190579057e-05,RandomForestClassifier,0.5221763433104941,PC,6
0.20722743913869957,-0.4708001440287389,-0.30244825757216204,-0.5889770110966086,-0.16757460419537623,0.28163490530654023,LogisticRegression,0.5757596117954461,PC,7
0.0008261823035850552,0.0014168573607932845,0.0053689931350114455,0.003109267734553779,-0.0006836384439359255,0.0014273455377574406,RandomForestClassifier,0.5615696155281821,PC,7
0.2174931031638921,-0.20710803893095164,0.06926721841014333,-0.5705014522937999,-0.1015398830680795,0.1074092913482863,LogisticRegression,0.5466785714285713,PC,8
-0.00048097067039107376,0.0012514964086193087,-0.00027758379888268345,0.002859886272944928,0.0006148992418196325,-0.0006423333998403885,RandomForestClassifier,0.5679206349206348,PC,8
0.27756207928901305,-0.09705700186141801,0.38294859466986936,-0.4116810063944997,0.34787456429462155,-0.17100860357473807,LogisticRegression,0.5499127906976745,PC,9
-0.0010313848258444703,0.0007852783331579494,-0.0012739398084815328,-0.00048103230558771084,-0.0001260128380511416,0.00021309060296748395,RandomForestClassifier,0.5384406146179402,PC,9
0.22139430592693454,-0.43814324125292486,0.17567434896396525,-0.5125688698676032,0.5747145229394718,-0.3817956595328941,LogisticRegression,0.5913447971781306,PC,10
0.022658730158730152,0.00016203703703703443,0.0012103174603174554,-0.0005125661375661434,0.00020502645502645412,-0.00034391534391534583,RandomForestClassifier,0.5901388888888889,PC,10
