RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.03230012125483827,-0.04932971531924337,-0.1473173847189643,LogisticRegression,0.5312916666666666,NN,0
0.3352235965020574,0.3318242608006354,0.33295214269730733,RandomForestClassifier,0.535475,NN,0
-0.8065433165595519,-0.14761080750816802,-0.4224881303878948,LogisticRegression,0.7099022988505748,NN,1
0.3384136556032105,0.3245905562789877,0.33699578811780184,RandomForestClassifier,0.6978477011494253,NN,1
-0.17974011964203437,-0.10557496742305414,-0.2519313545811697,LogisticRegression,0.6200505501040736,NN,2
0.338393500822428,0.32805520421320294,0.33355129496436914,RandomForestClassifier,0.6386083853702051,NN,2
0.05538941215245096,-0.05308455166579074,-0.0885271446553752,LogisticRegression,0.5135109717868339,NN,3
0.3330909008154804,0.33432233576129144,0.33258676342322807,RandomForestClassifier,0.5130501567398118,NN,3
0.004254268169488939,-0.030299165147118022,0.14038115269196416,LogisticRegression,0.4954126055880442,NN,4
0.32535908113726136,0.33017169629715254,0.344469222565586,RandomForestClassifier,0.4976315789473686,NN,4
