awareness,confidence,correct,model,score,sub,window
1.6590150589337243,1.2547944289492,-0.5146798034848244,LogisticRegression,0.6652666666666666,BG,0
0.3468712214882999,0.340242468979651,0.312886309532049,RandomForestClassifier,0.6369,BG,0
1.0123695380715414,0.7591600189951369,-0.11946921577701641,LogisticRegression,0.6063862525165373,BG,1
0.341080227053492,0.3359730173647477,0.32294675558176045,RandomForestClassifier,0.6123885533505896,BG,1
0.32575897300530726,0.1756631014410599,0.31473701943032145,LogisticRegression,0.5490655737704918,BG,2
0.3330325069635743,0.32923117105257355,0.337736321983852,RandomForestClassifier,0.5328658718330849,BG,2
-0.05123641701915654,-0.031836864944719594,0.009523325056266681,LogisticRegression,0.43258490566037744,BG,3
0.33290667330605694,0.33426343708790024,0.33282988960604265,RandomForestClassifier,0.43557232704402515,BG,3
-0.4077228658118318,-0.6332031700702901,0.04518948482029674,LogisticRegression,0.5664101307189543,BG,4
0.32762162995058075,0.34704619992073893,0.3253321701286804,RandomForestClassifier,0.5445833333333333,BG,4
