RT_awareness,RT_confidence,RT_correct,model,score,sub,window
0.3048604409190129,-0.10102169979367914,-0.22367160091207622,LogisticRegression,0.5310306955787102,IK,0
0.33672023293566755,0.3265972651865544,0.3366825018777778,RandomForestClassifier,0.5331990988453957,IK,0
0.27850257663277483,-0.15441265278984362,-0.4677768836882608,LogisticRegression,0.5358100233100234,IK,1
0.33559518948188144,0.3261938263057001,0.3382109842124188,RandomForestClassifier,0.5568138111888111,IK,1
0.2851252534389916,0.38501055613959595,-0.40915550248064725,LogisticRegression,0.518671875,IK,2
0.33219393070365066,0.3316929427930701,0.3361131265032793,RandomForestClassifier,0.525869891826923,IK,2
0.17629568256862627,0.36144327836415363,-0.0928256232099144,LogisticRegression,0.5031047619047619,IK,3
0.335670797574276,0.33711117152878683,0.3272180308969373,RandomForestClassifier,0.48837936507936514,IK,3
0.014547921847105221,-0.08927990833032377,0.1323553248597018,LogisticRegression,0.4694229508196721,IK,4
0.3338498958620119,0.3341257601492831,0.3320243439887052,RandomForestClassifier,0.47737868852459014,IK,4
