RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.5000356065413186,-0.5786129468016824,-0.20350513306608303,LogisticRegression,0.7162516046213095,SD,0
0.33420241067525075,0.3335334140931945,0.33226417523155455,RandomForestClassifier,0.7136184210526315,SD,0
-0.9058237903774612,-0.3196328193531581,-0.4349172227313416,LogisticRegression,0.7151776315789475,SD,1
0.33465362198080995,0.33092277057775377,0.33442360744143607,RandomForestClassifier,0.7082434210526317,SD,1
-0.43134688298439444,-0.26644692311073387,-0.5753815686058021,LogisticRegression,0.7116010947656517,SD,2
0.3295405625762242,0.3321959409820213,0.33826349644175463,RandomForestClassifier,0.718742730071844,SD,2
-0.2475981739709593,-0.3743963087897618,-0.6654976800895522,LogisticRegression,0.7033553113553113,SD,3
0.32853737512178427,0.33266288140872485,0.3387997434694908,RandomForestClassifier,0.7161318681318682,SD,3
-0.41654125187290747,-0.7963634762173807,-0.23634022663545529,LogisticRegression,0.7204323308270676,SD,4
0.3297425954581506,0.3395157716513188,0.33074163289053055,RandomForestClassifier,0.7350451127819548,SD,4
