awareness,confidence,correct,model,score,sub,window
2.2202980626335496,1.3197412380002924,-0.37668391660970335,LogisticRegression,0.816765034965035,JZ,0
0.11854895104895108,0.008370629370629372,-0.004933566433566442,RandomForestClassifier,0.8108237762237763,JZ,0
1.040976321250482,0.5641825758260652,-0.4884599275253948,LogisticRegression,0.6513353587962964,JZ,1
0.04956953944368447,0.018702690378476973,-0.0024523483812129445,RandomForestClassifier,0.6446947337962964,JZ,1
0.23434968254963282,0.3837070895100865,-0.15262594417815126,LogisticRegression,0.5463057801737048,JZ,2
-0.0023367403262338432,-0.001793429642741583,-0.0066299320504767875,RandomForestClassifier,0.5501991614255765,JZ,2
-0.5444771455139833,-0.0577179471546866,-0.023637983755672953,LogisticRegression,0.5460088272383355,JZ,3
0.00042023045854122144,-0.0011393244634513356,-0.0008327393680209083,RandomForestClassifier,0.5630832282471627,JZ,3
-0.9434129238176997,-0.1336353783409233,-0.21339665530179272,LogisticRegression,0.6252434640522876,JZ,4
0.05437887556841672,0.023731397271599845,0.011960934270359656,RandomForestClassifier,0.6312499999999998,JZ,4
-1.0654188042063317,-0.37345025755705613,0.2730822201133983,LogisticRegression,0.643103448275862,JZ,5
0.056676681527427795,0.03614654002713704,0.013044517671383336,RandomForestClassifier,0.6374482758620689,JZ,5
-0.5542870407205152,-0.43352252324403395,-0.026012927438521367,LogisticRegression,0.5931757966344433,JZ,6
0.03668976882788514,0.04418705977966408,0.011871049304677625,RandomForestClassifier,0.5960257787325456,JZ,6
0.1043716465200288,-0.34636337085347163,-0.058113139042366146,LogisticRegression,0.5140327380952381,JZ,7
-0.0001614509246088197,-0.00014651493598862142,-0.00011261261261261202,RandomForestClassifier,0.5127120535714286,JZ,7
-0.00678002606388031,-0.4520259624815596,0.2983732119958928,LogisticRegression,0.5294723320158102,JZ,8
-2.3947786380780768e-05,0.001390832837006159,-0.00032782410164780454,RandomForestClassifier,0.5226857707509882,JZ,8
0.3180839410754274,-0.46694854378856426,0.2441156855282658,LogisticRegression,0.5485061728395061,JZ,9
8.988764044942977e-05,0.0033829370263914298,-0.00018905147635223717,RandomForestClassifier,0.543037037037037,JZ,9
-0.07378300571073315,-0.24635186425675634,0.27358701705232824,LogisticRegression,0.505625,JZ,10
-0.0002479474548440058,0.0006067323481116599,-0.0007725779967159291,RandomForestClassifier,0.4938592657342658,JZ,10
