RT_awareness,RT_confidence,RT_correct,model,score,sub,window
-0.16624393392083228,0.03667310631022841,0.06170475287126416,LogisticRegression,0.5290123456790125,RP,0
0.339855168070597,0.3264567730149412,0.3336880589144618,RandomForestClassifier,0.5321899551066217,RP,0
-0.06021508035324521,-0.05754016354290596,-0.3712868930355315,LogisticRegression,0.6192278554778554,RP,1
0.32592559442570085,0.33008173569205157,0.3439926698822475,RandomForestClassifier,0.634069055944056,RP,1
-0.12611473287129502,-0.025394867161222925,0.13304021420992995,LogisticRegression,0.534051282051282,RP,2
0.3302960287601986,0.32533657312444425,0.34436739811535716,RandomForestClassifier,0.5034343891402714,RP,2
-0.09407712406537408,-0.04706578413356047,0.11241480126903479,LogisticRegression,0.5236511479591837,RP,3
0.3323766981177727,0.3263882839784868,0.3412350179037405,RandomForestClassifier,0.5318957270408162,RP,3
0.002203238446143173,-0.000456521672320159,0.12223614993492869,LogisticRegression,0.5239847883597883,RP,4
0.330624276256145,0.32919256378709283,0.3401831599567621,RandomForestClassifier,0.557944775132275,RP,4
