RT_awareness,RT_confidence,RT_correct,model,score,sub,window
0.14828080265301696,-0.04140779808091243,-0.1177037878287293,LogisticRegression,0.5310222472542946,IK,0
-4.216147846251184e-05,-0.00013105192888764215,-1.8796992481203146e-05,RandomForestClassifier,0.5342945649112927,IK,0
0.1440947527016285,-0.06948463240118702,-0.24409652645279306,LogisticRegression,0.5337878787878788,IK,1
-5.747126436781658e-05,-1.9157088122605526e-05,-1.9157088122605526e-05,RandomForestClassifier,0.5545032051282051,IK,1
0.1383480256317869,0.16258420683348526,-0.21951511060011739,LogisticRegression,0.5213912259615384,IK,2
0.0004243259803921573,0.0013189338235294113,-0.00014437806372548766,RandomForestClassifier,0.5208533653846154,IK,2
0.08857176971349542,0.14407581525467245,-0.04329268487075982,LogisticRegression,0.5158603174603176,IK,3
-0.0002347609561752967,0.0015151394422310799,-0.00025627490039840494,RandomForestClassifier,0.49433333333333324,IK,3
0.0049089703291670325,-0.035350073319462105,0.06562457717636573,LogisticRegression,0.47334754098360654,IK,4
-0.00023029874344678236,-5.565032870100628e-05,-0.0005728343180494278,RandomForestClassifier,0.4760999999999999,IK,4
-0.021401515739046705,-0.07750284893769889,0.017103276766164494,LogisticRegression,0.461393981321342,IK,5
3.765011359948001e-05,2.564102564102555e-05,-0.00039792275235313144,RandomForestClassifier,0.49348322379799386,IK,5
-0.017486575725012565,-0.021713031003428303,0.09329999407910136,LogisticRegression,0.461925712225027,IK,6
-0.0006893067193496371,-0.00026897835910711764,0.0005409087812521318,RandomForestClassifier,0.5118409664623152,IK,6
-0.11454219169917446,-0.03642801164012194,0.14551069192978036,LogisticRegression,0.49866566716641686,IK,7
0.00044181163051518923,6.001384016990074e-05,0.0004365619108979396,RandomForestClassifier,0.5205172413793103,IK,7
-0.011845071988187066,-0.05966667553430941,0.03611989927644336,LogisticRegression,0.43730952380952376,IK,8
-0.0002901373283395736,2.2222222222222366e-05,-0.00024107365792758794,RandomForestClassifier,0.521186507936508,IK,8
-0.042423927952604835,-0.010136682311611984,-0.018887577912165516,LogisticRegression,0.452896694214876,IK,9
4.5454545454545194e-05,5.551115123125783e-19,-0.0002003415659485014,RandomForestClassifier,0.48787603305785127,IK,9
0.0161795422344531,0.041607097000249234,-0.13229746334551745,LogisticRegression,0.48997795414462075,IK,10
0.00010582010582010581,7.605820105820116e-05,6.283068783068945e-05,RandomForestClassifier,0.4754717813051147,IK,10
