RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
-0.018460958412890742,-0.20247899150658544,0.16533628379647688,0.33814880456941604,0.07775665827268967,0.010638957085687066,LogisticRegression,0.5257738260627953,OE,0
-0.00857460405668242,0.0036954709641567117,-0.001333356487913312,0.005855793275909975,0.0009839538760766902,-3.299527646568878e-05,RandomForestClassifier,0.5096818560711308,OE,0
-0.18914503223702042,-0.06174832375069689,0.011772542209586657,0.19089249102735512,0.05240954001741465,-0.1079277697000018,LogisticRegression,0.488789186079954,OE,1
-0.004026436427548965,0.013006124408849604,-0.0018639583975067443,0.00020076464512856274,-1.965971479823414e-05,-0.002612658319592675,RandomForestClassifier,0.5303925798101811,OE,1
-0.09529744534208337,0.01978100734206807,-0.35195244348454396,0.2473929517098346,-0.06205875401498982,0.35696539123811155,LogisticRegression,0.5326904761904762,OE,2
-0.004583956530793834,-0.003291807872167204,0.014917075294874951,0.004847782048126627,-0.0006195687158030244,0.003832711713587914,RandomForestClassifier,0.5382782738095238,OE,2
0.0016610180333667464,-0.29206435596277247,0.10058396897741745,0.14305846438187075,0.04423439939567187,0.1858039865837348,LogisticRegression,0.4928405524168236,OE,3
0.003546216003153335,0.004228517934568393,-0.004599822625147808,-0.0010684864012613232,0.00014327946393378533,-0.00028340559716200585,RandomForestClassifier,0.4880743879472693,OE,3
0.2333758917928453,-0.3082741162379157,0.2226289479766443,0.04040509060774729,0.012331945913532791,0.4195209669602103,LogisticRegression,0.4949869621903521,OE,4
0.0038966342187757835,0.006903770004949682,-0.0018496328988615795,-0.0007778213166144143,-0.00015581174723642676,-0.00022087939283946533,RandomForestClassifier,0.4793073663624512,OE,4
0.27176185780150847,0.04681379885414412,-0.27592401599035804,-0.09628890813271938,0.13601978385450983,-0.09260563864741508,LogisticRegression,0.48090471276229785,OE,5
0.00334007748600947,0.00034179939733103846,0.0027569952647438683,-0.0013547137322427877,-0.00046340938441670585,-0.0004799827808867868,RandomForestClassifier,0.47129686962504297,OE,5
-0.035800729937864297,0.13015764435896682,-0.20541625603385963,-0.5263704784175903,0.1857739830040533,-0.25113566403469556,LogisticRegression,0.5438142857142857,OE,6
-0.0007974837662337608,0.0052473394660894675,0.00029919733044732664,0.01167275432900433,-0.0005014430014430011,0.0004631132756132744,RandomForestClassifier,0.5382071428571428,OE,6
-0.23810678237892002,0.10298920274486247,-0.2197963838267118,-0.4373384750746394,0.10625908377937134,-0.2625836064577571,LogisticRegression,0.5226493506493507,OE,7
0.007974240812950494,-0.003784709913742175,-0.0034724093111189918,0.0005132931584544436,-0.0011969750679428114,-0.0001553822521564452,RandomForestClassifier,0.520673469387755,OE,7
-0.0953925828177894,0.05161729731542726,-0.2493298132979242,-0.3174126491381243,-0.07065350533910221,-0.2824641180278501,LogisticRegression,0.5151926100628931,OE,8
-0.003655687145324449,-0.003484332593140884,-0.0045764865531704975,0.0038376511226252165,-0.0008761411300271388,0.0003667653589933351,RandomForestClassifier,0.49609669811320756,OE,8
0.24737664548377467,0.138808063394079,-0.22504719941630352,-0.12405186661099153,0.18017131424334967,-0.0790779617277318,LogisticRegression,0.48985702614379095,OE,9
0.007933362707998553,0.01288295059872481,-0.005167565185837962,-0.0009163599606033906,-0.0011069928982426953,-0.0017973407288372767,RandomForestClassifier,0.5291911764705882,OE,9
0.15244325955729415,0.282950419001375,-0.6186134087280862,0.05858285235295172,-0.04397013953499806,-0.549828895834527,LogisticRegression,0.5097221016066001,OE,10
0.004311463394771851,-0.0008298270854257661,-0.005049539889790709,-0.0011881430006243348,-0.0011692771247862354,-0.00025964331279350827,RandomForestClassifier,0.49972210160660013,OE,10
