RT_awareness,RT_confidence,RT_correct,model,score,sub,window
0.006819188522019757,0.021070636301763025,-0.06919841556311274,LogisticRegression,0.482148337595908,RL,0
0.0006788150042625768,0.00021845694799659088,-0.001424765558397273,RandomForestClassifier,0.5139428815004262,RL,0
0.037644809696475955,0.11079901246850189,-0.1105164193240174,LogisticRegression,0.5220588235294117,RL,1
-7.407407407407418e-05,-1.8518518518518268e-05,-8.635863586358649e-05,RandomForestClassifier,0.5365599769319492,RL,1
-0.08930930560188606,0.12221262508002248,-0.169882398802879,LogisticRegression,0.5429492537313433,RL,2
-0.0001367924528301917,-0.0005339622641509434,0.0014051886792452789,RandomForestClassifier,0.5365820895522387,RL,2
0.1572368984570923,0.0883890549843309,-0.10092080463389945,LogisticRegression,0.5018184615384615,RL,3
0.00021889647392885569,-0.00010298150417177465,-0.0006618433592002631,RandomForestClassifier,0.4984030769230769,RL,3
-0.2015311280647886,0.12697236655891722,-0.023411698420225405,LogisticRegression,0.5604134615384616,RL,4
-8.558195730972718e-06,-0.0005144985904148169,-0.0006779097865485245,RandomForestClassifier,0.5478621794871795,RL,4
0.03889615219496823,-0.11450542247231159,0.11272999180380189,LogisticRegression,0.5133809840425532,RL,5
7.23166183174473e-05,-0.0004801077496891837,-1.9892250310816205e-05,RandomForestClassifier,0.4502709441489363,RL,5
-0.004793694972546217,0.0007103805485018734,0.15074429088612493,LogisticRegression,0.48182370820668696,RL,6
-6.686766447722592e-05,0.0,1.9920318725099585e-05,RandomForestClassifier,0.46107902735562306,RL,6
0.13353458056068773,0.0037766321362805717,0.016327080394225688,LogisticRegression,0.47822230014025247,RL,7
6.147540983606593e-05,-0.0001547408063801492,0.0001164155959237928,RandomForestClassifier,0.47751577840112214,RL,7
0.26202982341198416,-0.09125974646743312,-0.059247058696933,LogisticRegression,0.5472495446265938,RL,8
0.0001244260789715268,-0.0017949954086317692,-0.0010594582185491281,RandomForestClassifier,0.5469854280510019,RL,8
0.004765099360937431,0.27865588671943725,-0.027477438658675152,LogisticRegression,0.5471969696969697,RL,9
-2.109704641350185e-05,0.0,-2.109704641350185e-05,RandomForestClassifier,0.5294090909090908,RL,9
-0.10960861086198456,-0.03022369328608884,-0.03896273562076929,LogisticRegression,0.4916594402837997,RL,10
-0.0016815889804452095,-0.0002512606075513457,-0.0012099372770876882,RandomForestClassifier,0.4960307449743792,RL,10
