awareness,confidence,correct,model,score,sub,window
0.5566600589139765,0.16865798902054696,-0.11259437483587821,LogisticRegression,0.5696229139922979,WT,0
0.34660299396036415,0.3278290832016808,0.32556792283795494,RandomForestClassifier,0.5757108472400513,WT,0
0.8922448200662478,0.7217666626291503,-0.01480886547680679,LogisticRegression,0.64375,WT,1
0.3491443620871341,0.332203627249821,0.31865201066304494,RandomForestClassifier,0.6492434210526317,WT,1
0.4014055710336889,0.5201352844695056,0.1493320310879006,LogisticRegression,0.585519568151147,WT,2
0.33363263371403795,0.33815607880252607,0.328211287483436,RandomForestClassifier,0.5860290148448043,WT,2
0.3755227135564956,0.3049509637162407,0.1111436480474274,LogisticRegression,0.5427827169274537,WT,3
0.3387883570444965,0.3317301943125173,0.32948144864298634,RandomForestClassifier,0.5481312233285919,WT,3
0.05345977396114107,-0.013118705112174339,0.18384445864472704,LogisticRegression,0.44643518518518527,WT,4
0.33325261468011114,0.33246818375665455,0.33427920156323443,RandomForestClassifier,0.4576833333333334,WT,4
