awareness,confidence,correct,model,score,sub,window
0.20127339195218932,0.16142231224677805,-0.04143867165611938,LogisticRegression,0.5085180995475114,OS,0
0.0,0.0,0.0,RandomForestClassifier,0.502649886877828,OS,0
0.14269055997825267,0.25699337656593263,-0.1658552487048104,LogisticRegression,0.5050335081585082,OS,1
0.0,0.0,0.0,RandomForestClassifier,0.49738490675990676,OS,1
-0.07068284475904106,0.2695572927033238,-0.11492173955878943,LogisticRegression,0.4976201923076923,OS,2
0.0,0.0,0.0,RandomForestClassifier,0.4918930288461538,OS,2
-0.1540238721118228,0.25320290281712926,0.13921103452062902,LogisticRegression,0.511672991777356,OS,3
0.0,0.0,0.0,RandomForestClassifier,0.5071442125237192,OS,3
-0.17199159659643048,0.4581950976438465,0.27437918329052197,LogisticRegression,0.560950980392157,OS,4
-0.0009801506809620376,2.4630541871924484e-05,-1.955954795711201e-05,RandomForestClassifier,0.5514281045751632,OS,4
-0.13906216799614046,0.3099117964606333,0.35387587620690447,LogisticRegression,0.5334829721362229,OS,5
-0.003210934136891952,9.556607834696639e-05,-0.0013822643133878621,RandomForestClassifier,0.5301324389404884,OS,5
0.13152733335464928,0.192832660918999,0.26948485305578596,LogisticRegression,0.530175,OS,6
0.0038756444024222758,0.0038622498367889067,0.001805339816753339,RandomForestClassifier,0.5403714285714285,OS,6
0.3469615326978688,0.20062525370454928,0.17964151387055227,LogisticRegression,0.5360964749536179,OS,7
0.024465230536659114,0.005857898715041567,0.00954506802721089,RandomForestClassifier,0.5401150278293136,OS,7
0.583920278880461,0.056362183772393736,0.14271030783890798,LogisticRegression,0.5373270440251573,OS,8
0.04307956510995802,0.0028204843093649567,0.009714850506548073,RandomForestClassifier,0.556749213836478,OS,8
0.6198996789883511,-0.09174117914996273,0.011577305078837473,LogisticRegression,0.5149447626841244,OS,9
0.04057542465326476,9.155368552283549e-05,0.005578541374474036,RandomForestClassifier,0.5272729132569558,OS,9
0.5593404957350898,-0.05283069105618555,-0.029667837252460222,LogisticRegression,0.5108736383442267,OS,10
0.03178381024915675,-0.000954466325753463,0.0035880208900010706,RandomForestClassifier,0.5175446623093682,OS,10
