RT_awareness,RT_confidence,RT_correct,awareness,confidence,correct,model,score,sub,window
0.0003168001540713858,-0.08012150705835788,0.04646677251332361,0.5312619197837174,0.39703821781772897,-0.4430323316735815,LogisticRegression,0.59865234375,TS,0
0.16404965893860093,0.1659498950592128,0.16716200672628215,0.17249639983414233,0.16676656854334784,0.16357547089841404,RandomForestClassifier,0.5953976004464286,TS,0
0.03014205931818273,-0.037920813620956124,0.006305472185205398,0.5199737143796189,1.0859623732526242,-0.023097862157776386,LogisticRegression,0.6644126984126985,TS,1
0.16369367324223494,0.16440052407387992,0.16230380491765853,0.16642758255144618,0.1805327879755508,0.1626416272392295,RandomForestClassifier,0.6492380952380953,TS,1
-0.04054447962257575,-0.023468233042450666,0.005857985525484164,0.3948865470820025,0.506489730690607,-0.015058382171535007,LogisticRegression,0.5862724014336916,TS,2
0.16476539195955328,0.1667539143166831,0.16545620134130684,0.1688388385591773,0.17009778672305745,0.1640878671002218,RandomForestClassifier,0.599958183990442,TS,2
-0.02421634799096288,0.018088790027084977,0.0015605638631408045,0.4357383629836663,-0.07102797344723721,-0.030629961952113868,LogisticRegression,0.5141477987421383,TS,3
0.16778782486115662,0.16746893669021007,0.16681323223196812,0.16990115546897994,0.16390775404859464,0.1641210966990906,RandomForestClassifier,0.5035518867924528,TS,3
-0.02493273776422411,-0.023713066966543392,0.05089303532526752,0.22760093237655668,0.21121786142029159,-0.17809896670925326,LogisticRegression,0.5181880286271958,TS,4
0.16619802216663287,0.16801766850761302,0.1700196253300087,0.16657273449929175,0.1653657490478304,0.16382620044862303,RandomForestClassifier,0.5093916720884841,TS,4
